|6.6.6
echon_3.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   402.67785234899327     
         150
T(K)    
   275.00000000000000     
   13.693467336683417     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3357.570       7.403354       4.266124       3772135.      0.3207629E-04
  3359.199       7.408656       4.267833       3773450.      0.3197485E-04
  3360.579       7.413857       4.269125       3774471.      0.3186638E-04
  3362.750       7.420074       4.271939       3776480.      0.3178656E-04
  3364.124       7.425250       4.273225       3777501.      0.3167954E-04
  3365.495       7.430411       4.274508       3778522.      0.3157334E-04
  3366.863       7.435558       4.275788       3779542.      0.3146793E-04
  3368.229       7.440692       4.277066       3780563.      0.3136331E-04
  3369.449       7.444232       4.278383       3781425.      0.3126441E-04
  3374.641       7.439413       4.289051       3787255.      0.3148792E-04
  3375.950       7.443854       4.290347       3788219.      0.3139022E-04
  3376.633       7.441151       4.292067       3788484.      0.3137536E-04
  3377.983       7.446217       4.293328       3789501.      0.3127264E-04
  3380.589       7.452672       4.296920       3792055.      0.3121135E-04
  3381.934       7.457716       4.298175       3793071.      0.3110987E-04
  3383.276       7.462747       4.299427       3794086.      0.3100913E-04
  3455.215       7.634128       4.421222       3877746.      0.3180400E-04
  3457.484       7.643105       4.423884       3879804.      0.3169382E-04
  3458.779       7.647994       4.425094       3880771.      0.3159630E-04
  3460.071       7.652872       4.426302       3881738.      0.3149946E-04
  3461.361       7.657737       4.427508       3882705.      0.3140329E-04
  3462.648       7.662591       4.428712       3883671.      0.3130779E-04
  3465.727       7.675165       4.432242       3886667.      0.3118958E-04
  3467.006       7.679978       4.433441       3887632.      0.3109598E-04
  3468.282       7.684779       4.434637       3888596.      0.3100301E-04
  3469.555       7.689568       4.435830       3889561.      0.3091067E-04
  3470.826       7.694346       4.437022       3890525.      0.3081896E-04
  3472.095       7.699112       4.438211       3891488.      0.3072785E-04
  3473.360       7.703867       4.439398       3892452.      0.3063736E-04
  3474.624       7.708611       4.440583       3893415.      0.3054746E-04
  3475.884       7.713343       4.441765       3894378.      0.3045816E-04
  3478.175       7.722177       4.444094       3896528.      0.3036022E-04
  3479.430       7.726878       4.445272       3897490.      0.3027241E-04
  3480.681       7.731568       4.446448       3898451.      0.3018516E-04
  3481.930       7.736247       4.447622       3899412.      0.3009848E-04
  3483.177       7.740916       4.448793       3900373.      0.3001236E-04
  3484.422       7.745574       4.449963       3901333.      0.2992679E-04
  3485.664       7.750221       4.451130       3902293.      0.2984177E-04
  3486.903       7.754858       4.452295       3903253.      0.2975728E-04
  3488.140       7.759484       4.453458       3904212.      0.2967333E-04
  3489.976       7.766332       4.455171       3905856.      0.2958262E-04
  3491.208       7.770933       4.456330       3906814.      0.2949992E-04
  3492.437       7.775523       4.457487       3907772.      0.2941773E-04
  3493.664       7.780103       4.458641       3908730.      0.2933606E-04
  3494.889       7.784673       4.459794       3909687.      0.2925489E-04
  3496.112       7.789233       4.460945       3910644.      0.2917422E-04
  3497.332       7.793783       4.462094       3911600.      0.2909404E-04
  3498.550       7.798324       4.463240       3912556.      0.2901436E-04
  3499.765       7.802854       4.464385       3913512.      0.2893516E-04
  3501.706       7.810479       4.466729       3915392.      0.2887078E-04
  3502.916       7.814982       4.467869       3916346.      0.2879268E-04
  3504.124       7.819474       4.469007       3917299.      0.2871506E-04
  3505.330       7.823957       4.470142       3918252.      0.2863789E-04
  3506.534       7.828431       4.471276       3919204.      0.2856119E-04
  3507.735       7.832895       4.472408       3920156.      0.2848494E-04
  3508.935       7.837350       4.473538       3921107.      0.2840914E-04
  3510.132       7.841795       4.474666       3922058.      0.2833378E-04
  3511.327       7.846231       4.475792       3923008.      0.2825887E-04
  3512.917       7.852194       4.477460       3924463.      0.2819126E-04
  3514.107       7.856608       4.478582       3925412.      0.2811730E-04
  3515.295       7.861012       4.479702       3926360.      0.2804377E-04
  3516.481       7.865408       4.480820       3927308.      0.2797066E-04
  3517.665       7.869794       4.481936       3928256.      0.2789797E-04
  3518.847       7.874172       4.483050       3929203.      0.2782569E-04
  3520.027       7.878541       4.484163       3930149.      0.2775383E-04
  3521.205       7.882900       4.485273       3931095.      0.2768237E-04
  3522.381       7.887251       4.486382       3932040.      0.2761132E-04
  3523.787       7.892233       4.487660       3933283.      0.2754498E-04
  3524.958       7.896564       4.488765       3934227.      0.2747480E-04
  3526.128       7.900886       4.489868       3935171.      0.2740500E-04
  3527.296       7.905200       4.490969       3936115.      0.2733559E-04
  3528.461       7.909505       4.492069       3937057.      0.2726657E-04
  3529.625       7.913802       4.493167       3938000.      0.2719793E-04
  3530.787       7.918091       4.494263       3938941.      0.2712966E-04
  3531.947       7.922371       4.495357       3939883.      0.2706177E-04
  3533.105       7.926642       4.496449       3940823.      0.2699424E-04
  3534.448       7.931619       4.497821       3942024.      0.2693491E-04
  3535.602       7.935873       4.498910       3942964.      0.2686814E-04
  3536.754       7.940118       4.499997       3943902.      0.2680173E-04
  3537.904       7.944355       4.501082       3944840.      0.2673568E-04
  3539.052       7.948584       4.502165       3945778.      0.2666999E-04
  3540.199       7.952804       4.503247       3946715.      0.2660464E-04
  3541.343       7.957017       4.504327       3947651.      0.2653965E-04
  3542.486       7.961222       4.505405       3948587.      0.2647499E-04
  3543.626       7.965419       4.506482       3949522.      0.2641068E-04
  3544.951       7.970058       4.507729       3950706.      0.2635271E-04
  3546.088       7.974238       4.508802       3951640.      0.2628911E-04
  3547.224       7.978409       4.509873       3952574.      0.2622585E-04
  3548.357       7.982573       4.510943       3953507.      0.2616292E-04
  3549.488       7.986729       4.512011       3954439.      0.2610031E-04
  3550.618       7.990878       4.513078       3955371.      0.2603803E-04
  3551.746       7.995018       4.514142       3956302.      0.2597607E-04
  3552.872       7.999152       4.515206       3957232.      0.2591442E-04
  3553.997       8.003277       4.516267       3958162.      0.2585309E-04
  3555.287       8.008190       4.517637       3959335.      0.2580240E-04
  3556.408       8.012299       4.518695       3960263.      0.2574169E-04
  3557.527       8.016401       4.519751       3961191.      0.2568129E-04
  3558.644       8.020495       4.520806       3962118.      0.2562119E-04
  3559.760       8.024582       4.521859       3963044.      0.2556139E-04
  3560.874       8.028661       4.522911       3963970.      0.2550189E-04
  3561.986       8.032733       4.523960       3964895.      0.2544269E-04
  3563.096       8.036798       4.525009       3965820.      0.2538378E-04
  3564.205       8.040856       4.526056       3966744.      0.2532517E-04
  3565.447       8.045304       4.527321       3967857.      0.2527268E-04
  3566.552       8.049347       4.528365       3968780.      0.2521466E-04
  3567.656       8.053382       4.529407       3969702.      0.2515693E-04
  3568.758       8.057410       4.530447       3970624.      0.2509948E-04
  3569.858       8.061432       4.531486       3971544.      0.2504232E-04
  3570.957       8.065446       4.532523       3972465.      0.2498543E-04
  3572.054       8.069453       4.533559       3973384.      0.2492882E-04
  3573.149       8.073454       4.534593       3974303.      0.2487248E-04
  3574.388       8.077805       4.535884       3975426.      0.2482391E-04
  3575.480       8.081791       4.536915       3976344.      0.2476812E-04
  3576.571       8.085770       4.537945       3977261.      0.2471260E-04
  3577.659       8.089743       4.538973       3978177.      0.2465735E-04
  3578.747       8.093708       4.540000       3979093.      0.2460236E-04
  3579.832       8.097667       4.541025       3980008.      0.2454763E-04
  3580.916       8.101619       4.542048       3980922.      0.2449316E-04
  3581.999       8.105565       4.543070       3981836.      0.2443894E-04
  3583.080       8.109504       4.544091       3982750.      0.2438498E-04
  3584.278       8.113773       4.545297       3983834.      0.2433802E-04
  3585.356       8.117698       4.546315       3984746.      0.2428457E-04
  3586.432       8.121616       4.547331       3985657.      0.2423137E-04
  3587.507       8.125528       4.548346       3986568.      0.2417842E-04
  3588.580       8.129433       4.549359       3987478.      0.2412572E-04
  3589.651       8.133332       4.550371       3988387.      0.2407325E-04
  3590.721       8.137225       4.551381       3989296.      0.2402103E-04
  3591.790       8.141112       4.552390       3990204.      0.2396904E-04
  3592.857       8.144992       4.553397       3991111.      0.2391730E-04
  3594.056       8.149234       4.554613       3992205.      0.2387267E-04
  3595.120       8.153100       4.555617       3993111.      0.2382141E-04
  3596.183       8.156960       4.556621       3994017.      0.2377037E-04
  3597.244       8.160814       4.557622       3994922.      0.2371957E-04
  3598.303       8.164662       4.558622       3995826.      0.2366900E-04
  3599.215       8.168075       4.559088       3996527.      0.2360942E-04
  3600.271       8.171911       4.560086       3997430.      0.2355930E-04
  3601.327       8.175742       4.561082       3998332.      0.2350939E-04
  3602.380       8.179566       4.562078       3999234.      0.2345971E-04
  3603.558       8.183634       4.563327       4000309.      0.2341734E-04
  3604.609       8.187446       4.564319       4001209.      0.2336811E-04
  3605.659       8.191251       4.565310       4002109.      0.2331910E-04
  3606.707       8.195051       4.566299       4003008.      0.2327030E-04
  3607.791       8.198932       4.567369       4003961.      0.2322372E-04
  3622.221       8.268827       4.628276       4032612.      0.2527798E-04
  3644.349       8.376185       4.723756       4077232.      0.2854375E-04
  3645.376       8.379678       4.724840       4078095.      0.2849997E-04
  3646.395       8.383169       4.725830       4078953.      0.2845649E-04
  3647.420       8.386653       4.726912       4079816.      0.2841302E-04
  3648.443       8.390132       4.727991       4080677.      0.2836969E-04
  3254.109       6.852375       3.500548       3657732.      0.2654320E-04
  3357.114       7.395376       4.263201       3777910.      0.3229766E-04
  3358.503       7.400615       4.264499       3778928.      0.3218682E-04
  3359.888       7.405840       4.265795       3779945.      0.3207684E-04
  3361.269       7.411051       4.267088       3780963.      0.3196771E-04
  3362.648       7.416248       4.268378       3781981.      0.3185941E-04
  3364.024       7.421431       4.269665       3782999.      0.3175193E-04
  3365.396       7.426600       4.270949       3784017.      0.3164527E-04
  3366.766       7.431755       4.272231       3785035.      0.3153941E-04
  3367.991       7.435319       4.273552       3785895.      0.3143928E-04
  3373.178       7.430459       4.284218       3791734.      0.3166439E-04
  3374.491       7.434921       4.285517       3792695.      0.3156550E-04
  3375.179       7.432235       4.287240       3792957.      0.3154996E-04
  3376.533       7.437322       4.288505       3793972.      0.3144604E-04
  3380.469       7.445366       4.294628       3798151.      0.3142619E-04
  3381.818       7.450435       4.295886       3799164.      0.3132328E-04
  3382.554       7.454793       4.295990       3799430.      0.3120166E-04
  3452.786       7.621227       4.414908       3881343.      0.3198445E-04
  3455.980       7.634186       4.419047       3884449.      0.3186356E-04
  3457.279       7.639095       4.420261       3885414.      0.3176495E-04
  3458.575       7.643992       4.421474       3886379.      0.3166703E-04
  3459.869       7.648877       4.422683       3887344.      0.3156979E-04
  3461.160       7.653750       4.423891       3888309.      0.3147324E-04
  3464.244       7.666366       4.427426       3891310.      0.3135330E-04
  3465.526       7.671198       4.428628       3892273.      0.3125867E-04
  3466.806       7.676018       4.429828       3893236.      0.3116470E-04
  3468.084       7.680826       4.431025       3894199.      0.3107136E-04
  3469.358       7.685622       4.432221       3895161.      0.3097865E-04
  3470.630       7.690407       4.433414       3896124.      0.3088657E-04
  3471.900       7.695180       4.434604       3897086.      0.3079511E-04
  3473.167       7.699942       4.435793       3898048.      0.3070425E-04
  3474.431       7.704693       4.436979       3899010.      0.3061400E-04
  3476.726       7.713559       4.439313       3901162.      0.3051476E-04
  3477.984       7.718277       4.440495       3902122.      0.3042603E-04
  3479.239       7.722985       4.441674       3903083.      0.3033787E-04
  3480.492       7.727682       4.442851       3904043.      0.3025029E-04
  3481.743       7.732368       4.444027       3905003.      0.3016328E-04
  3482.991       7.737043       4.445200       3905962.      0.3007682E-04
  3484.236       7.741708       4.446370       3906921.      0.2999093E-04
  3485.479       7.746361       4.447539       3907880.      0.2990558E-04
  3486.720       7.751004       4.448706       3908839.      0.2982078E-04
  3488.560       7.757880       4.450423       3910483.      0.2972896E-04
  3489.795       7.762498       4.451586       3911441.      0.2964542E-04
  3491.028       7.767105       4.452746       3912398.      0.2956241E-04
  3492.258       7.771701       4.453905       3913355.      0.2947992E-04
  3493.486       7.776288       4.455061       3914312.      0.2939794E-04
  3494.712       7.780864       4.456215       3915268.      0.2931647E-04
  3495.936       7.785430       4.457367       3916224.      0.2923551E-04
  3497.157       7.789986       4.458517       3917180.      0.2915504E-04
  3498.376       7.794532       4.459665       3918135.      0.2907506E-04
  3500.319       7.802177       4.462010       3920020.      0.2900988E-04
  3501.532       7.806695       4.463153       3920973.      0.2893103E-04
  3502.744       7.811203       4.464294       3921926.      0.2885265E-04
  3503.953       7.815701       4.465433       3922878.      0.2877474E-04
  3505.160       7.820190       4.466570       3923830.      0.2869730E-04
  3506.364       7.824670       4.467705       3924782.      0.2862032E-04
  3507.567       7.829140       4.468838       3925733.      0.2854380E-04
  3508.767       7.833600       4.469969       3926684.      0.2846773E-04
  3509.965       7.838051       4.471099       3927634.      0.2839211E-04
  3511.558       7.844032       4.472768       3929090.      0.2832376E-04
  3512.751       7.848460       4.473893       3930039.      0.2824910E-04
  3513.942       7.852880       4.475017       3930988.      0.2817488E-04
  3515.132       7.857290       4.476138       3931936.      0.2810109E-04
  3516.319       7.861691       4.477257       3932883.      0.2802773E-04
  3517.504       7.866083       4.478375       3933830.      0.2795479E-04
  3518.687       7.870466       4.479491       3934777.      0.2788226E-04
  3519.868       7.874840       4.480604       3935723.      0.2781015E-04
  3521.047       7.879205       4.481716       3936668.      0.2773845E-04
  3522.455       7.884206       4.482998       3937912.      0.2767139E-04
  3523.629       7.888551       4.484106       3938857.      0.2760057E-04
  3524.802       7.892887       4.485212       3939801.      0.2753014E-04
  3525.973       7.897215       4.486316       3940744.      0.2746011E-04
  3527.141       7.901534       4.487419       3941687.      0.2739047E-04
  3528.308       7.905844       4.488520       3942630.      0.2732121E-04
  3529.473       7.910146       4.489619       3943572.      0.2725234E-04
  3530.635       7.914440       4.490716       3944513.      0.2718384E-04
  3531.796       7.918725       4.491811       3945454.      0.2711573E-04
  3533.142       7.923716       4.493184       3946657.      0.2705581E-04
  3534.299       7.927982       4.494276       3947597.      0.2698846E-04
  3535.453       7.932240       4.495366       3948536.      0.2692148E-04
  3536.606       7.936490       4.496454       3949474.      0.2685485E-04
  3537.757       7.940732       4.497540       3950412.      0.2678858E-04
  3538.906       7.944966       4.498625       3951350.      0.2672267E-04
  3540.054       7.949192       4.499708       3952287.      0.2665712E-04
  3541.199       7.953409       4.500789       3953223.      0.2659191E-04
  3542.342       7.957619       4.501868       3954159.      0.2652704E-04
  3543.670       7.962275       4.503118       3955344.      0.2646848E-04
  3544.809       7.966467       4.504194       3956278.      0.2640435E-04
  3545.947       7.970651       4.505269       3957213.      0.2634055E-04
  3547.083       7.974827       4.506341       3958146.      0.2627709E-04
  3548.217       7.978995       4.507412       3959079.      0.2621395E-04
  3549.350       7.983156       4.508481       3960011.      0.2615115E-04
  3550.480       7.987309       4.509549       3960943.      0.2608867E-04
  3551.609       7.991455       4.510615       3961874.      0.2602651E-04
  3552.736       7.995593       4.511679       3962805.      0.2596467E-04
  3554.029       8.000514       4.513049       3963980.      0.2591356E-04
  3555.152       8.004635       4.514109       3964909.      0.2585234E-04
  3556.274       8.008748       4.515168       3965838.      0.2579144E-04
  3557.393       8.012854       4.516226       3966765.      0.2573085E-04
  3558.511       8.016953       4.517281       3967693.      0.2567056E-04
  3559.628       8.021044       4.518336       3968619.      0.2561058E-04
  3560.742       8.025128       4.519388       3969545.      0.2555090E-04
  3561.855       8.029205       4.520439       3970471.      0.2549151E-04
  3562.966       8.033274       4.521489       3971395.      0.2543243E-04
  3564.211       8.037735       4.522756       3972510.      0.2537945E-04
  3565.318       8.041789       4.523802       3973434.      0.2532097E-04
  3566.424       8.045835       4.524847       3974357.      0.2526278E-04
  3567.529       8.049875       4.525890       3975279.      0.2520487E-04
  3568.632       8.053907       4.526931       3976201.      0.2514725E-04
  3569.733       8.057933       4.527971       3977122.      0.2508991E-04
  3570.832       8.061952       4.529009       3978043.      0.2503285E-04
  3571.930       8.065963       4.530046       3978963.      0.2497607E-04
  3573.171       8.070326       4.531338       3980087.      0.2492706E-04
  3574.265       8.074323       4.532372       3981006.      0.2487084E-04
  3575.358       8.078313       4.533404       3981924.      0.2481489E-04
  3576.449       8.082296       4.534434       3982841.      0.2475921E-04
  3577.539       8.086272       4.535463       3983758.      0.2470379E-04
  3578.627       8.090242       4.536491       3984674.      0.2464864E-04
  3579.713       8.094205       4.537517       3985590.      0.2459374E-04
  3580.798       8.098161       4.538541       3986505.      0.2453911E-04
  3581.881       8.102111       4.539565       3987419.      0.2448474E-04
  3583.081       8.106390       4.540772       3988505.      0.2443737E-04
  3584.161       8.110325       4.541792       3989418.      0.2438352E-04
  3585.240       8.114254       4.542811       3990331.      0.2432992E-04
  3586.317       8.118176       4.543828       3991242.      0.2427656E-04
  3587.392       8.122092       4.544843       3992153.      0.2422346E-04
  3588.466       8.126002       4.545858       3993064.      0.2417060E-04
  3589.538       8.129905       4.546870       3993974.      0.2411798E-04
  3590.609       8.133801       4.547882       3994883.      0.2406561E-04
  3591.678       8.137691       4.548891       3995792.      0.2401348E-04
  3592.879       8.141944       4.550108       3996888.      0.2396847E-04
  3593.945       8.145820       4.551115       3997795.      0.2391683E-04
  3595.010       8.149690       4.552120       3998702.      0.2386542E-04
  3596.073       8.153554       4.553124       3999608.      0.2381424E-04
  3597.135       8.157412       4.554127       4000513.      0.2376329E-04
  3598.049       8.160836       4.554598       4001215.      0.2370333E-04
  3599.108       8.164682       4.555598       4002119.      0.2365284E-04
  3600.165       8.168522       4.556597       4003023.      0.2360257E-04
  3601.221       8.172356       4.557594       4003925.      0.2355253E-04
  3602.275       8.176184       4.558590       4004828.      0.2350271E-04
  3603.328       8.180006       4.559585       4005729.      0.2345311E-04
  3604.380       8.183822       4.560578       4006630.      0.2340373E-04
  3605.430       8.187632       4.561570       4007531.      0.2335456E-04
  3606.545       8.191586       4.562664       4008523.      0.2330905E-04
  3607.550       8.195282       4.563451       4009359.      0.2325648E-04
  3608.678       8.199297       4.564695       4010373.      0.2321301E-04
  3637.219       8.339734       4.689798       4069161.      0.2753041E-04
  3644.973       8.376886       4.721414       4084174.      0.2855166E-04
  3645.999       8.380377       4.722498       4085038.      0.2850794E-04
  3647.024       8.383863       4.723581       4085902.      0.2846437E-04
  3354.217       6.641015       3.215661       3781236.      0.3259665E-04
  3355.613       7.386242       4.258323       3782250.      0.3248360E-04
  3357.005       7.391504       4.259626       3783264.      0.3237140E-04
  3358.395       7.396751       4.260926       3784279.      0.3226007E-04
  3359.781       7.401984       4.262222       3785293.      0.3214961E-04
  3361.165       7.407203       4.263516       3786308.      0.3203999E-04
  3362.545       7.412408       4.264808       3787323.      0.3193122E-04
  3363.921       7.417598       4.266096       3788338.      0.3182328E-04
  3365.295       7.422775       4.267382       3789353.      0.3171616E-04
  3365.692       7.410282       4.269250       3789271.      0.3179058E-04
  3371.707       7.421463       4.279370       3796057.      0.3184150E-04
  3373.025       7.425946       4.280674       3797016.      0.3174140E-04
  3373.717       7.423277       4.282400       3797274.      0.3172518E-04
  3375.076       7.428384       4.283669       3798286.      0.3162004E-04
  3379.010       7.436421       4.289793       3802469.      0.3159980E-04
  3380.364       7.441511       4.291055       3803479.      0.3149570E-04
  3381.714       7.446588       4.292314       3804489.      0.3139236E-04
  3440.152       7.584964       4.390831       3872751.      0.3202638E-04
  3451.142       7.611194       4.408990       3885152.      0.3206985E-04
  3452.450       7.616157       4.410210       3886118.      0.3196899E-04
  3453.756       7.621107       4.411429       3887083.      0.3186885E-04
  3455.059       7.626045       4.412645       3888049.      0.3176942E-04
  3456.359       7.630970       4.413859       3889014.      0.3167069E-04
  3460.379       7.647423       4.418488       3893037.      0.3153110E-04
  3461.669       7.652298       4.419697       3894000.      0.3143465E-04
  3462.957       7.657162       4.420903       3894963.      0.3133886E-04
  3464.241       7.662014       4.422107       3895926.      0.3124374E-04
  3465.523       7.666854       4.423308       3896889.      0.3114926E-04
  3466.803       7.671682       4.424507       3897851.      0.3105543E-04
  3468.080       7.676499       4.425704       3898814.      0.3096224E-04
  3469.354       7.681304       4.426899       3899776.      0.3086968E-04
  3470.626       7.686097       4.428091       3900738.      0.3077774E-04
  3473.588       7.698066       4.431456       3903640.      0.3066827E-04
  3474.852       7.702820       4.432644       3904600.      0.3057809E-04
  3476.113       7.707564       4.433829       3905560.      0.3048850E-04
  3477.372       7.712296       4.435012       3906520.      0.3039950E-04
  3478.628       7.717017       4.436192       3907480.      0.3031109E-04
  3479.882       7.721727       4.437371       3908439.      0.3022325E-04
  3481.133       7.726426       4.438547       3909398.      0.3013598E-04
  3482.382       7.731114       4.439721       3910357.      0.3004928E-04
  3483.628       7.735792       4.440893       3911316.      0.2996314E-04
  3486.011       7.745169       4.443529       3913607.      0.2987200E-04
  3487.251       7.749815       4.444696       3914564.      0.2978729E-04
  3488.488       7.754449       4.445862       3915521.      0.2970311E-04
  3489.723       7.759073       4.447025       3916478.      0.2961946E-04
  3490.956       7.763687       4.448186       3917434.      0.2953633E-04
  3492.186       7.768291       4.449344       3918390.      0.2945373E-04
  3493.415       7.772884       4.450501       3919345.      0.2937164E-04
  3494.640       7.777467       4.451656       3920300.      0.2929006E-04
  3495.864       7.782040       4.452809       3921255.      0.2920899E-04
  3497.812       7.789575       4.454869       3923080.      0.2912885E-04
  3499.029       7.794120       4.456017       3924033.      0.2904897E-04
  3500.245       7.798656       4.457163       3924986.      0.2896957E-04
  3501.458       7.803182       4.458307       3925939.      0.2889066E-04
  3502.670       7.807698       4.459449       3926891.      0.2881222E-04
  3503.879       7.812204       4.460589       3927843.      0.2873425E-04
  3505.085       7.816701       4.461728       3928794.      0.2865675E-04
  3506.290       7.821188       4.462864       3929745.      0.2857971E-04
  3507.492       7.825666       4.463998       3930696.      0.2850314E-04
  3509.248       7.832195       4.465847       3932329.      0.2843156E-04
  3510.445       7.836648       4.466977       3933279.      0.2835602E-04
  3511.641       7.841092       4.468105       3934227.      0.2828092E-04
  3512.834       7.845527       4.469232       3935176.      0.2820626E-04
  3514.025       7.849953       4.470356       3936124.      0.2813204E-04
  3515.214       7.854369       4.471478       3937072.      0.2805824E-04
  3516.401       7.858777       4.472599       3938019.      0.2798487E-04
  3517.585       7.863175       4.473717       3938965.      0.2791193E-04
  3518.768       7.867565       4.474834       3939912.      0.2783940E-04
  3520.379       7.873636       4.476591       3941406.      0.2777506E-04
  3521.557       7.878003       4.477703       3942351.      0.2770344E-04
  3522.733       7.882361       4.478814       3943295.      0.2763223E-04
  3523.907       7.886711       4.479923       3944239.      0.2756143E-04
  3525.079       7.891051       4.481030       3945182.      0.2749101E-04
  3526.249       7.895383       4.482135       3946125.      0.2742100E-04
  3527.417       7.899707       4.483239       3947067.      0.2735137E-04
  3528.583       7.904021       4.484340       3948009.      0.2728213E-04
  3529.747       7.908328       4.485440       3948951.      0.2721327E-04
  3531.199       7.913686       4.486941       3950273.      0.2715255E-04
  3532.359       7.917972       4.488037       3951213.      0.2708450E-04
  3533.517       7.922250       4.489131       3952153.      0.2701683E-04
  3534.673       7.926520       4.490224       3953092.      0.2694952E-04
  3535.827       7.930781       4.491314       3954030.      0.2688258E-04
  3536.979       7.935034       4.492403       3954968.      0.2681600E-04
  3538.129       7.939279       4.493490       3955906.      0.2674977E-04
  3539.278       7.943516       4.494576       3956842.      0.2668391E-04
  3540.424       7.947745       4.495659       3957779.      0.2661839E-04
  3541.837       7.952908       4.497149       3959070.      0.2656115E-04
  3542.979       7.957118       4.498229       3960005.      0.2649638E-04
  3544.120       7.961320       4.499307       3960939.      0.2643195E-04
  3545.259       7.965514       4.500384       3961873.      0.2636786E-04
  3546.396       7.969700       4.501459       3962807.      0.2630410E-04
  3547.531       7.973879       4.502532       3963740.      0.2624068E-04
  3548.665       7.978049       4.503603       3964672.      0.2617759E-04
  3549.796       7.982212       4.504673       3965604.      0.2611483E-04
  3550.926       7.986368       4.505741       3966535.      0.2605239E-04
  3552.194       7.990759       4.506786       3967655.      0.2599520E-04
  3553.320       7.994898       4.507850       3968585.      0.2593343E-04
  3554.444       7.999029       4.508914       3969514.      0.2587197E-04
  3555.567       8.003153       4.509975       3970443.      0.2581083E-04
  3556.688       8.007269       4.511035       3971371.      0.2575000E-04
  3557.807       8.011377       4.512093       3972299.      0.2568948E-04
  3558.924       8.015478       4.513150       3973226.      0.2562926E-04
  3560.040       8.019572       4.514205       3974153.      0.2556935E-04
  3561.154       8.023659       4.515259       3975079.      0.2550973E-04
  3562.485       8.028570       4.516791       3976309.      0.2546043E-04
  3563.595       8.032640       4.517841       3977233.      0.2540143E-04
  3564.704       8.036702       4.518890       3978157.      0.2534273E-04
  3565.811       8.040758       4.519937       3979080.      0.2528432E-04
  3566.916       8.044806       4.520982       3980003.      0.2522619E-04
  3568.020       8.048847       4.522025       3980925.      0.2516835E-04
  3569.121       8.052881       4.523067       3981847.      0.2511080E-04
  3570.222       8.056908       4.524108       3982768.      0.2505352E-04
  3571.423       8.061135       4.525115       3983835.      0.2500150E-04
  3572.520       8.065147       4.526152       3984755.      0.2494480E-04
  3573.616       8.069152       4.527188       3985674.      0.2488837E-04
  3574.709       8.073150       4.528222       3986592.      0.2483222E-04
  3575.801       8.077141       4.529255       3987510.      0.2477633E-04
  3576.892       8.081125       4.530286       3988427.      0.2472072E-04
  3577.981       8.085103       4.531316       3989344.      0.2466536E-04
  3579.068       8.089073       4.532345       3990260.      0.2461027E-04
  3580.153       8.093038       4.533371       3991175.      0.2455545E-04
  3581.468       8.097906       4.535048       3992409.      0.2451138E-04
  3582.551       8.101855       4.536072       3993323.      0.2445709E-04
  3583.632       8.105797       4.537093       3994237.      0.2440305E-04
  3584.711       8.109733       4.538114       3995150.      0.2434926E-04
  3585.788       8.113663       4.539133       3996062.      0.2429572E-04
  3586.864       8.117585       4.540150       3996973.      0.2424244E-04
  3587.939       8.121502       4.541166       3997884.      0.2418940E-04
  3589.012       8.125412       4.542181       3998795.      0.2413661E-04
  3590.083       8.129315       4.543194       3999704.      0.2408406E-04
  3591.321       8.133659       4.544476       4000847.      0.2404049E-04
  3592.389       8.137548       4.545486       4001756.      0.2398844E-04
  3593.456       8.141431       4.546495       4002664.      0.2393662E-04
  3594.521       8.145308       4.547502       4003571.      0.2388504E-04
  3595.585       8.149178       4.548508       4004477.      0.2383370E-04
  3596.879       8.153573       4.550097       4005714.      0.2379676E-04
  3597.940       8.157430       4.551099       4006619.      0.2374590E-04
  3599.000       8.161280       4.552100       4007523.      0.2369526E-04
  3600.057       8.165123       4.553100       4008427.      0.2364485E-04
  3601.114       8.168961       4.554098       4009331.      0.2359467E-04
  3602.169       8.172793       4.555095       4010233.      0.2354471E-04
  3603.223       8.176618       4.556091       4011136.      0.2349497E-04
  3604.275       8.180438       4.557085       4012037.      0.2344546E-04
  3605.325       8.184251       4.558078       4012938.      0.2339616E-04
  3606.399       8.188108       4.558971       4013867.      0.2334667E-04
  3607.446       8.191909       4.559961       4014767.      0.2329781E-04
  3608.538       8.195823       4.561084       4015732.      0.2325219E-04
  3643.523       8.370557       4.716843       4089171.      0.2864566E-04
  3644.551       8.374054       4.717931       4090037.      0.2860168E-04
  3645.578       8.377547       4.719017       4090902.      0.2855785E-04
  3352.703       6.632070       3.211166       3785438.      0.3278492E-04
  3354.103       7.377063       4.253432       3786447.      0.3267047E-04
  3355.500       7.382348       4.254738       3787458.      0.3255687E-04
  3356.895       7.387618       4.256042       3788469.      0.3244417E-04
  3358.285       7.392873       4.257343       3789480.      0.3233236E-04
  3359.673       7.398114       4.258641       3790491.      0.3222141E-04
  3361.058       7.403341       4.259937       3791502.      0.3211132E-04
  3362.439       7.408553       4.261229       3792514.      0.3200208E-04
  3363.817       7.413752       4.262519       3793526.      0.3189367E-04
  3364.218       7.401264       4.264390       3793440.      0.3196834E-04
  3370.229       7.412424       4.274509       3800235.      0.3201936E-04
  3371.551       7.416929       4.275816       3801191.      0.3191803E-04
  3372.248       7.414277       4.277546       3801445.      0.3190110E-04
