|6.6.6
echonhy_1.tab                                                                                       
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3480.313       7.739718       4.396816       4098413.      0.3325344E-04
  3480.929       7.741385       4.397579       4099015.      0.3322584E-04
  3481.545       7.743052       4.398340       4099617.      0.3319828E-04
  3482.161       7.744718       4.399102       4100219.      0.3317076E-04
  3482.776       7.746384       4.399863       4100821.      0.3314328E-04
  3483.391       7.748049       4.400625       4101422.      0.3311583E-04
  3484.006       7.749713       4.401386       4102023.      0.3308843E-04
  3484.620       7.751377       4.402147       4102624.      0.3306107E-04
  3485.234       7.753040       4.402907       4103225.      0.3303374E-04
  3485.848       7.754703       4.403668       4103826.      0.3300646E-04
  3486.461       7.756365       4.404428       4104427.      0.3297921E-04
  3487.075       7.758027       4.405188       4105027.      0.3295200E-04
  3487.687       7.759688       4.405947       4105627.      0.3292483E-04
  3488.300       7.761348       4.406707       4106227.      0.3289770E-04
  3488.912       7.763008       4.407466       4106827.      0.3287061E-04
  3489.524       7.764667       4.408225       4107427.      0.3284356E-04
  3481.122       6.833462       3.108966       4130877.      0.3579985E-04
  3481.761       6.835289       3.109489       4131507.      0.3576962E-04
  3446.729       6.642690       3.044898       4219013.      0.4702025E-04
  3447.472       6.645352       3.045405       4219763.      0.4697849E-04
  3448.214       6.648004       3.045913       4220511.      0.4693687E-04
  3448.954       6.650646       3.046420       4221259.      0.4689540E-04
  3449.694       6.653277       3.046927       4222006.      0.4685407E-04
  3450.433       6.655898       3.047434       4222752.      0.4681289E-04
  3342.483       7.387807       4.185784       3966963.      0.3672510E-04
  3343.164       7.389758       4.186788       3967614.      0.3669034E-04
  3343.845       7.391709       4.187791       3968265.      0.3665562E-04
  3344.526       7.393659       4.188793       3968916.      0.3662096E-04
  3345.206       7.395608       4.189794       3969567.      0.3658636E-04
  3345.886       7.397556       4.190795       3970217.      0.3655181E-04
  3346.565       7.399502       4.191795       3970867.      0.3651732E-04
  3347.244       7.401448       4.192794       3971517.      0.3648289E-04
  3347.923       7.403392       4.193792       3972167.      0.3644851E-04
  3348.601       7.405336       4.194789       3972817.      0.3641419E-04
  3349.279       7.407278       4.195786       3973466.      0.3637992E-04
  3379.307       7.457372       4.255871       4013643.      0.3723145E-04
  3379.983       7.459173       4.256704       4014289.      0.3719762E-04
  3380.658       7.460974       4.257538       4014935.      0.3716384E-04
  3381.333       7.462774       4.258370       4015580.      0.3713012E-04
  3382.008       7.464574       4.259203       4016226.      0.3709645E-04
  3382.682       7.466373       4.260035       4016871.      0.3706283E-04
  3383.348       7.468087       4.260869       4017507.      0.3703001E-04
  3384.022       7.469884       4.261701       4018152.      0.3699650E-04
  3386.401       7.466290       4.268374       4021243.      0.3714354E-04
  3387.074       7.468070       4.269190       4021886.      0.3711008E-04
  3387.745       7.469849       4.270007       4022530.      0.3707667E-04
  3388.277       7.470058       4.270938       4022978.      0.3705645E-04
  3388.322       7.465230       4.272157       4022879.      0.3709303E-04
  3388.993       7.467005       4.272972       4023522.      0.3705972E-04
  3389.663       7.468779       4.273787       4024164.      0.3702646E-04
  3390.353       7.470678       4.274695       4024795.      0.3699056E-04
  3391.023       7.472451       4.275510       4025438.      0.3695742E-04
  3391.691       7.474222       4.276325       4026080.      0.3692432E-04
  3392.360       7.475994       4.277139       4026722.      0.3689128E-04
  3393.028       7.477764       4.277953       4027363.      0.3685829E-04
  3393.696       7.479534       4.278767       4028005.      0.3682535E-04
  3394.363       7.481303       4.279581       4028646.      0.3679246E-04
  3395.030       7.483072       4.280394       4029287.      0.3675963E-04
  3395.696       7.484839       4.281208       4029928.      0.3672685E-04
  3396.362       7.486607       4.282021       4030569.      0.3669412E-04
  3397.028       7.488373       4.282833       4031209.      0.3666144E-04
  3397.792       7.490652       4.284009       4031766.      0.3661064E-04
  3398.457       7.492417       4.284822       4032406.      0.3657807E-04
  3399.122       7.494182       4.285633       4033046.      0.3654555E-04
  3399.786       7.495945       4.286445       4033686.      0.3651309E-04
  3400.449       7.497708       4.287257       4034325.      0.3648067E-04
  3401.112       7.499470       4.288068       4034964.      0.3644831E-04
  3401.775       7.501232       4.288879       4035603.      0.3641599E-04
  3402.437       7.502993       4.289690       4036242.      0.3638373E-04
  3403.100       7.504753       4.290500       4036881.      0.3635152E-04
  3403.761       7.506512       4.291310       4037519.      0.3631936E-04
  3404.422       7.508271       4.292120       4038158.      0.3628724E-04
  3405.083       7.510029       4.292930       4038796.      0.3625518E-04
  3405.744       7.511787       4.293740       4039434.      0.3622317E-04
  3406.404       7.513544       4.294549       4040072.      0.3619121E-04
  3407.063       7.515300       4.295358       4040709.      0.3615930E-04
  3407.723       7.517056       4.296167       4041346.      0.3612744E-04
  3408.382       7.518810       4.296976       4041984.      0.3609563E-04
  3409.040       7.520565       4.297784       4042620.      0.3606387E-04
  3409.760       7.522629       4.298811       4043201.      0.3602018E-04
  3410.418       7.524381       4.299618       4043838.      0.3598852E-04
  3411.217       7.526664       4.300652       4044555.      0.3595156E-04
  3411.874       7.528415       4.301459       4045191.      0.3592001E-04
  3412.530       7.530166       4.302266       4045827.      0.3588850E-04
  3413.186       7.531916       4.303073       4046462.      0.3585704E-04
  3413.842       7.533665       4.303879       4047098.      0.3582563E-04
  3419.078       7.552404       4.311644       4050834.      0.3568160E-04
  3419.730       7.554144       4.312445       4051466.      0.3565046E-04
  3420.382       7.555884       4.313245       4052097.      0.3561936E-04
  3421.033       7.557623       4.314046       4052728.      0.3558831E-04
  3421.684       7.559362       4.314846       4053359.      0.3555730E-04
  3422.334       7.561100       4.315646       4053990.      0.3552635E-04
  3422.984       7.562838       4.316445       4054621.      0.3549544E-04
  3423.634       7.564574       4.317245       4055251.      0.3546458E-04
  3424.284       7.566310       4.318044       4055882.      0.3543376E-04
  3427.284       7.576802       4.322400       4058031.      0.3533837E-04
  3427.931       7.578533       4.323196       4058659.      0.3530773E-04
  3428.578       7.580263       4.323992       4059287.      0.3527715E-04
  3429.224       7.581993       4.324787       4059915.      0.3524660E-04
  3429.870       7.583722       4.325583       4060543.      0.3521611E-04
  3430.516       7.585450       4.326378       4061170.      0.3518566E-04
  3431.161       7.587178       4.327173       4061797.      0.3515526E-04
  3431.806       7.588905       4.327968       4062424.      0.3512490E-04
  3432.451       7.590632       4.328762       4063051.      0.3509459E-04
  3433.095       7.592358       4.329556       4063677.      0.3506433E-04
  3433.739       7.594083       4.330351       4064304.      0.3503411E-04
  3441.744       7.623333       4.342529       4069825.      0.3481790E-04
  3442.383       7.625045       4.343314       4070445.      0.3478803E-04
  3443.021       7.626757       4.344098       4071066.      0.3475820E-04
  3443.659       7.628467       4.344883       4071686.      0.3472842E-04
  3444.296       7.630178       4.345667       4072306.      0.3469868E-04
  3444.933       7.631887       4.346451       4072926.      0.3466899E-04
  3445.570       7.633596       4.347235       4073545.      0.3463934E-04
  3446.206       7.635304       4.348019       4074165.      0.3460974E-04
  3446.842       7.637012       4.348802       4074784.      0.3458018E-04
  3447.478       7.638719       4.349585       4075403.      0.3455067E-04
  3448.113       7.640425       4.350368       4076022.      0.3452120E-04
  3448.748       7.642131       4.351151       4076641.      0.3449177E-04
  3449.382       7.643836       4.351934       4077259.      0.3446239E-04
  3450.016       7.645541       4.352716       4077877.      0.3443305E-04
  3450.650       7.647245       4.353498       4078495.      0.3440375E-04
  3451.284       7.648948       4.354280       4079113.      0.3437450E-04
  3451.917       7.650650       4.355061       4079731.      0.3434529E-04
  3452.550       7.652353       4.355843       4080349.      0.3431612E-04
  3457.838       7.671610       4.364067       4084031.      0.3416711E-04
  3458.467       7.673303       4.364843       4084645.      0.3413818E-04
  3459.096       7.674995       4.365618       4085258.      0.3410930E-04
  3459.725       7.676687       4.366393       4085872.      0.3408046E-04
  3460.353       7.678379       4.367167       4086485.      0.3405167E-04
  3460.981       7.680069       4.367942       4087098.      0.3402291E-04
  3461.608       7.681759       4.368716       4087711.      0.3399420E-04
  3462.235       7.683449       4.369490       4088324.      0.3396553E-04
  3462.862       7.685137       4.370264       4088936.      0.3393691E-04
  3463.488       7.686826       4.371038       4089548.      0.3390832E-04
  3464.114       7.688513       4.371811       4090160.      0.3387978E-04
  3464.740       7.690200       4.372584       4090772.      0.3385128E-04
  3465.365       7.691887       4.373357       4091384.      0.3382282E-04
  3465.990       7.693572       4.374130       4091996.      0.3379440E-04
  3466.615       7.695258       4.374902       4092607.      0.3376602E-04
  3467.239       7.696942       4.375675       4093218.      0.3373769E-04
  3467.863       7.698626       4.376447       4093829.      0.3370940E-04
  3468.487       7.700309       4.377219       4094440.      0.3368114E-04
  3472.192       7.713734       4.383087       4097039.      0.3357146E-04
  3472.813       7.715411       4.383855       4097647.      0.3354338E-04
  3473.434       7.717087       4.384622       4098255.      0.3351535E-04
  3474.054       7.718763       4.385390       4098863.      0.3348737E-04
  3474.674       7.720438       4.386157       4099471.      0.3345942E-04
  3475.294       7.722112       4.386923       4100078.      0.3343151E-04
  3475.913       7.723786       4.387690       4100685.      0.3340364E-04
  3476.532       7.725460       4.388456       4101293.      0.3337581E-04
  3479.149       7.734742       4.392912       4103256.      0.3329662E-04
  3479.766       7.736411       4.393675       4103862.      0.3326894E-04
  3480.383       7.738079       4.394438       4104467.      0.3324129E-04
  3480.999       7.739746       4.395201       4105072.      0.3321368E-04
  3481.616       7.741413       4.395964       4105677.      0.3318611E-04
  3482.231       7.743080       4.396726       4106281.      0.3315858E-04
  3482.847       7.744745       4.397489       4106886.      0.3313110E-04
  3483.462       7.746411       4.398251       4107490.      0.3310365E-04
  3484.077       7.748075       4.399012       4108094.      0.3307624E-04
  3484.691       7.749739       4.399774       4108698.      0.3304886E-04
  3485.305       7.751403       4.400535       4109302.      0.3302153E-04
  3485.919       7.753066       4.401297       4109906.      0.3299424E-04
  3486.792       7.755743       4.402483       4110655.      0.3295871E-04
  3487.405       7.757404       4.403243       4111258.      0.3293150E-04
  3476.370       6.813816       3.101264       4138369.      0.3648158E-04
  3477.017       6.815704       3.101787       4139010.      0.3645050E-04
  3443.608       6.634106       3.041240       4221416.      0.4715210E-04
  3444.355       6.636796       3.041749       4222173.      0.4710994E-04
  3445.100       6.639474       3.042257       4222928.      0.4706793E-04
  3445.844       6.642141       3.042765       4223683.      0.4702607E-04
  3446.587       6.644798       3.043274       4224436.      0.4698436E-04
  3447.329       6.647444       3.043782       4225189.      0.4694279E-04
  3448.069       6.650080       3.044290       4225940.      0.4690137E-04
  3448.809       6.652706       3.044797       4226690.      0.4686010E-04
  3341.242       7.382690       4.181747       3971345.      0.3677980E-04
  3341.924       7.384642       4.182752       3971999.      0.3674492E-04
  3342.606       7.386594       4.183757       3972653.      0.3671008E-04
  3343.288       7.388546       4.184760       3973307.      0.3667530E-04
  3343.969       7.390496       4.185763       3973960.      0.3664057E-04
  3344.650       7.392445       4.186765       3974614.      0.3660591E-04
  3345.330       7.394394       4.187766       3975267.      0.3657130E-04
  3346.010       7.396340       4.188766       3975920.      0.3653674E-04
  3346.689       7.398286       4.189765       3976573.      0.3650225E-04
  3347.368       7.400231       4.190764       3977226.      0.3646781E-04
  3348.047       7.402174       4.191762       3977878.      0.3643342E-04
  3378.036       7.452147       4.251652       4018040.      0.3728541E-04
  3378.712       7.453950       4.252486       4018689.      0.3725146E-04
  3379.389       7.455753       4.253321       4019338.      0.3721756E-04
  3380.065       7.457554       4.254155       4019986.      0.3718373E-04
  3380.740       7.459355       4.254989       4020635.      0.3714994E-04
  3381.415       7.461155       4.255823       4021283.      0.3711621E-04
  3382.082       7.462871       4.256658       4021922.      0.3708327E-04
  3382.757       7.464670       4.257491       4022570.      0.3704965E-04
  3385.132       7.461023       4.264115       4025656.      0.3719561E-04
  3385.805       7.462805       4.264932       4026303.      0.3716203E-04
  3386.478       7.464586       4.265750       4026950.      0.3712851E-04
  3387.012       7.464842       4.266716       4027406.      0.3710939E-04
  3387.059       7.460018       4.267935       4027309.      0.3714597E-04
  3387.730       7.461794       4.268752       4027955.      0.3711255E-04
  3388.401       7.463569       4.269569       4028601.      0.3707918E-04
  3389.092       7.465470       4.270479       4029235.      0.3704317E-04
  3389.762       7.467245       4.271295       4029880.      0.3700991E-04
  3390.432       7.469018       4.272111       4030526.      0.3697670E-04
  3391.102       7.470791       4.272927       4031171.      0.3694355E-04
  3391.770       7.472563       4.273743       4031815.      0.3691044E-04
  3392.439       7.474334       4.274558       4032460.      0.3687739E-04
  3393.107       7.476105       4.275373       4033105.      0.3684440E-04
  3393.775       7.477875       4.276188       4033749.      0.3681145E-04
  3394.442       7.479644       4.277003       4034393.      0.3677856E-04
  3395.109       7.481413       4.277817       4035037.      0.3674572E-04
  3395.776       7.483181       4.278631       4035680.      0.3671293E-04
  3396.542       7.485462       4.279811       4036244.      0.3666200E-04
  3397.207       7.487229       4.280625       4036888.      0.3662933E-04
  3397.872       7.488995       4.281438       4037531.      0.3659670E-04
  3398.537       7.490760       4.282251       4038173.      0.3656412E-04
  3399.202       7.492524       4.283064       4038816.      0.3653160E-04
  3399.866       7.494288       4.283877       4039459.      0.3649913E-04
  3400.529       7.496051       4.284689       4040101.      0.3646671E-04
  3401.193       7.497813       4.285501       4040743.      0.3643434E-04
  3401.856       7.499575       4.286313       4041385.      0.3640202E-04
  3402.518       7.501336       4.287125       4042026.      0.3636975E-04
  3403.180       7.503097       4.287936       4042668.      0.3633753E-04
  3403.842       7.504856       4.288747       4043309.      0.3630536E-04
  3404.503       7.506615       4.289558       4043950.      0.3627324E-04
  3405.164       7.508374       4.290369       4044591.      0.3624118E-04
  3405.825       7.510132       4.291180       4045232.      0.3620916E-04
  3406.485       7.511889       4.291990       4045872.      0.3617719E-04
  3407.145       7.513645       4.292800       4046512.      0.3614528E-04
  3407.804       7.515401       4.293610       4047153.      0.3611341E-04
  3408.526       7.517460       4.294634       4047736.      0.3606877E-04
  3409.185       7.519215       4.295443       4048376.      0.3603700E-04
  3409.984       7.521505       4.296484       4049100.      0.3600077E-04
  3410.642       7.523258       4.297292       4049739.      0.3596911E-04
  3411.299       7.525010       4.298101       4050378.      0.3593750E-04
  3411.956       7.526761       4.298909       4051017.      0.3590594E-04
  3412.612       7.528512       4.299717       4051656.      0.3587443E-04
  3417.851       7.547268       4.307516       4055391.      0.3573020E-04
  3418.504       7.549010       4.308318       4056026.      0.3569895E-04
  3419.156       7.550752       4.309120       4056660.      0.3566775E-04
  3419.809       7.552492       4.309922       4057295.      0.3563659E-04
  3420.460       7.554233       4.310723       4057929.      0.3560549E-04
  3421.112       7.555972       4.311524       4058563.      0.3557443E-04
  3421.763       7.557711       4.312326       4059197.      0.3554342E-04
  3422.413       7.559449       4.313126       4059830.      0.3551246E-04
  3423.064       7.561187       4.313927       4060464.      0.3548154E-04
  3426.066       7.571687       4.318301       4062617.      0.3538599E-04
  3426.714       7.573420       4.319099       4063248.      0.3535526E-04
  3427.362       7.575152       4.319896       4063879.      0.3532457E-04
  3428.009       7.576883       4.320693       4064510.      0.3529393E-04
  3428.656       7.578613       4.321490       4065141.      0.3526333E-04
  3429.302       7.580343       4.322286       4065771.      0.3523279E-04
  3429.948       7.582073       4.323082       4066402.      0.3520228E-04
  3430.594       7.583801       4.323879       4067032.      0.3517183E-04
  3431.239       7.585529       4.324674       4067662.      0.3514142E-04
  3431.884       7.587257       4.325470       4068292.      0.3511106E-04
  3432.529       7.588983       4.326265       4068921.      0.3508074E-04
  3440.539       7.618259       4.338497       4074441.      0.3486428E-04
  3441.179       7.619972       4.339284       4075065.      0.3483431E-04
  3441.818       7.621685       4.340070       4075688.      0.3480439E-04
  3442.456       7.623397       4.340855       4076312.      0.3477451E-04
  3443.094       7.625109       4.341641       4076935.      0.3474468E-04
  3443.732       7.626820       4.342426       4077558.      0.3471489E-04
  3444.370       7.628530       4.343212       4078181.      0.3468515E-04
  3445.007       7.630240       4.343997       4078803.      0.3465545E-04
  3445.644       7.631949       4.344781       4079426.      0.3462579E-04
  3446.280       7.633657       4.345566       4080048.      0.3459618E-04
  3446.916       7.635365       4.346350       4080670.      0.3456662E-04
  3447.552       7.637072       4.347134       4081292.      0.3453709E-04
  3448.187       7.638779       4.347918       4081914.      0.3450762E-04
  3448.822       7.640484       4.348701       4082535.      0.3447818E-04
  3449.457       7.642190       4.349485       4083156.      0.3444879E-04
  3450.091       7.643894       4.350268       4083777.      0.3441945E-04
  3450.725       7.645599       4.351051       4084398.      0.3439015E-04
  3451.358       7.647302       4.351834       4085019.      0.3436089E-04
  3456.650       7.666574       4.360092       4088704.      0.3421168E-04
  3457.280       7.668269       4.360868       4089321.      0.3418266E-04
  3457.910       7.669963       4.361645       4089937.      0.3415369E-04
  3458.539       7.671656       4.362421       4090554.      0.3412476E-04
  3459.168       7.673349       4.363197       4091170.      0.3409587E-04
  3459.797       7.675041       4.363972       4091787.      0.3406703E-04
  3460.425       7.676732       4.364748       4092403.      0.3403822E-04
  3461.053       7.678423       4.365523       4093018.      0.3400946E-04
  3461.680       7.680113       4.366298       4093634.      0.3398075E-04
  3462.307       7.681803       4.367073       4094250.      0.3395207E-04
  3462.934       7.683492       4.367848       4094865.      0.3392344E-04
  3463.561       7.685180       4.368622       4095480.      0.3389484E-04
  3464.187       7.686868       4.369397       4096095.      0.3386630E-04
  3464.812       7.688555       4.370171       4096710.      0.3383779E-04
  3465.438       7.690242       4.370944       4097324.      0.3380932E-04
  3466.063       7.691928       4.371718       4097939.      0.3378090E-04
  3466.688       7.693613       4.372491       4098553.      0.3375251E-04
  3467.312       7.695298       4.373264       4099167.      0.3372417E-04
  3471.020       7.708732       4.379156       4101770.      0.3361433E-04
  3471.642       7.710410       4.379924       4102381.      0.3358617E-04
  3472.263       7.712088       4.380693       4102992.      0.3355806E-04
  3472.885       7.713765       4.381462       4103603.      0.3352998E-04
  3473.505       7.715441       4.382230       4104214.      0.3350194E-04
  3474.126       7.717117       4.382998       4104825.      0.3347394E-04
  3474.746       7.718793       4.383766       4105435.      0.3344599E-04
  3475.366       7.720467       4.384533       4106046.      0.3341807E-04
  3477.984       7.729755       4.389002       4108013.      0.3333876E-04
  3478.602       7.731425       4.389766       4108622.      0.3331098E-04
  3479.220       7.733094       4.390531       4109230.      0.3328325E-04
  3479.837       7.734763       4.391295       4109839.      0.3325556E-04
  3480.454       7.736432       4.392059       4110447.      0.3322790E-04
  3481.070       7.738099       4.392822       4111055.      0.3320029E-04
  3481.687       7.739766       4.393586       4111662.      0.3317271E-04
  3482.303       7.741433       4.394349       4112270.      0.3314518E-04
  3482.918       7.743099       4.395112       4112877.      0.3311768E-04
  3483.395       7.744245       4.395537       4113363.      0.3309202E-04
  3484.010       7.745910       4.396299       4113970.      0.3306460E-04
  3484.624       7.747575       4.397062       4114577.      0.3303722E-04
  3469.894       6.784603       3.090586       4149389.      0.3766536E-04
  3470.553       6.786599       3.091110       4150046.      0.3763287E-04
  3454.756       6.701126       3.063301       4187502.      0.4257943E-04
  3455.462       6.703515       3.063818       4188213.      0.4254176E-04
  3441.976       6.630868       3.038594       4225239.      0.4719845E-04
  3442.724       6.633562       3.039104       4226000.      0.4715619E-04
  3443.470       6.636245       3.039613       4226761.      0.4711408E-04
  3444.215       6.638917       3.040122       4227520.      0.4707213E-04
  3444.959       6.641578       3.040631       4228278.      0.4703032E-04
  3445.702       6.644229       3.041140       4229035.      0.4698866E-04
  3446.444       6.646870       3.041648       4229790.      0.4694715E-04
  3447.184       6.649500       3.042157       4230545.      0.4690579E-04
  3340.000       7.377560       4.177704       3975646.      0.3683354E-04
  3340.683       7.379514       4.178710       3976303.      0.3679854E-04
  3341.366       7.381468       4.179716       3976960.      0.3676358E-04
  3342.049       7.383421       4.180720       3977617.      0.3672868E-04
  3342.731       7.385373       4.181724       3978274.      0.3669383E-04
  3343.412       7.387323       4.182727       3978930.      0.3665905E-04
  3344.093       7.389273       4.183730       3979586.      0.3662432E-04
  3344.774       7.391221       4.184731       3980242.      0.3658964E-04
  3345.455       7.393168       4.185732       3980898.      0.3655503E-04
  3346.135       7.395114       4.186732       3981554.      0.3652047E-04
  3346.814       7.397059       4.187731       3982209.      0.3648597E-04
  3376.763       7.446910       4.247425       4022354.      0.3733838E-04
  3377.440       7.448715       4.248261       4023006.      0.3730431E-04
  3378.118       7.450519       4.249097       4023657.      0.3727030E-04
  3378.794       7.452322       4.249933       4024309.      0.3723635E-04
  3379.471       7.454125       4.250769       4024960.      0.3720245E-04
  3380.147       7.455927       4.251604       4025612.      0.3716860E-04
  3380.815       7.457644       4.252440       4026254.      0.3713555E-04
  3381.490       7.459444       4.253275       4026905.      0.3710181E-04
  3383.866       7.455800       4.259887       4029987.      0.3724695E-04
  3384.540       7.457583       4.260706       4030638.      0.3721326E-04
  3385.214       7.459366       4.261526       4031287.      0.3717962E-04
  3385.746       7.459615       4.262487       4031750.      0.3716133E-04
  3385.793       7.454793       4.263707       4031656.      0.3719792E-04
  3386.466       7.456571       4.264526       4032305.      0.3716438E-04
  3387.138       7.458348       4.265344       4032954.      0.3713090E-04
  3387.830       7.460251       4.266256       4033592.      0.3709478E-04
  3388.501       7.462027       4.267074       4034240.      0.3706140E-04
  3389.172       7.463802       4.267891       4034888.      0.3702808E-04
  3389.842       7.465576       4.268709       4035536.      0.3699481E-04
  3390.512       7.467350       4.269526       4036184.      0.3696160E-04
  3391.181       7.469123       4.270342       4036832.      0.3692844E-04
  3391.850       7.470895       4.271159       4037480.      0.3689533E-04
  3392.519       7.472666       4.271975       4038127.      0.3686228E-04
  3393.187       7.474437       4.272791       4038774.      0.3682927E-04
  3393.855       7.476208       4.273607       4039421.      0.3679632E-04
  3394.522       7.477977       4.274423       4040068.      0.3676342E-04
  3395.289       7.480261       4.275606       4040640.      0.3671237E-04
  3395.956       7.482029       4.276421       4041286.      0.3667958E-04
  3396.622       7.483796       4.277236       4041932.      0.3664684E-04
  3397.288       7.485563       4.278050       4042578.      0.3661416E-04
  3397.953       7.487329       4.278865       4043224.      0.3658152E-04
  3398.618       7.489094       4.279679       4043869.      0.3654894E-04
  3399.283       7.490858       4.280492       4044515.      0.3651641E-04
  3399.947       7.492622       4.281306       4045160.      0.3648393E-04
  3400.610       7.494386       4.282119       4045805.      0.3645151E-04
  3401.274       7.496148       4.282932       4046449.      0.3641913E-04
  3401.937       7.497910       4.283745       4047094.      0.3638680E-04
  3402.599       7.499672       4.284558       4047738.      0.3635453E-04
  3403.262       7.501432       4.285370       4048383.      0.3632230E-04
  3403.923       7.503192       4.286183       4049027.      0.3629013E-04
  3404.585       7.504951       4.286994       4049671.      0.3625801E-04
  3405.246       7.506710       4.287806       4050314.      0.3622594E-04
  3405.906       7.508468       4.288618       4050958.      0.3619391E-04
  3406.566       7.510225       4.289429       4051601.      0.3616194E-04
  3407.288       7.512270       4.290442       4052191.      0.3611731E-04
  3407.947       7.514026       4.291253       4052834.      0.3608544E-04
  3408.619       7.515845       4.292109       4053466.      0.3605113E-04
  3409.278       7.517600       4.292919       4054109.      0.3601936E-04
  3409.936       7.519354       4.293729       4054751.      0.3598764E-04
  3411.552       7.524667       4.296007       4056028.      0.3593111E-04
  3412.209       7.526418       4.296816       4056669.      0.3589952E-04
  3416.623       7.542121       4.303381       4059864.      0.3577778E-04
  3417.277       7.543864       4.304185       4060502.      0.3574642E-04
  3417.930       7.545607       4.304988       4061139.      0.3571512E-04
  3418.583       7.547350       4.305791       4061777.      0.3568386E-04
  3419.236       7.549091       4.306594       4062414.      0.3565266E-04
  3419.888       7.550832       4.307397       4063052.      0.3562150E-04
  3420.540       7.552573       4.308199       4063689.      0.3559039E-04
  3421.191       7.554312       4.309001       4064325.      0.3555932E-04
  3421.842       7.556051       4.309803       4064962.      0.3552831E-04
  3424.847       7.566561       4.314196       4067118.      0.3543260E-04
  3425.496       7.568295       4.314995       4067753.      0.3540176E-04
  3426.144       7.570029       4.315794       4068387.      0.3537098E-04
  3426.792       7.571761       4.316592       4069021.      0.3534023E-04
  3427.440       7.573493       4.317390       4069655.      0.3530954E-04
  3428.087       7.575225       4.318188       4070289.      0.3527889E-04
  3428.734       7.576955       4.318986       4070922.      0.3524829E-04
  3429.381       7.578685       4.319783       4071555.      0.3521774E-04
  3430.027       7.580415       4.320580       4072189.      0.3518723E-04
  3430.673       7.582144       4.321377       4072822.      0.3515677E-04
  3431.318       7.583872       4.322174       4073454.      0.3512636E-04
  3439.333       7.613172       4.334460       4078974.      0.3490965E-04
  3439.973       7.614887       4.335247       4079601.      0.3487958E-04
  3440.613       7.616601       4.336035       4080227.      0.3484956E-04
  3441.252       7.618315       4.336822       4080854.      0.3481959E-04
  3441.891       7.620028       4.337609       4081480.      0.3478966E-04
  3442.530       7.621740       4.338395       4082106.      0.3475977E-04
  3443.168       7.623452       4.339182       4082732.      0.3472993E-04
  3443.806       7.625163       4.339968       4083358.      0.3470014E-04
  3444.444       7.626874       4.340754       4083983.      0.3467039E-04
  3445.081       7.628584       4.341540       4084609.      0.3464068E-04
  3445.718       7.630293       4.342325       4085234.      0.3461102E-04
  3446.354       7.632001       4.343111       4085859.      0.3458140E-04
  3446.991       7.633709       4.343896       4086484.      0.3455183E-04
  3447.626       7.635417       4.344681       4087109.      0.3452230E-04
  3448.262       7.637123       4.345465       4087733.      0.3449282E-04
  3448.897       7.638830       4.346250       4088358.      0.3446338E-04
  3449.532       7.640535       4.347034       4088982.      0.3443398E-04
  3450.166       7.642240       4.347818       4089606.      0.3440463E-04
  3455.461       7.661528       4.356110       4093292.      0.3425524E-04
  3456.092       7.663223       4.356888       4093912.      0.3422613E-04
  3456.723       7.664919       4.357665       4094532.      0.3419706E-04
  3457.353       7.666613       4.358443       4095152.      0.3416804E-04
  3457.982       7.668307       4.359220       4095772.      0.3413906E-04
  3458.612       7.670001       4.359997       4096391.      0.3411012E-04
  3459.241       7.671694       4.360774       4097010.      0.3408123E-04
  3459.869       7.673386       4.361550       4097629.      0.3405237E-04
  3460.497       7.675077       4.362327       4098248.      0.3402356E-04
  3461.125       7.676768       4.363103       4098867.      0.3399480E-04
  3461.753       7.678459       4.363879       4099485.      0.3396607E-04
  3462.380       7.680149       4.364655       4100104.      0.3393739E-04
  3463.007       7.681838       4.365430       4100722.      0.3390875E-04
  3463.634       7.683526       4.366205       4101340.      0.3388015E-04
  3464.260       7.685214       4.366980       4101958.      0.3385159E-04
  3464.886       7.686901       4.367755       4102575.      0.3382308E-04
  3465.511       7.688588       4.368530       4103193.      0.3379461E-04
  3466.136       7.690274       4.369304       4103810.      0.3376618E-04
  3469.847       7.703718       4.375218       4106416.      0.3365619E-04
  3470.470       7.705398       4.375988       4107031.      0.3362794E-04
  3471.092       7.707077       4.376758       4107645.      0.3359973E-04
  3471.714       7.708756       4.377528       4108259.      0.3357156E-04
  3472.335       7.710433       4.378297       4108874.      0.3354344E-04
  3472.956       7.712111       4.379066       4109488.      0.3351535E-04
  3473.577       7.713787       4.379835       4110101.      0.3348731E-04
  3474.198       7.715463       4.380604       4110715.      0.3345931E-04
  3476.818       7.724756       4.385086       4112686.      0.3337987E-04
  3477.437       7.726428       4.385852       4113298.      0.3335201E-04
  3478.055       7.728098       4.386617       4113909.      0.3332418E-04
  3478.673       7.729769       4.387382       4114521.      0.3329640E-04
  3479.291       7.731438       4.388148       4115132.      0.3326866E-04
  3479.908       7.733107       4.388912       4115743.      0.3324096E-04
  3480.525       7.734776       4.389677       4116354.      0.3321330E-04
  3481.142       7.736444       4.390442       4116965.      0.3318568E-04
  3481.758       7.738111       4.391206       4117576.      0.3315809E-04
  3461.039       6.744241       3.076532       4162891.      0.3935526E-04
  3461.717       6.746392       3.077056       4163571.      0.3932071E-04
  3462.394       6.748537       3.077579       4164251.      0.3928626E-04
