|6.6.6
pyro_1.tab                                                                                          
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3352.094       7.980750       4.527426       4083545.      0.3303199E-04
  3352.679       7.982793       4.528032       4083943.      0.3299304E-04
  3354.874       7.992701       4.530610       4086443.      0.3293006E-04
  3355.457       7.994724       4.531215       4086894.      0.3289169E-04
  3356.039       7.996748       4.531819       4087306.      0.3285342E-04
  3356.621       7.998774       4.532422       4087701.      0.3281527E-04
  3357.202       8.000793       4.533025       4088124.      0.3277718E-04
  3357.782       8.002807       4.533627       4088568.      0.3273922E-04
  3358.363       8.004825       4.534229       4088961.      0.3270136E-04
  3358.942       8.006841       4.534830       4089358.      0.3266365E-04
  3359.522       8.008850       4.535430       4089802.      0.3262597E-04
  3360.101       8.010860       4.536030       4090216.      0.3258844E-04
  3360.679       8.012866       4.536630       4090641.      0.3255094E-04
  3361.257       8.014868       4.537228       4091063.      0.3251357E-04
  3361.835       8.016875       4.537826       4091459.      0.3247647E-04
  3362.412       8.018876       4.538424       4091888.      0.3243934E-04
  3362.988       8.020876       4.539021       4092292.      0.3240231E-04
  3154.859       6.634729       3.187221       3882038.      0.3832876E-04
  3155.548       7.374689       4.232400       3882412.      0.3826539E-04
  3156.253       7.377299       4.233135       3882825.      0.3819898E-04
  3156.957       7.379907       4.233869       3883225.      0.3813284E-04
  3157.659       7.382518       4.234602       3883585.      0.3806708E-04
  3158.361       7.385118       4.235334       3883968.      0.3800153E-04
  3159.063       7.387713       4.236066       3884359.      0.3793644E-04
  3159.763       7.390304       4.236796       3884782.      0.3787144E-04
  3160.463       7.392893       4.237525       3885161.      0.3780692E-04
  3161.161       7.395471       4.238253       3885574.      0.3774255E-04
  3161.859       7.398055       4.238980       3885943.      0.3767854E-04
  3171.769       7.416645       4.259453       3899947.      0.3799167E-04
  3172.465       7.419218       4.260174       3900355.      0.3792739E-04
  3173.160       7.421793       4.260895       3900700.      0.3786335E-04
  3173.855       7.424352       4.261614       3901132.      0.3779969E-04
  3174.549       7.426915       4.262333       3901503.      0.3773630E-04
  3175.242       7.429471       4.263050       3901911.      0.3767304E-04
  3175.934       7.432021       4.263767       3902303.      0.3761017E-04
  3176.625       7.434574       4.264482       3902679.      0.3754765E-04
  3177.316       7.437117       4.265197       3903062.      0.3748521E-04
  3178.006       7.439655       4.265911       3903479.      0.3742306E-04
  3178.695       7.442189       4.266624       3903886.      0.3736129E-04
  3179.383       7.444723       4.267336       3904261.      0.3729975E-04
  3180.071       7.447252       4.268047       3904656.      0.3723847E-04
  3180.758       7.449773       4.268757       3905092.      0.3717744E-04
  3181.444       7.452292       4.269466       3905469.      0.3711663E-04
  3182.129       7.454810       4.270174       3905866.      0.3705616E-04
  3182.813       7.457320       4.270882       3906267.      0.3699587E-04
  3207.522       7.495773       4.322177       3941412.      0.3790343E-04
  3208.207       7.498311       4.322875       3941798.      0.3784088E-04
  3208.890       7.500843       4.323573       3942172.      0.3777851E-04
  3209.573       7.503370       4.324270       3942589.      0.3771665E-04
  3210.256       7.505896       4.324966       3942980.      0.3765486E-04
  3210.937       7.508418       4.325661       3943332.      0.3759342E-04
  3211.618       7.510931       4.326355       3943734.      0.3753212E-04
  3212.298       7.513446       4.327048       3944130.      0.3747113E-04
  3212.977       7.515955       4.327740       3944534.      0.3741045E-04
  3254.978       7.582763       4.411761       4003112.      0.3886876E-04
  3255.659       7.585357       4.412436       4003498.      0.3880334E-04
  3256.339       7.587954       4.413111       4003827.      0.3873817E-04
  3256.953       7.590473       4.413908       4004157.      0.3867614E-04
  3257.632       7.593052       4.414581       4004541.      0.3861144E-04
  3258.309       7.595631       4.415253       4004904.      0.3854711E-04
  3258.986       7.598204       4.415924       4005257.      0.3848309E-04
  3259.865       7.601487       4.416450       4005830.      0.3841249E-04
  3260.540       7.604054       4.417119       4006191.      0.3834894E-04
  3261.214       7.606615       4.417787       4006566.      0.3828560E-04
  3261.888       7.609172       4.418454       4006953.      0.3822266E-04
  3262.561       7.611727       4.419120       4007315.      0.3815993E-04
  3263.233       7.614273       4.419786       4007687.      0.3809725E-04
  3263.904       7.616819       4.420450       4008073.      0.3803509E-04
  3264.574       7.619361       4.421114       4008440.      0.3797307E-04
  3265.244       7.621900       4.421777       4008829.      0.3791136E-04
  3265.701       7.624299       4.422919       4009016.      0.3786138E-04
  3266.369       7.626826       4.423581       4009408.      0.3780026E-04
  3267.036       7.629344       4.424243       4009822.      0.3773939E-04
  3267.703       7.631865       4.424904       4010191.      0.3767867E-04
  3268.369       7.634381       4.425564       4010570.      0.3761821E-04
  3269.034       7.636892       4.426223       4010939.      0.3755807E-04
  3269.699       7.639402       4.426881       4011323.      0.3749820E-04
  3270.362       7.641903       4.427539       4011719.      0.3743837E-04
  3271.025       7.644406       4.428195       4012098.      0.3737896E-04
  3271.687       7.646904       4.428851       4012458.      0.3731966E-04
  3272.349       7.649393       4.429507       4012877.      0.3726072E-04
  3273.164       7.652873       4.430298       4013469.      0.3720118E-04
  3273.824       7.655357       4.430951       4013835.      0.3714273E-04
  3274.483       7.657838       4.431603       4014221.      0.3708444E-04
  3275.142       7.660318       4.432255       4014602.      0.3702630E-04
  3275.799       7.662788       4.432905       4015009.      0.3696853E-04
  3276.456       7.665259       4.433555       4015396.      0.3691085E-04
  3277.113       7.667725       4.434204       4015788.      0.3685349E-04
  3277.768       7.670190       4.434853       4016168.      0.3679624E-04
  3278.423       7.672650       4.435501       4016572.      0.3673930E-04
  3279.257       7.675667       4.435960       4017125.      0.3667593E-04
  3279.910       7.678120       4.436605       4017514.      0.3661939E-04
  3280.562       7.680573       4.437250       4017897.      0.3656304E-04
  3281.214       7.683016       4.437894       4018293.      0.3650690E-04
  3281.957       7.685759       4.438437       4018760.      0.3644767E-04
  3282.607       7.688202       4.439079       4019150.      0.3639189E-04
  3283.257       7.690640       4.439720       4019550.      0.3633641E-04
  3306.058       7.797726       4.473565       4047453.      0.3574290E-04
  3306.685       7.799989       4.474210       4047860.      0.3569365E-04
  3307.311       7.802251       4.474854       4048243.      0.3564460E-04
  3307.937       7.804513       4.475497       4048617.      0.3559581E-04
  3308.562       7.806765       4.476140       4049041.      0.3554708E-04
  3309.186       7.809018       4.476782       4049432.      0.3549859E-04
  3309.810       7.811267       4.477423       4049839.      0.3545009E-04
  3310.433       7.813512       4.478064       4050254.      0.3540191E-04
  3311.055       7.815759       4.478704       4050637.      0.3535386E-04
  3312.255       7.821587       4.480263       4051811.      0.3528988E-04
  3312.875       7.823821       4.480902       4052203.      0.3524225E-04
  3313.496       7.826050       4.481540       4052615.      0.3519501E-04
  3314.115       7.828279       4.482177       4053002.      0.3514774E-04
  3314.734       7.830502       4.482813       4053425.      0.3510063E-04
  3315.352       7.832722       4.483449       4053839.      0.3505374E-04
  3315.970       7.834943       4.484084       4054207.      0.3500693E-04
  3316.587       7.837161       4.484719       4054616.      0.3496043E-04
  3317.204       7.839374       4.485353       4055028.      0.3491397E-04
  3317.820       7.841588       4.485986       4055398.      0.3486765E-04
  3318.435       7.843792       4.486618       4055834.      0.3482143E-04
  3325.413       7.878378       4.496403       4064168.      0.3462460E-04
  3326.021       7.880539       4.497033       4064572.      0.3458027E-04
  3326.628       7.882697       4.497662       4064994.      0.3453600E-04
  3327.235       7.884852       4.498291       4065392.      0.3449177E-04
  3327.842       7.887005       4.498919       4065798.      0.3444785E-04
  3328.448       7.889156       4.499546       4066212.      0.3440398E-04
  3329.053       7.891305       4.500173       4066588.      0.3436022E-04
  3329.658       7.893448       4.500799       4067036.      0.3431661E-04
  3330.262       7.895592       4.501424       4067450.      0.3427310E-04
  3330.866       7.897733       4.502049       4067856.      0.3422985E-04
  3331.469       7.899874       4.502673       4068243.      0.3418663E-04
  3332.072       7.902007       4.503297       4068649.      0.3414352E-04
  3332.674       7.904140       4.503919       4069063.      0.3410065E-04
  3333.276       7.906272       4.504542       4069459.      0.3405778E-04
  3333.877       7.908397       4.505163       4069898.      0.3401512E-04
  3334.478       7.910524       4.505784       4070280.      0.3397257E-04
  3335.078       7.912652       4.506404       4070672.      0.3393022E-04
  3335.677       7.914770       4.507024       4071109.      0.3388779E-04
  3339.886       7.935222       4.512579       4076133.      0.3377631E-04
  3340.481       7.937309       4.513197       4076581.      0.3373506E-04
  3341.075       7.939398       4.513815       4076983.      0.3369390E-04
  3341.670       7.941486       4.514431       4077380.      0.3365293E-04
  3342.263       7.943569       4.515047       4077796.      0.3361210E-04
  3342.856       7.945651       4.515662       4078213.      0.3357128E-04
  3343.449       7.947732       4.516277       4078619.      0.3353059E-04
  3344.041       7.949806       4.516891       4079035.      0.3349012E-04
  3344.632       7.951885       4.517505       4079426.      0.3344964E-04
  3345.224       7.953952       4.518118       4079873.      0.3340937E-04
  3345.814       7.956024       4.518730       4080259.      0.3336922E-04
  3346.404       7.958091       4.519341       4080708.      0.3332919E-04
  3346.994       7.960157       4.519952       4081115.      0.3328921E-04
  3347.583       7.962223       4.520563       4081524.      0.3324939E-04
  3348.172       7.964287       4.521173       4081912.      0.3320973E-04
  3348.760       7.966344       4.521782       4082331.      0.3317007E-04
  3349.348       7.968400       4.522390       4082776.      0.3313058E-04
  3352.253       7.981688       4.525542       4086217.      0.3305706E-04
  3352.838       7.983725       4.526149       4086633.      0.3301823E-04
  3353.422       7.985757       4.526756       4087051.      0.3297956E-04
  3354.006       7.987787       4.527361       4087473.      0.3294103E-04
  3354.589       7.989820       4.527967       4087874.      0.3290262E-04
  3355.172       7.991848       4.528572       4088289.      0.3286421E-04
  3355.754       7.993873       4.529176       4088708.      0.3282596E-04
  3356.336       7.995893       4.529779       4089135.      0.3278780E-04
  3356.917       7.997917       4.530382       4089548.      0.3274976E-04
  3357.498       7.999931       4.530985       4089970.      0.3271184E-04
  3358.078       8.001950       4.531586       4090392.      0.3267402E-04
  3358.658       8.003966       4.532188       4090801.      0.3263632E-04
  3359.238       8.005979       4.532788       4091200.      0.3259873E-04
  3359.817       8.007992       4.533388       4091615.      0.3256121E-04
  3360.396       8.009995       4.533988       4092054.      0.3252377E-04
  3153.641       6.628413       3.184186       3883894.      0.3848524E-04
  3154.333       7.367647       4.228335       3884231.      0.3842095E-04
  3155.039       7.370270       4.229072       3884620.      0.3835387E-04
  3155.745       7.372891       4.229808       3885014.      0.3828696E-04
  3156.449       7.375507       4.230544       3885379.      0.3822061E-04
  3157.153       7.378120       4.231278       3885771.      0.3815440E-04
  3157.856       7.380725       4.232012       3886147.      0.3808842E-04
  3158.558       7.383325       4.232744       3886562.      0.3802290E-04
  3159.259       7.385925       4.233475       3886943.      0.3795762E-04
  3159.960       7.388523       4.234206       3887305.      0.3789274E-04
  3160.660       7.391107       4.234935       3887715.      0.3782798E-04
  3170.555       7.409648       4.255397       3901722.      0.3814267E-04
  3171.253       7.412233       4.256121       3902105.      0.3807777E-04
  3171.951       7.414812       4.256843       3902503.      0.3801306E-04
  3172.647       7.417387       4.257565       3902890.      0.3794875E-04
  3173.343       7.419960       4.258286       3903254.      0.3788461E-04
  3174.037       7.422523       4.259005       3903661.      0.3782080E-04
  3174.731       7.425091       4.259724       3904009.      0.3775730E-04
  3175.425       7.427643       4.260442       3904456.      0.3769405E-04
  3176.117       7.430199       4.261159       3904826.      0.3763100E-04
  3176.809       7.432750       4.261875       3905202.      0.3756831E-04
  3177.499       7.435293       4.262590       3905611.      0.3750588E-04
  3178.189       7.437837       4.263304       3905988.      0.3744366E-04
  3178.879       7.440371       4.264017       3906424.      0.3738174E-04
  3179.567       7.442906       4.264729       3906791.      0.3732011E-04
  3180.255       7.445431       4.265440       3907193.      0.3725869E-04
  3180.942       7.447957       4.266151       3907592.      0.3719760E-04
  3181.628       7.450476       4.266860       3908002.      0.3713683E-04
  3206.298       7.488732       4.318119       3943165.      0.3805029E-04
  3206.984       7.491280       4.318819       3943548.      0.3798716E-04
  3207.670       7.493823       4.319519       3943934.      0.3792424E-04
  3208.355       7.496363       4.320218       3944299.      0.3786162E-04
  3209.039       7.498896       4.320916       3944699.      0.3779924E-04
  3209.722       7.501429       4.321613       3945075.      0.3773712E-04
  3210.404       7.503953       4.322309       3945477.      0.3767529E-04
  3211.086       7.506476       4.323005       3945870.      0.3761378E-04
  3211.767       7.508993       4.323699       3946263.      0.3755233E-04
  3253.625       7.575223       4.407759       4004846.      0.3902437E-04
  3254.307       7.577824       4.408437       4005219.      0.3895831E-04
  3254.989       7.580428       4.409114       4005551.      0.3889250E-04
  3255.685       7.583133       4.409812       4005949.      0.3882677E-04
  3256.365       7.585726       4.410488       4006303.      0.3876158E-04
  3257.045       7.588315       4.411162       4006678.      0.3869654E-04
  3257.723       7.590898       4.411835       4007026.      0.3863182E-04
  3258.604       7.594185       4.412364       4007610.      0.3856075E-04
  3259.281       7.596761       4.413035       4007975.      0.3849655E-04
  3259.957       7.599335       4.413705       4008351.      0.3843267E-04
  3260.633       7.601901       4.414374       4008699.      0.3836898E-04
  3261.307       7.604466       4.415043       4009071.      0.3830567E-04
  3261.981       7.607026       4.415710       4009422.      0.3824251E-04
  3262.654       7.609578       4.416377       4009815.      0.3817968E-04
  3263.326       7.612130       4.417043       4010168.      0.3811695E-04
  3263.998       7.614679       4.417708       4010518.      0.3805461E-04
  3264.456       7.617094       4.418853       4010757.      0.3800401E-04
  3265.126       7.619628       4.419517       4011157.      0.3794239E-04
  3265.795       7.622163       4.420181       4011537.      0.3788082E-04
  3266.464       7.624688       4.420844       4011931.      0.3781966E-04
  3267.131       7.627214       4.421506       4012287.      0.3775853E-04
  3267.798       7.629733       4.422168       4012665.      0.3769771E-04
  3268.464       7.632256       4.422828       4013027.      0.3763738E-04
  3269.130       7.634768       4.423488       4013403.      0.3757698E-04
  3269.794       7.637279       4.424147       4013785.      0.3751700E-04
  3270.458       7.639783       4.424805       4014164.      0.3745725E-04
  3271.121       7.642285       4.425462       4014542.      0.3739758E-04
  3271.939       7.645773       4.426256       4015152.      0.3733757E-04
  3272.600       7.648269       4.426911       4015523.      0.3727869E-04
  3273.261       7.650759       4.427565       4015906.      0.3721975E-04
  3273.921       7.653245       4.428219       4016299.      0.3716120E-04
  3274.580       7.655727       4.428872       4016659.      0.3710272E-04
  3275.239       7.658204       4.429524       4017063.      0.3704460E-04
  3275.897       7.660684       4.430175       4017426.      0.3698667E-04
  3276.554       7.663153       4.430826       4017829.      0.3692904E-04
  3277.210       7.665624       4.431475       4018206.      0.3687153E-04
  3278.046       7.668642       4.431937       4018777.      0.3680772E-04
  3278.701       7.671107       4.432584       4019143.      0.3675068E-04
  3279.355       7.673570       4.433231       4019521.      0.3669396E-04
  3280.009       7.676024       4.433877       4019912.      0.3663726E-04
  3280.661       7.678475       4.434522       4020320.      0.3658082E-04
  3281.313       7.680922       4.435166       4020714.      0.3652455E-04
  3281.965       7.683369       4.435810       4021095.      0.3646866E-04
  3282.652       7.686034       4.436471       4021512.      0.3641240E-04
  3283.302       7.688472       4.437113       4021922.      0.3635688E-04
  3306.125       7.795711       4.470921       4049841.      0.3576143E-04
  3306.752       7.797977       4.471566       4050232.      0.3571219E-04
  3307.378       7.800237       4.472211       4050646.      0.3566307E-04
  3308.004       7.802498       4.472855       4051025.      0.3561415E-04
  3308.629       7.804757       4.473498       4051416.      0.3556537E-04
  3309.253       7.807011       4.474141       4051823.      0.3551681E-04
  3309.877       7.809261       4.474782       4052218.      0.3546834E-04
  3311.078       7.815114       4.476347       4053375.      0.3540353E-04
  3311.700       7.817353       4.476988       4053765.      0.3535557E-04
  3312.322       7.819589       4.477627       4054184.      0.3530784E-04
  3312.943       7.821826       4.478267       4054573.      0.3526030E-04
  3313.563       7.824057       4.478905       4054962.      0.3521286E-04
  3314.183       7.826284       4.479543       4055377.      0.3516561E-04
  3314.802       7.828508       4.480180       4055808.      0.3511837E-04
  3315.420       7.830732       4.480816       4056183.      0.3507146E-04
  3316.038       7.832952       4.481452       4056591.      0.3502463E-04
  3316.656       7.835173       4.482087       4056991.      0.3497795E-04
  3317.272       7.837386       4.482722       4057387.      0.3493150E-04
  3324.254       7.872081       4.492530       4065702.      0.3473168E-04
  3324.863       7.874244       4.493162       4066143.      0.3468694E-04
  3325.472       7.876412       4.493793       4066522.      0.3464233E-04
  3326.080       7.878573       4.494424       4066935.      0.3459783E-04
  3326.688       7.880733       4.495054       4067333.      0.3455349E-04
  3327.295       7.882891       4.495683       4067736.      0.3450933E-04
  3327.902       7.885043       4.496311       4068151.      0.3446523E-04
  3328.508       7.887194       4.496939       4068576.      0.3442127E-04
  3329.113       7.889348       4.497567       4068944.      0.3437751E-04
  3329.718       7.891492       4.498193       4069380.      0.3433389E-04
  3330.323       7.893638       4.498819       4069768.      0.3429025E-04
  3330.927       7.895778       4.499444       4070188.      0.3424690E-04
  3331.530       7.897915       4.500069       4070614.      0.3420372E-04
  3332.133       7.900051       4.500693       4071023.      0.3416051E-04
  3332.736       7.902188       4.501316       4071412.      0.3411755E-04
  3333.337       7.904321       4.501939       4071823.      0.3407478E-04
  3333.939       7.906451       4.502561       4072243.      0.3403204E-04
  3334.540       7.908576       4.503182       4072632.      0.3398942E-04
  3338.751       7.929096       4.508754       4077646.      0.3387623E-04
  3339.347       7.931193       4.509374       4078076.      0.3383459E-04
  3339.943       7.933290       4.509993       4078462.      0.3379320E-04
  3340.538       7.935380       4.510611       4078886.      0.3375184E-04
  3341.133       7.937469       4.511229       4079300.      0.3371067E-04
  3341.727       7.939555       4.511846       4079739.      0.3366961E-04
  3342.321       7.941642       4.512462       4080124.      0.3362875E-04
  3342.914       7.943725       4.513078       4080545.      0.3358796E-04
  3343.507       7.945808       4.513693       4080940.      0.3354716E-04
  3344.099       7.947885       4.514308       4081356.      0.3350667E-04
  3344.691       7.949961       4.514922       4081774.      0.3346618E-04
  3345.282       7.952033       4.515535       4082189.      0.3342586E-04
  3345.873       7.954105       4.516148       4082600.      0.3338564E-04
  3346.463       7.956175       4.516760       4082998.      0.3334552E-04
  3347.053       7.958245       4.517372       4083395.      0.3330553E-04
  3347.642       7.960310       4.517983       4083805.      0.3326561E-04
  3348.231       7.962370       4.518593       4084242.      0.3322590E-04
  3351.138       7.975703       4.521757       4087709.      0.3315127E-04
  3351.724       7.977743       4.522365       4088150.      0.3311222E-04
  3352.309       7.979783       4.522974       4088529.      0.3307328E-04
  3352.894       7.981821       4.523581       4088944.      0.3303447E-04
  3353.478       7.983857       4.524188       4089359.      0.3299574E-04
  3354.062       7.985891       4.524795       4089768.      0.3295709E-04
  3354.645       7.987921       4.525401       4090190.      0.3291858E-04
  3355.228       7.989950       4.526006       4090594.      0.3288020E-04
  3355.811       7.991973       4.526611       4091012.      0.3284187E-04
  3356.393       7.994001       4.527215       4091407.      0.3280379E-04
  3356.974       7.996022       4.527818       4091835.      0.3276563E-04
  3357.555       7.998041       4.528421       4092279.      0.3272762E-04
  3358.136       8.000058       4.529023       4092691.      0.3268975E-04
  3358.716       8.002079       4.529625       4093072.      0.3265204E-04
  3359.296       8.004091       4.530226       4093507.      0.3261442E-04
  3152.419       6.622056       3.181133       3885726.      0.3864337E-04
  3153.112       7.360578       4.224261       3886044.      0.3857818E-04
  3153.821       7.363214       4.225000       3886434.      0.3851036E-04
  3154.528       7.365845       4.225739       3886813.      0.3844289E-04
  3155.234       7.368469       4.226477       3887201.      0.3837555E-04
  3155.940       7.371096       4.227213       3887556.      0.3830879E-04
  3156.645       7.373710       4.227949       3887948.      0.3824216E-04
  3157.349       7.376326       4.228684       3888351.      0.3817592E-04
  3158.052       7.378933       4.229417       3888718.      0.3810989E-04
  3158.754       7.381537       4.230150       3889082.      0.3804415E-04
  3159.456       7.384134       4.230882       3889494.      0.3797884E-04
  3169.338       7.402624       4.251333       3903505.      0.3829508E-04
  3170.038       7.405216       4.252059       3903900.      0.3822947E-04
  3170.737       7.407808       4.252783       3904256.      0.3816432E-04
  3171.435       7.410393       4.253507       3904649.      0.3809909E-04
  3172.132       7.412973       4.254230       3905055.      0.3803443E-04
  3172.829       7.415553       4.254952       3905406.      0.3796989E-04
  3173.525       7.418122       4.255673       3905811.      0.3790568E-04
  3174.220       7.420694       4.256393       3906183.      0.3784182E-04
  3174.914       7.423252       4.257112       3906581.      0.3777807E-04
  3175.607       7.425815       4.257830       3906948.      0.3771484E-04
  3176.300       7.428367       4.258547       3907365.      0.3765163E-04
  3176.991       7.430918       4.259264       3907735.      0.3758893E-04
  3177.682       7.433470       4.259979       3908111.      0.3752643E-04
  3178.373       7.436012       4.260693       3908499.      0.3746411E-04
  3179.062       7.438548       4.261407       3908901.      0.3740208E-04
  3179.751       7.441082       4.262119       3909286.      0.3734034E-04
  3180.438       7.443614       4.262831       3909697.      0.3727893E-04
  3205.070       7.481667       4.314052       3944933.      0.3819849E-04
  3205.758       7.484225       4.314755       3945297.      0.3813468E-04
  3206.445       7.486776       4.315457       3945681.      0.3807113E-04
  3207.132       7.489325       4.316158       3946054.      0.3800790E-04
  3207.817       7.491869       4.316858       3946442.      0.3794485E-04
  3208.502       7.494411       4.317557       3946827.      0.3788212E-04
  3209.187       7.496950       4.318256       3947188.      0.3781980E-04
  3209.870       7.499480       4.318953       3947598.      0.3775757E-04
  3210.553       7.502009       4.319650       3947962.      0.3769560E-04
  3252.270       7.567654       4.403735       4006590.      0.3918096E-04
  3252.955       7.570270       4.404415       4006919.      0.3911422E-04
  3253.639       7.572881       4.405095       4007270.      0.3904768E-04
  3254.412       7.575776       4.405708       4007702.      0.3897887E-04
  3255.095       7.578373       4.406386       4008083.      0.3891283E-04
  3255.776       7.580971       4.407062       4008427.      0.3884721E-04
  3256.456       7.583566       4.407738       4008779.      0.3878186E-04
  3257.339       7.586862       4.408269       4009372.      0.3871029E-04
  3258.018       7.589446       4.408943       4009731.      0.3864538E-04
  3258.696       7.592028       4.409615       4010080.      0.3858091E-04
  3259.373       7.594607       4.410286       4010450.      0.3851661E-04
  3260.050       7.597181       4.410957       4010808.      0.3845265E-04
  3260.725       7.599746       4.411627       4011177.      0.3838890E-04
  3261.400       7.602315       4.412296       4011531.      0.3832536E-04
  3262.074       7.604874       4.412964       4011910.      0.3826214E-04
  3262.747       7.607433       4.413632       4012271.      0.3819924E-04
  3263.207       7.609866       4.414779       4012491.      0.3814779E-04
  3263.879       7.612414       4.415445       4012860.      0.3808559E-04
  3264.550       7.614952       4.416111       4013256.      0.3802347E-04
  3265.220       7.617492       4.416776       4013621.      0.3796158E-04
  3265.889       7.620026       4.417441       4013987.      0.3790003E-04
  3266.558       7.622558       4.418104       4014350.      0.3783872E-04
  3267.226       7.625086       4.418767       4014716.      0.3777772E-04
  3267.893       7.627605       4.419429       4015113.      0.3771673E-04
  3268.559       7.630126       4.420090       4015473.      0.3765621E-04
  3269.225       7.632640       4.420750       4015852.      0.3759593E-04
  3269.890       7.635152       4.421409       4016238.      0.3753582E-04
  3270.709       7.638652       4.422206       4016816.      0.3747520E-04
  3271.372       7.641157       4.422863       4017202.      0.3741553E-04
  3272.035       7.643652       4.423520       4017588.      0.3735622E-04
  3272.696       7.646151       4.424176       4017940.      0.3729706E-04
  3273.357       7.648639       4.424830       4018357.      0.3723817E-04
  3274.018       7.651131       4.425485       4018697.      0.3717944E-04
  3274.677       7.653612       4.426138       4019105.      0.3712098E-04
  3275.336       7.656097       4.426790       4019465.      0.3706279E-04
  3275.994       7.658571       4.427442       4019874.      0.3700477E-04
  3276.831       7.661602       4.427906       4020401.      0.3694050E-04
  3277.488       7.664071       4.428556       4020799.      0.3688305E-04
  3278.144       7.666536       4.429204       4021191.      0.3682568E-04
  3278.799       7.669000       4.429852       4021586.      0.3676855E-04
  3279.453       7.671463       4.430499       4021958.      0.3671154E-04
  3280.107       7.673922       4.431146       4022328.      0.3665492E-04
  3280.760       7.676377       4.431791       4022726.      0.3659843E-04
  3281.412       7.678825       4.432436       4023107.      0.3654216E-04
  3282.064       7.681272       4.433080       4023509.      0.3648617E-04
  3293.908       7.736655       4.451027       4037812.      0.3615966E-04
  3294.548       7.739009       4.451673       4038228.      0.3610707E-04
  3306.191       7.793690       4.468274       4052231.      0.3577976E-04
  3306.818       7.795961       4.468920       4052627.      0.3573047E-04
  3307.444       7.798228       4.469565       4052986.      0.3568136E-04
  3308.070       7.800484       4.470210       4053417.      0.3563244E-04
  3308.696       7.802743       4.470854       4053812.      0.3558349E-04
  3309.899       7.808615       4.472423       4054962.      0.3551789E-04
  3310.522       7.810862       4.473066       4055367.      0.3546958E-04
  3311.145       7.813107       4.473708       4055758.      0.3542144E-04
  3311.767       7.815352       4.474349       4056135.      0.3537353E-04
  3312.389       7.817589       4.474989       4056545.      0.3532572E-04
  3313.010       7.819827       4.475629       4056920.      0.3527808E-04
  3313.630       7.822056       4.476268       4057348.      0.3523050E-04
  3314.250       7.824286       4.476907       4057741.      0.3518315E-04
  3314.869       7.826515       4.477544       4058142.      0.3513599E-04
  3315.488       7.828741       4.478181       4058542.      0.3508915E-04
  3316.106       7.830963       4.478817       4058927.      0.3504213E-04
  3323.092       7.865759       4.488650       4067275.      0.3483925E-04
  3323.703       7.867936       4.489284       4067659.      0.3479419E-04
  3324.313       7.870108       4.489917       4068082.      0.3474933E-04
  3324.922       7.872275       4.490549       4068477.      0.3470446E-04
  3325.531       7.874440       4.491181       4068895.      0.3465983E-04
  3326.140       7.876602       4.491812       4069293.      0.3461532E-04
  3326.747       7.878766       4.492443       4069689.      0.3457090E-04
  3327.355       7.880924       4.493072       4070110.      0.3452668E-04
  3327.962       7.883083       4.493702       4070491.      0.3448258E-04
  3328.568       7.885236       4.494330       4070890.      0.3443861E-04
  3329.174       7.887383       4.494958       4071294.      0.3439471E-04
  3329.779       7.889533       4.495585       4071707.      0.3435105E-04
  3330.384       7.891680       4.496211       4072076.      0.3430736E-04
  3330.988       7.893820       4.496837       4072521.      0.3426407E-04
  3331.591       7.895963       4.497462       4072922.      0.3422061E-04
  3332.194       7.898103       4.498087       4073310.      0.3417747E-04
  3332.797       7.900238       4.498711       4073716.      0.3413441E-04
  3333.399       7.902370       4.499334       4074123.      0.3409155E-04
  3337.612       7.922951       4.504922       4079196.      0.3397648E-04
  3338.210       7.925057       4.505543       4079570.      0.3393478E-04
  3338.807       7.927158       4.506164       4079979.      0.3389302E-04
  3339.403       7.929258       4.506784       4080371.      0.3385140E-04
  3339.999       7.931353       4.507404       4080797.      0.3380998E-04
  3340.595       7.933447       4.508022       4081185.      0.3376852E-04
  3341.189       7.935538       4.508641       4081606.      0.3372740E-04
  3341.784       7.937623       4.509258       4082035.      0.3368630E-04
  3342.378       7.939713       4.509875       4082450.      0.3364526E-04
  3342.971       7.941799       4.510492       4082841.      0.3360452E-04
  3343.564       7.943881       4.511107       4083256.      0.3356372E-04
  3344.157       7.945960       4.511722       4083657.      0.3352308E-04
  3344.749       7.948038       4.512337       4084073.      0.3348265E-04
  3345.340       7.950110       4.512951       4084496.      0.3344214E-04
  3345.931       7.952185       4.513564       4084881.      0.3340186E-04
  3346.522       7.954259       4.514177       4085277.      0.3336170E-04
  3347.112       7.956323       4.514789       4085722.      0.3332175E-04
  3350.020       7.969705       4.517965       4089179.      0.3324597E-04
  3350.607       7.971751       4.518575       4089591.      0.3320656E-04
  3351.194       7.973795       4.519185       4090013.      0.3316738E-04
  3351.779       7.975837       4.519794       4090441.      0.3312829E-04
  3352.365       7.977879       4.520403       4090810.      0.3308930E-04
  3352.950       7.979920       4.521011       4091249.      0.3305052E-04
  3353.534       7.981955       4.521619       4091640.      0.3301177E-04
  3354.118       7.983988       4.522226       4092041.      0.3297300E-04
  3354.702       7.986022       4.522832       4092464.      0.3293443E-04
  3355.285       7.988052       4.523438       4092875.      0.3289605E-04
