|6.6.6
echon_4.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3482.624       7.698106       4.401144       3960021.      0.3036055E-04
  3483.251       7.700475       4.401737       3960497.      0.3031638E-04
  3483.877       7.702843       4.402330       3960954.      0.3027234E-04
  3484.503       7.705205       4.402921       3961436.      0.3022837E-04
  3485.128       7.707567       4.403513       3961886.      0.3018468E-04
  3485.752       7.709925       4.404103       3962368.      0.3014102E-04
  3486.376       7.712281       4.404694       3962839.      0.3009760E-04
  3486.999       7.714634       4.405283       3963311.      0.3005425E-04
  3487.621       7.716985       4.405872       3963759.      0.3001108E-04
  3488.243       7.719332       4.406461       3964257.      0.2996804E-04
  3488.865       7.721678       4.407049       3964712.      0.2992517E-04
  3489.485       7.724019       4.407636       3965172.      0.2988237E-04
  3490.105       7.726359       4.408223       3965648.      0.2983974E-04
  3491.859       7.733450       4.410372       3967508.      0.2979596E-04
  3492.477       7.735779       4.410957       3967961.      0.2975381E-04
  3493.095       7.738105       4.411542       3968435.      0.2971167E-04
  3493.712       7.740426       4.412127       3968928.      0.2966976E-04
  3494.328       7.742748       4.412711       3969383.      0.2962795E-04
  3494.944       7.745066       4.413294       3969844.      0.2958634E-04
  3495.559       7.747381       4.413877       3970318.      0.2954478E-04
  3496.173       7.749694       4.414459       3970784.      0.2950331E-04
  3496.787       7.752003       4.415041       3971252.      0.2946210E-04
  3497.401       7.754312       4.415622       3971706.      0.2942097E-04
  3498.013       7.756616       4.416203       3972176.      0.2937991E-04
  3498.626       7.758919       4.416783       3972637.      0.2933901E-04
  3499.237       7.761217       4.417363       3973119.      0.2929823E-04
  3499.848       7.763514       4.417942       3973595.      0.2925766E-04
  3500.459       7.765809       4.418521       3974046.      0.2921710E-04
  3501.069       7.768101       4.419099       3974528.      0.2917670E-04
  3501.678       7.770391       4.419677       3974971.      0.2913637E-04
  3503.139       7.776173       4.421453       3976542.      0.2909985E-04
  3503.746       7.778453       4.422029       3977003.      0.2905997E-04
  3504.353       7.780731       4.422605       3977457.      0.2902017E-04
  3504.960       7.783007       4.423180       3977923.      0.2898051E-04
  3505.566       7.785278       4.423755       3978403.      0.2894095E-04
  3506.171       7.787549       4.424330       3978857.      0.2890155E-04
  3506.776       7.789816       4.424903       3979328.      0.2886227E-04
  3507.380       7.792082       4.425477       3979782.      0.2882307E-04
  3507.984       7.794344       4.426049       3980257.      0.2878401E-04
  3508.587       7.796605       4.426622       3980724.      0.2874506E-04
  3509.190       7.798862       4.427193       3981211.      0.2870623E-04
  3509.792       7.801117       4.427765       3981677.      0.2866750E-04
  3510.393       7.803372       4.428336       3982122.      0.2862895E-04
  3510.994       7.805621       4.428906       3982597.      0.2859039E-04
  3511.595       7.807869       4.429476       3983066.      0.2855210E-04
  3334.275       6.483750       3.137840       3819296.      0.3510359E-04
  3334.987       7.243301       4.200478       3819738.      0.3503950E-04
  3336.257       7.246934       4.202251       3820943.      0.3499428E-04
  3336.983       7.249737       4.202932       3821393.      0.3492753E-04
  3338.184       7.253712       4.204620       3822521.      0.3487868E-04
  3338.908       7.256499       4.205299       3823019.      0.3481253E-04
  3339.632       7.259283       4.205977       3823500.      0.3474672E-04
  3340.354       7.262065       4.206655       3823959.      0.3468122E-04
  3342.140       7.267245       4.209553       3825887.      0.3465598E-04
  3342.861       7.270013       4.210228       3826354.      0.3459111E-04
  3343.580       7.272776       4.210902       3826832.      0.3452650E-04
  3344.299       7.275536       4.211575       3827305.      0.3446221E-04
  3345.017       7.278289       4.212247       3827794.      0.3439801E-04
  3345.734       7.281041       4.212918       3828257.      0.3433431E-04
  3346.450       7.283788       4.213589       3828742.      0.3427078E-04
  3347.165       7.286530       4.214259       3829227.      0.3420748E-04
  3347.880       7.289267       4.214928       3829718.      0.3414445E-04
  3352.404       7.295272       4.222889       3835058.      0.3423004E-04
  3353.117       7.298013       4.223556       3835547.      0.3416699E-04
  3353.830       7.300750       4.224222       3836027.      0.3410416E-04
  3354.541       7.303483       4.224888       3836508.      0.3404171E-04
  3355.252       7.306212       4.225552       3836977.      0.3397945E-04
  3355.962       7.308937       4.226216       3837456.      0.3391736E-04
  3356.671       7.311658       4.226880       3837945.      0.3385567E-04
  3357.379       7.314376       4.227542       3838401.      0.3379423E-04
  3358.087       7.317089       4.228204       3838882.      0.3373293E-04
  3358.793       7.319798       4.228865       3839372.      0.3367201E-04
  3359.499       7.322504       4.229525       3839843.      0.3361122E-04
  3372.711       7.340906       4.254639       3856499.      0.3401325E-04
  3373.416       7.343617       4.255293       3856965.      0.3395186E-04
  3374.120       7.346323       4.255947       3857439.      0.3389065E-04
  3374.824       7.349025       4.256599       3857919.      0.3382980E-04
  3375.526       7.351723       4.257251       3858396.      0.3376912E-04
  3376.228       7.354418       4.257902       3858884.      0.3370870E-04
  3376.929       7.357109       4.258553       3859345.      0.3364854E-04
  3377.629       7.359796       4.259202       3859829.      0.3358857E-04
  3378.328       7.362478       4.259851       3860313.      0.3352892E-04
  3380.790       7.367606       4.263950       3863059.      0.3353366E-04
  3381.488       7.370282       4.264597       3863547.      0.3347429E-04
  3382.185       7.372954       4.265243       3864021.      0.3341522E-04
  3428.604       7.483790       4.344373       3919996.      0.3395361E-04
  3429.287       7.486425       4.345008       3920456.      0.3389535E-04
  3429.970       7.489056       4.345643       3920913.      0.3383725E-04
  3430.652       7.491683       4.346277       3921388.      0.3377946E-04
  3434.127       7.506555       4.350720       3925029.      0.3366746E-04
  3434.805       7.509161       4.351352       3925503.      0.3361061E-04
  3435.481       7.511764       4.351984       3925953.      0.3355402E-04
  3436.158       7.514361       4.352614       3926425.      0.3349756E-04
  3436.833       7.516957       4.353245       3926889.      0.3344146E-04
  3437.508       7.519549       4.353874       3927343.      0.3338549E-04
  3438.181       7.522135       4.354503       3927819.      0.3332970E-04
  3438.854       7.524720       4.355131       3928275.      0.3327418E-04
  3439.527       7.527300       4.355758       3928744.      0.3321887E-04
  3440.016       7.529254       4.355677       3928906.      0.3314888E-04
  3440.687       7.531830       4.356304       3929368.      0.3309392E-04
  3441.357       7.534402       4.356930       3929849.      0.3303918E-04
  3442.026       7.536973       4.357555       3930302.      0.3298469E-04
  3442.694       7.539538       4.358180       3930778.      0.3293034E-04
  3443.362       7.542100       4.358804       3931247.      0.3287622E-04
  3444.029       7.544660       4.359428       3931710.      0.3282233E-04
  3444.695       7.547217       4.360051       3932163.      0.3276862E-04
  3445.361       7.549768       4.360673       3932632.      0.3271501E-04
  3446.026       7.552318       4.361295       3933092.      0.3266171E-04
  3446.689       7.554864       4.361916       3933560.      0.3260864E-04
  3451.098       7.573755       4.367346       3938343.      0.3248829E-04
  3451.757       7.576278       4.367966       3938800.      0.3243620E-04
  3452.415       7.578794       4.368585       3939277.      0.3238440E-04
  3453.073       7.581310       4.369203       3939733.      0.3233271E-04
  3453.730       7.583823       4.369820       3940190.      0.3228122E-04
  3454.386       7.586330       4.370437       3940655.      0.3222988E-04
  3455.042       7.588834       4.371053       3941123.      0.3217878E-04
  3455.697       7.591335       4.371669       3941592.      0.3212785E-04
  3456.351       7.593833       4.372284       3942062.      0.3207709E-04
  3457.005       7.596328       4.372898       3942524.      0.3202654E-04
  3457.657       7.598821       4.373512       3942989.      0.3197617E-04
  3458.309       7.601310       4.374125       3943456.      0.3192594E-04
  3458.961       7.603795       4.374738       3943924.      0.3187593E-04
  3459.611       7.606279       4.375349       3944383.      0.3182607E-04
  3460.261       7.608757       4.375961       3944863.      0.3177636E-04
  3460.911       7.611233       4.376571       3945330.      0.3172686E-04
  3461.559       7.613706       4.377181       3945796.      0.3167756E-04
  3462.207       7.616177       4.377791       3946243.      0.3162840E-04
  3465.249       7.629007       4.381532       3949543.      0.3154864E-04
  3465.894       7.631460       4.382140       3949999.      0.3150019E-04
  3466.537       7.633909       4.382747       3950466.      0.3145197E-04
  3467.181       7.636355       4.383354       3950933.      0.3140398E-04
  3467.823       7.638797       4.383960       3951414.      0.3135608E-04
  3468.465       7.641236       4.384566       3951879.      0.3130834E-04
  3469.106       7.643675       4.385171       3952340.      0.3126076E-04
  3469.747       7.646107       4.385775       3952815.      0.3121337E-04
  3470.386       7.648538       4.386379       3953277.      0.3116612E-04
  3471.026       7.650966       4.386982       3953743.      0.3111898E-04
  3471.664       7.653393       4.387585       3954189.      0.3107209E-04
  3472.302       7.655812       4.388187       3954681.      0.3102533E-04
  3472.939       7.658233       4.388788       3955130.      0.3097881E-04
  3473.576       7.660648       4.389389       3955604.      0.3093228E-04
  3474.212       7.663062       4.389989       3956065.      0.3088598E-04
  3474.847       7.665472       4.390589       3956540.      0.3083987E-04
  3475.481       7.667879       4.391188       3956999.      0.3079389E-04
  3476.115       7.670283       4.391787       3957483.      0.3074812E-04
  3478.409       7.679780       4.394606       3959926.      0.3068984E-04
  3479.041       7.682170       4.395203       3960387.      0.3064461E-04
  3479.671       7.684557       4.395799       3960866.      0.3059950E-04
  3480.301       7.686942       4.396395       3961341.      0.3055455E-04
  3480.931       7.689323       4.396991       3961803.      0.3050980E-04
  3481.560       7.691703       4.397586       3962270.      0.3046504E-04
  3482.188       7.694079       4.398180       3962717.      0.3042054E-04
  3482.815       7.696452       4.398774       3963193.      0.3037621E-04
  3483.442       7.698823       4.399367       3963663.      0.3033200E-04
  3484.069       7.701190       4.399960       3964132.      0.3028788E-04
  3484.694       7.703555       4.400552       3964602.      0.3024397E-04
  3485.319       7.705917       4.401143       3965071.      0.3020017E-04
  3485.944       7.708275       4.401734       3965537.      0.3015652E-04
  3486.568       7.710633       4.402325       3966001.      0.3011304E-04
  3487.191       7.712988       4.402915       3966470.      0.3006969E-04
  3487.814       7.715338       4.403504       3966943.      0.3002648E-04
  3488.436       7.717687       4.404093       3967401.      0.2998334E-04
  3489.057       7.720034       4.404681       3967853.      0.2994045E-04
  3490.812       7.727142       4.406831       3969737.      0.2989613E-04
  3491.431       7.729477       4.407418       3970202.      0.2985362E-04
  3492.050       7.731808       4.408004       3970680.      0.2981127E-04
  3492.668       7.734139       4.408590       3971130.      0.2976900E-04
  3493.286       7.736463       4.409175       3971606.      0.2972693E-04
  3493.903       7.738789       4.409760       3972071.      0.2968498E-04
  3494.519       7.741110       4.410344       3972537.      0.2964313E-04
  3495.135       7.743430       4.410928       3972984.      0.2960140E-04
  3495.750       7.745745       4.411511       3973466.      0.2955983E-04
  3496.365       7.748057       4.412093       3973949.      0.2951836E-04
  3496.979       7.750369       4.412675       3974408.      0.2947704E-04
  3497.592       7.752678       4.413257       3974881.      0.2943590E-04
  3498.205       7.754982       4.413838       3975338.      0.2939482E-04
  3498.818       7.757286       4.414418       3975817.      0.2935392E-04
  3499.429       7.759587       4.414998       3976285.      0.2931317E-04
  3500.041       7.761884       4.415578       3976756.      0.2927241E-04
  3500.651       7.764180       4.416157       3977209.      0.2923191E-04
  3502.113       7.769978       4.417934       3978740.      0.2919488E-04
  3502.722       7.772264       4.418512       3979209.      0.2915473E-04
  3503.330       7.774547       4.419089       3979671.      0.2911469E-04
  3503.938       7.776828       4.419665       3980146.      0.2907468E-04
  3504.545       7.779105       4.420241       3980614.      0.2903489E-04
  3505.151       7.781383       4.420817       3981068.      0.2899520E-04
  3505.757       7.783655       4.421392       3981539.      0.2895559E-04
  3506.363       7.785926       4.421966       3981995.      0.2891615E-04
  3506.968       7.788195       4.422540       3982476.      0.2887679E-04
  3507.572       7.790463       4.423114       3982928.      0.2883763E-04
  3508.176       7.792724       4.423687       3983402.      0.2879853E-04
  3508.779       7.794986       4.424259       3983864.      0.2875952E-04
  3509.382       7.797244       4.424831       3984336.      0.2872071E-04
  3509.984       7.799501       4.425403       3984805.      0.2868192E-04
  3510.586       7.801754       4.425974       3985266.      0.2864331E-04
  3333.143       6.475724       3.133747       3821620.      0.3526178E-04
  3333.857       7.235649       4.196805       3822062.      0.3519694E-04
  3335.849       7.239329       4.199902       3824196.      0.3518347E-04
  3336.578       7.242147       4.200585       3824668.      0.3511576E-04
  3337.120       7.245693       4.201018       3824932.      0.3503769E-04
  3337.846       7.248497       4.201699       3825385.      0.3497080E-04
  3338.463       7.252134       4.202282       3825751.      0.3489693E-04
  3339.188       7.254923       4.202961       3826224.      0.3483076E-04
  3341.308       7.258706       4.206304       3828506.      0.3482293E-04
  3342.031       7.261492       4.206982       3828989.      0.3475704E-04
  3342.754       7.264274       4.207658       3829459.      0.3469148E-04
  3343.139       7.268434       4.207886       3829571.      0.3460918E-04
  3343.858       7.271199       4.208560       3830050.      0.3454447E-04
  3344.577       7.273958       4.209233       3830532.      0.3448005E-04
  3345.295       7.276716       4.209906       3830991.      0.3441591E-04
  3346.012       7.279468       4.210577       3831465.      0.3435205E-04
  3346.729       7.282216       4.211248       3831936.      0.3428846E-04
  3351.248       7.288188       4.219208       3837313.      0.3437460E-04
  3351.964       7.290937       4.219876       3837802.      0.3431097E-04
  3352.678       7.293685       4.220544       3838277.      0.3424759E-04
  3353.392       7.296428       4.221211       3838750.      0.3418447E-04
  3354.104       7.299165       4.221878       3839233.      0.3412163E-04
  3354.816       7.301900       4.222543       3839704.      0.3405899E-04
  3355.527       7.304631       4.223208       3840170.      0.3399670E-04
  3356.237       7.307357       4.223872       3840646.      0.3393460E-04
  3356.946       7.310079       4.224536       3841132.      0.3387286E-04
  3357.654       7.312798       4.225198       3841600.      0.3381131E-04
  3358.362       7.315513       4.225860       3842076.      0.3375003E-04
  3371.556       7.333839       4.250964       3858737.      0.3415428E-04
  3372.263       7.336557       4.251619       3859230.      0.3409233E-04
  3372.969       7.339273       4.252274       3859686.      0.3403059E-04
  3373.674       7.341984       4.252929       3860155.      0.3396914E-04
  3374.379       7.344692       4.253582       3860634.      0.3390792E-04
  3375.082       7.347394       4.254235       3861122.      0.3384691E-04
  3375.785       7.350096       4.254887       3861581.      0.3378619E-04
  3376.487       7.352790       4.255538       3862067.      0.3372576E-04
  3377.188       7.355484       4.256189       3862534.      0.3366549E-04
  3380.294       7.361080       4.261518       3866104.      0.3369240E-04
  3380.993       7.363767       4.262167       3866572.      0.3363247E-04
  3381.692       7.366449       4.262814       3867063.      0.3357268E-04
  3425.749       7.469488       4.338330       3920336.      0.3411789E-04
  3426.436       7.472139       4.338968       3920799.      0.3405879E-04
  3428.801       7.482048       4.341974       3923212.      0.3397164E-04
  3429.485       7.484684       4.342610       3923670.      0.3391329E-04
  3430.062       7.487088       4.342906       3923938.      0.3384539E-04
  3430.744       7.489716       4.343541       3924419.      0.3378742E-04
  3434.321       7.504820       4.348323       3928234.      0.3368532E-04
  3434.999       7.507426       4.348955       3928704.      0.3362841E-04
  3435.676       7.510030       4.349587       3929156.      0.3357177E-04
  3436.352       7.512631       4.350218       3929621.      0.3351528E-04
  3437.028       7.515224       4.350848       3930088.      0.3345905E-04
  3437.702       7.517818       4.351478       3930543.      0.3340304E-04
  3438.376       7.520407       4.352107       3931010.      0.3334727E-04
  3438.868       7.522366       4.352029       3931171.      0.3327688E-04
  3439.540       7.524951       4.352658       3931629.      0.3322141E-04
  3440.212       7.527533       4.353285       3932094.      0.3316621E-04
  3440.883       7.530109       4.353912       3932564.      0.3311123E-04
  3441.553       7.532682       4.354539       3933038.      0.3305642E-04
  3442.222       7.535254       4.355165       3933490.      0.3300186E-04
  3442.891       7.537822       4.355790       3933947.      0.3294742E-04
  3443.559       7.540385       4.356414       3934419.      0.3289328E-04
  3444.226       7.542947       4.357038       3934878.      0.3283930E-04
  3444.892       7.545503       4.357661       3935347.      0.3278554E-04
  3445.558       7.548056       4.358284       3935820.      0.3273200E-04
  3449.969       7.566996       4.363719       3940579.      0.3261001E-04
  3450.630       7.569524       4.364340       3941045.      0.3255754E-04
  3451.290       7.572050       4.364960       3941504.      0.3250524E-04
  3451.949       7.574573       4.365580       3941963.      0.3245317E-04
  3452.608       7.577092       4.366199       3942426.      0.3240130E-04
  3453.266       7.579607       4.366817       3942903.      0.3234950E-04
  3453.923       7.582120       4.367435       3943368.      0.3229794E-04
  3454.579       7.584630       4.368052       3943821.      0.3224657E-04
  3455.235       7.587136       4.368669       3944291.      0.3219546E-04
  3455.890       7.589638       4.369285       3944753.      0.3214445E-04
  3456.544       7.592138       4.369900       3945224.      0.3209368E-04
  3457.198       7.594635       4.370515       3945678.      0.3204305E-04
  3457.851       7.597129       4.371129       3946142.      0.3199266E-04
  3458.503       7.599617       4.371742       3946610.      0.3194239E-04
  3459.155       7.602104       4.372355       3947087.      0.3189231E-04
  3459.805       7.604588       4.372967       3947546.      0.3184233E-04
  3460.455       7.607069       4.373578       3948003.      0.3179266E-04
  3461.105       7.609546       4.374189       3948480.      0.3174317E-04
  3464.149       7.622409       4.377933       3951750.      0.3166227E-04
  3464.795       7.624869       4.378543       3952211.      0.3161350E-04
  3465.440       7.627324       4.379152       3952692.      0.3156490E-04
  3466.085       7.629777       4.379760       3953160.      0.3151647E-04
  3466.728       7.632228       4.380367       3953609.      0.3146819E-04
  3467.372       7.634674       4.380975       3954090.      0.3142009E-04
  3468.014       7.637118       4.381581       3954558.      0.3137213E-04
  3468.656       7.639560       4.382187       3955003.      0.3132436E-04
  3469.298       7.641997       4.382792       3955491.      0.3127677E-04
  3469.938       7.644432       4.383397       3955946.      0.3122929E-04
  3470.578       7.646865       4.384001       3956396.      0.3118195E-04
  3471.217       7.649293       4.384604       3956870.      0.3113490E-04
  3471.856       7.651720       4.385207       3957338.      0.3108796E-04
  3472.494       7.654141       4.385809       3957810.      0.3104108E-04
  3473.131       7.656563       4.386411       3958266.      0.3099448E-04
  3473.768       7.658980       4.387012       3958737.      0.3094798E-04
  3474.404       7.661393       4.387613       3959218.      0.3090171E-04
  3475.039       7.663804       4.388213       3959667.      0.3085553E-04
  3477.335       7.673324       4.391034       3962132.      0.3079650E-04
  3477.967       7.675720       4.391632       3962610.      0.3075088E-04
  3478.599       7.678115       4.392230       3963061.      0.3070549E-04
  3479.231       7.680507       4.392828       3963516.      0.3066015E-04
  3479.862       7.682895       4.393425       3964003.      0.3061503E-04
  3480.492       7.685281       4.394021       3964459.      0.3057004E-04
  3481.122       7.687665       4.394617       3964915.      0.3052523E-04
  3481.750       7.690044       4.395212       3965377.      0.3048053E-04
  3482.379       7.692420       4.395806       3965858.      0.3043593E-04
  3483.006       7.694796       4.396400       3966310.      0.3039153E-04
  3483.633       7.697167       4.396994       3966788.      0.3034731E-04
  3484.260       7.699535       4.397587       3967257.      0.3030316E-04
  3484.886       7.701900       4.398179       3967735.      0.3025919E-04
  3485.511       7.704265       4.398771       3968179.      0.3021541E-04
  3486.136       7.706625       4.399362       3968649.      0.3017166E-04
  3486.760       7.708983       4.399953       3969119.      0.3012817E-04
  3487.383       7.711337       4.400543       3969590.      0.3008475E-04
  3488.006       7.713691       4.401132       3970047.      0.3004150E-04
  3489.761       7.720817       4.403284       3971912.      0.2999669E-04
  3490.382       7.723156       4.403872       3972382.      0.2995382E-04
  3491.002       7.725495       4.404459       3972850.      0.2991113E-04
  3491.622       7.727830       4.405047       3973320.      0.2986856E-04
  3492.241       7.730162       4.405633       3973793.      0.2982617E-04
  3492.859       7.732494       4.406219       3974240.      0.2978395E-04
  3493.477       7.734821       4.406805       3974719.      0.2974175E-04
  3494.094       7.737148       4.407390       3975163.      0.2969975E-04
  3494.710       7.739469       4.407974       3975652.      0.2965789E-04
  3495.326       7.741788       4.408558       3976116.      0.2961617E-04
  3495.941       7.744106       4.409141       3976574.      0.2957453E-04
  3496.556       7.746420       4.409724       3977029.      0.2953305E-04
  3497.170       7.748732       4.410306       3977509.      0.2949174E-04
  3497.784       7.751041       4.410888       3977977.      0.2945049E-04
  3498.397       7.753349       4.411469       3978431.      0.2940947E-04
  3499.009       7.755652       4.412050       3978910.      0.2936845E-04
  3499.621       7.757955       4.412630       3979352.      0.2932764E-04
  3501.084       7.763765       4.414409       3980914.      0.2929018E-04
  3501.694       7.766056       4.414988       3981369.      0.2924971E-04
  3502.303       7.768345       4.415566       3981848.      0.2920939E-04
  3502.912       7.770633       4.416144       3982299.      0.2916916E-04
  3503.521       7.772918       4.416721       3982765.      0.2912910E-04
  3504.128       7.775200       4.417298       3983233.      0.2908910E-04
  3504.736       7.777479       4.417874       3983711.      0.2904923E-04
  3505.342       7.779755       4.418450       3984167.      0.2900953E-04
  3505.948       7.782030       4.419025       3984625.      0.2896990E-04
  3506.554       7.784302       4.419600       3985094.      0.2893040E-04
  3507.159       7.786570       4.420174       3985577.      0.2889110E-04
  3507.763       7.788839       4.420748       3986015.      0.2885183E-04
  3508.367       7.791101       4.421321       3986504.      0.2881263E-04
  3508.971       7.793363       4.421894       3986969.      0.2877367E-04
  3509.574       7.795624       4.422466       3987417.      0.2873478E-04
  3333.218       6.466215       3.128360       3825520.      0.3547218E-04
  3333.935       7.229258       4.195506       3825981.      0.3540655E-04
  3334.667       7.232090       4.196192       3826444.      0.3533787E-04
  3335.398       7.234918       4.196878       3826907.      0.3526956E-04
  3336.128       7.237742       4.197562       3827376.      0.3520150E-04
  3336.857       7.240560       4.198245       3827851.      0.3513379E-04
  3338.046       7.244481       4.199905       3828959.      0.3508314E-04
  3338.773       7.247289       4.200586       3829421.      0.3501605E-04
  3341.974       7.252997       4.206145       3833158.      0.3504966E-04
  3342.700       7.255800       4.206824       3833618.      0.3498283E-04
  3343.424       7.258599       4.207502       3834078.      0.3491632E-04
  3344.148       7.261392       4.208179       3834554.      0.3485008E-04
  3344.871       7.264182       4.208855       3835015.      0.3478412E-04
  3345.593       7.266966       4.209531       3835498.      0.3471841E-04
  3346.314       7.269747       4.210206       3835970.      0.3465314E-04
  3347.034       7.272524       4.210880       3836443.      0.3458805E-04
  3347.753       7.275297       4.211553       3836903.      0.3452317E-04
  3350.088       7.281078       4.215519       3839541.      0.3452020E-04
  3350.806       7.283837       4.216190       3840024.      0.3445595E-04
  3351.522       7.286595       4.216859       3840488.      0.3439201E-04
  3352.237       7.289346       4.217528       3840962.      0.3432821E-04
  3352.952       7.292096       4.218196       3841423.      0.3426480E-04
  3353.665       7.294840       4.218863       3841915.      0.3420161E-04
  3354.378       7.297579       4.219530       3842379.      0.3413874E-04
  3355.090       7.300316       4.220196       3842852.      0.3407603E-04
  3355.801       7.303046       4.220861       3843333.      0.3401371E-04
  3356.511       7.305774       4.221525       3843802.      0.3395159E-04
  3357.220       7.308497       4.222189       3844292.      0.3388969E-04
  3370.396       7.326747       4.247281       3860953.      0.3429632E-04
  3371.105       7.329473       4.247938       3861436.      0.3423370E-04
  3371.813       7.332199       4.248595       3861911.      0.3417141E-04
  3372.520       7.334920       4.249251       3862373.      0.3410942E-04
  3373.227       7.337637       4.249906       3862839.      0.3404757E-04
  3373.932       7.340349       4.250560       3863317.      0.3398605E-04
  3374.637       7.343059       4.251214       3863785.      0.3392480E-04
  3375.340       7.345762       4.251867       3864274.      0.3386378E-04
  3376.043       7.348465       4.252519       3864726.      0.3380301E-04
  3379.762       7.354493       4.259024       3869072.      0.3385152E-04
  3380.463       7.357191       4.259674       3869544.      0.3379087E-04
  3381.164       7.359885       4.260323       3870023.      0.3373053E-04
  3422.791       7.454642       4.332148       3920545.      0.3428773E-04
  3423.481       7.457313       4.332787       3921007.      0.3422764E-04
  3424.170       7.459979       4.333426       3921457.      0.3416786E-04
  3424.859       7.462642       4.334065       3921921.      0.3410828E-04
  3425.638       7.465795       4.334592       3922425.      0.3403615E-04
  3426.325       7.468451       4.335230       3922887.      0.3397707E-04
  3427.011       7.471105       4.335866       3923337.      0.3391820E-04
  3427.696       7.473752       4.336502       3923793.      0.3385951E-04
  3428.380       7.476399       4.337137       3924262.      0.3380117E-04
  3429.064       7.479040       4.337772       3924716.      0.3374297E-04
  3429.746       7.481677       4.338406       3925191.      0.3368502E-04
  3430.428       7.484311       4.339039       3925638.      0.3362730E-04
  3431.109       7.486942       4.339672       3926103.      0.3356982E-04
  3437.716       7.515456       4.348374       3933380.      0.3340556E-04
  3438.390       7.518050       4.349004       3933844.      0.3334962E-04
  3439.063       7.520639       4.349634       3934310.      0.3329396E-04
  3439.736       7.523224       4.350263       3934786.      0.3323845E-04
  3440.408       7.525808       4.350891       3935233.      0.3318323E-04
  3441.079       7.528387       4.351518       3935703.      0.3312814E-04
  3441.749       7.530962       4.352145       3936167.      0.3307328E-04
  3442.419       7.533535       4.352771       3936622.      0.3301867E-04
  3443.087       7.536102       4.353396       3937087.      0.3296425E-04
  3443.755       7.538669       4.354021       3937543.      0.3291002E-04
  3444.423       7.541229       4.354645       3938024.      0.3285599E-04
  3448.836       7.560214       4.360085       3942777.      0.3273238E-04
  3449.499       7.562750       4.360707       3943253.      0.3267945E-04
  3450.160       7.565285       4.361329       3943707.      0.3262673E-04
  3450.821       7.567815       4.361950       3944173.      0.3257423E-04
  3451.481       7.570342       4.362571       3944623.      0.3252183E-04
  3452.141       7.572866       4.363191       3945087.      0.3246967E-04
  3452.800       7.575386       4.363810       3945553.      0.3241770E-04
  3453.458       7.577904       4.364429       3946012.      0.3236592E-04
  3454.115       7.580417       4.365047       3946482.      0.3231436E-04
  3454.772       7.582927       4.365664       3946941.      0.3226295E-04
  3455.428       7.585434       4.366281       3947415.      0.3221178E-04
  3456.083       7.587938       4.366897       3947876.      0.3216070E-04
  3456.737       7.590440       4.367513       3948338.      0.3210987E-04
  3457.391       7.592937       4.368128       3948799.      0.3205923E-04
  3458.044       7.595432       4.368742       3949256.      0.3200875E-04
  3458.696       7.597923       4.369356       3949732.      0.3195846E-04
  3459.348       7.600411       4.369969       3950194.      0.3190833E-04
  3459.999       7.602896       4.370581       3950659.      0.3185837E-04
  3463.044       7.615788       4.374328       3953955.      0.3177642E-04
  3463.692       7.618256       4.374939       3954403.      0.3172726E-04
  3464.339       7.620719       4.375549       3954874.      0.3167829E-04
  3464.985       7.623181       4.376159       3955312.      0.3162947E-04
  3465.630       7.625638       4.376768       3955788.      0.3158078E-04
  3466.275       7.628093       4.377377       3956243.      0.3153231E-04
  3466.919       7.630542       4.377985       3956729.      0.3148397E-04
  3467.563       7.632990       4.378592       3957194.      0.3143586E-04
  3468.205       7.635436       4.379199       3957649.      0.3138788E-04
  3468.847       7.637879       4.379805       3958109.      0.3134004E-04
  3469.489       7.640318       4.380410       3958567.      0.3129232E-04
  3470.130       7.642753       4.381015       3959048.      0.3124492E-04
  3470.770       7.645187       4.381620       3959513.      0.3119755E-04
  3471.409       7.647617       4.382223       3959970.      0.3115039E-04
  3472.048       7.650044       4.382826       3960435.      0.3110339E-04
  3472.686       7.652467       4.383429       3960901.      0.3105655E-04
  3473.323       7.654889       4.384031       3961363.      0.3100986E-04
  3473.960       7.657308       4.384632       3961825.      0.3096334E-04
  3476.257       7.666850       4.387455       3964296.      0.3090355E-04
  3476.891       7.669253       4.388055       3964771.      0.3085762E-04
  3477.524       7.671654       4.388655       3965233.      0.3081182E-04
  3478.157       7.674052       4.389254       3965703.      0.3076620E-04
  3478.789       7.676449       4.389852       3966143.      0.3072074E-04
  3479.421       7.678841       4.390450       3966613.      0.3067543E-04
  3480.052       7.681229       4.391047       3967078.      0.3063019E-04
  3480.682       7.683616       4.391643       3967552.      0.3058515E-04
  3481.312       7.686001       4.392239       3968003.      0.3054034E-04
  3481.941       7.688381       4.392835       3968479.      0.3049555E-04
  3482.569       7.690759       4.393429       3968943.      0.3045095E-04
  3483.197       7.693134       4.394024       3969420.      0.3040655E-04
  3483.824       7.695509       4.394617       3969869.      0.3036224E-04
  3484.451       7.697878       4.395210       3970325.      0.3031811E-04
  3485.077       7.700244       4.395803       3970804.      0.3027407E-04
  3485.702       7.702607       4.396395       3971273.      0.3023022E-04
  3486.327       7.704969       4.396987       3971727.      0.3018652E-04
