|6.6.6
epyro_2.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3415.717       8.304049       4.728317       4023022.      0.2970167E-04
  3416.253       8.305815       4.728858       4023489.      0.2967304E-04
  3416.787       8.307582       4.729399       4023945.      0.2964452E-04
  3417.322       8.309347       4.729939       4024385.      0.2961598E-04
  3417.856       8.311110       4.730478       4024827.      0.2958758E-04
  3418.390       8.312871       4.731017       4025302.      0.2955925E-04
  3418.924       8.314632       4.731556       4025736.      0.2953092E-04
  3419.457       8.316391       4.732094       4026181.      0.2950267E-04
  3419.990       8.318148       4.732632       4026642.      0.2947450E-04
  3420.523       8.319905       4.733169       4027077.      0.2944641E-04
  3421.055       8.321659       4.733706       4027535.      0.2941836E-04
  3421.587       8.323412       4.734242       4027983.      0.2939035E-04
  3422.118       8.325163       4.734778       4028435.      0.2936243E-04
  3422.650       8.326914       4.735313       4028879.      0.2933459E-04
  3423.181       8.328663       4.735848       4029316.      0.2930676E-04
  3423.711       8.330410       4.736383       4029774.      0.2927902E-04
  3424.241       8.332155       4.736917       4030239.      0.2925134E-04
  3425.080       8.334855       4.737395       4031105.      0.2922878E-04
  3425.609       8.336595       4.737928       4031558.      0.2920124E-04
  3426.138       8.338333       4.738461       4032028.      0.2917382E-04
  3426.667       8.340073       4.738993       4032450.      0.2914641E-04
  3427.195       8.341808       4.739525       4032904.      0.2911910E-04
  3427.723       8.343544       4.740056       4033344.      0.2909186E-04
  3428.251       8.345277       4.740587       4033812.      0.2906462E-04
  3428.778       8.347010       4.741118       4034251.      0.2903747E-04
  3429.305       8.348742       4.741648       4034700.      0.2901043E-04
  3429.832       8.350470       4.742178       4035164.      0.2898335E-04
  3430.358       8.352199       4.742707       4035579.      0.2895636E-04
  3430.884       8.353926       4.743236       4036024.      0.2892943E-04
  3431.410       8.355651       4.743764       4036479.      0.2890260E-04
  3431.936       8.357375       4.744292       4036921.      0.2887576E-04
  3432.461       8.359096       4.744820       4037388.      0.2884901E-04
  3432.985       8.360819       4.745347       4037822.      0.2882237E-04
  3433.510       8.362539       4.745873       4038268.      0.2879573E-04
  3434.270       8.364887       4.746295       4039078.      0.2877529E-04
  3434.793       8.366602       4.746821       4039523.      0.2874882E-04
  3435.317       8.368316       4.747347       4039965.      0.2872237E-04
  3435.840       8.370029       4.747872       4040414.      0.2869605E-04
  3436.362       8.371741       4.748396       4040855.      0.2866975E-04
  3436.885       8.373450       4.748920       4041306.      0.2864344E-04
  3437.407       8.375159       4.749444       4041757.      0.2861725E-04
  3437.928       8.376866       4.749967       4042204.      0.2859111E-04
  3438.450       8.378571       4.750490       4042659.      0.2856499E-04
  3438.971       8.380277       4.751012       4043088.      0.2853901E-04
  3439.492       8.381980       4.751534       4043548.      0.2851297E-04
  3440.012       8.383683       4.752056       4043973.      0.2848704E-04
  3440.533       8.385383       4.752577       4044426.      0.2846120E-04
  3441.052       8.387083       4.753098       4044874.      0.2843535E-04
  3441.572       8.388780       4.753618       4045338.      0.2840957E-04
  3141.927       6.994352       3.467860       3710965.      0.2943292E-04
  3142.553       7.606335       4.325733       3711508.      0.2940056E-04
  3163.053       7.616951       4.340379       3737083.      0.3067770E-04
  3163.689       7.619135       4.341025       3737627.      0.3063729E-04
  3164.383       7.621369       4.341783       3738239.      0.3059932E-04
  3165.018       7.623552       4.342427       3738753.      0.3055913E-04
  3165.652       7.625730       4.343071       3739288.      0.3051901E-04
  3166.286       7.627907       4.343713       3739799.      0.3047913E-04
  3167.135       7.630262       4.344772       3740620.      0.3044768E-04
  3167.768       7.632433       4.345414       3741161.      0.3040788E-04
  3168.401       7.634603       4.346054       3741677.      0.3036830E-04
  3169.032       7.636770       4.346694       3742200.      0.3032882E-04
  3169.664       7.638933       4.347334       3742735.      0.3028951E-04
  3170.295       7.641096       4.347972       3743262.      0.3025023E-04
  3170.925       7.643254       4.348610       3743787.      0.3021115E-04
  3171.554       7.645412       4.349247       3744313.      0.3017213E-04
  3172.184       7.647565       4.349884       3744836.      0.3013323E-04
  3172.812       7.649717       4.350519       3745360.      0.3009448E-04
  3173.440       7.651868       4.351154       3745869.      0.3005591E-04
  3174.734       7.654601       4.353072       3747268.      0.3004187E-04
  3175.361       7.656747       4.353706       3747795.      0.3000333E-04
  3175.987       7.658891       4.354339       3748316.      0.2996495E-04
  3176.614       7.661034       4.354971       3748856.      0.2992672E-04
  3177.239       7.663174       4.355602       3749370.      0.2988849E-04
  3177.864       7.665310       4.356233       3749890.      0.2985046E-04
  3178.489       7.667446       4.356863       3750412.      0.2981259E-04
  3179.113       7.669577       4.357493       3750959.      0.2977478E-04
  3179.736       7.671708       4.358121       3751472.      0.2973711E-04
  3180.378       7.673849       4.358786       3752010.      0.2970009E-04
  3181.001       7.675972       4.359413       3752555.      0.2966255E-04
  3181.622       7.678097       4.360040       3753069.      0.2962528E-04
  3182.244       7.680217       4.360666       3753592.      0.2958802E-04
  3182.865       7.682337       4.361291       3754086.      0.2955089E-04
  3183.596       7.684555       4.362129       3754768.      0.2951761E-04
  3184.216       7.686668       4.362753       3755298.      0.2948071E-04
  3185.073       7.689035       4.363830       3756131.      0.2945217E-04
  3185.692       7.691145       4.364453       3756657.      0.2941545E-04
  3187.571       7.694746       4.367482       3758821.      0.2942336E-04
  3188.189       7.696852       4.368103       3759361.      0.2938667E-04
  3188.807       7.698958       4.368723       3759856.      0.2935008E-04
  3189.424       7.701059       4.369343       3760411.      0.2931369E-04
  3190.040       7.703160       4.369962       3760915.      0.2927736E-04
  3231.146       7.802320       4.436127       3811736.      0.2976840E-04
  3231.751       7.804377       4.436738       3812234.      0.2973267E-04
  3380.504       8.182879       4.691983       3996618.      0.3157786E-04
  3381.064       8.184765       4.692553       3997075.      0.3154424E-04
  3382.022       8.188377       4.693364       3998013.      0.3150440E-04
  3382.581       8.190259       4.693933       3998456.      0.3147102E-04
  3383.139       8.192137       4.694502       3998917.      0.3143773E-04
  3383.697       8.194012       4.695070       3999391.      0.3140445E-04
  3384.255       8.195888       4.695638       3999851.      0.3137136E-04
  3384.812       8.197762       4.696205       4000277.      0.3133828E-04
  3385.369       8.199633       4.696771       4000742.      0.3130534E-04
  3386.599       8.204310       4.697918       4002029.      0.3126531E-04
  3387.155       8.206173       4.698483       4002477.      0.3123266E-04
  3387.710       8.208035       4.699048       4002943.      0.3120005E-04
  3388.264       8.209896       4.699612       4003380.      0.3116753E-04
  3388.819       8.211753       4.700176       4003853.      0.3113516E-04
  3389.373       8.213610       4.700739       4004294.      0.3110280E-04
  3389.926       8.215464       4.701302       4004760.      0.3107052E-04
  3390.479       8.217318       4.701865       4005196.      0.3103838E-04
  3391.032       8.219169       4.702426       4005666.      0.3100627E-04
  3391.584       8.221018       4.702988       4006108.      0.3097425E-04
  3392.136       8.222867       4.703549       4006554.      0.3094228E-04
  3393.584       8.228357       4.704421       4008154.      0.3090249E-04
  3394.134       8.230196       4.704981       4008594.      0.3087092E-04
  3394.684       8.232031       4.705541       4009065.      0.3083936E-04
  3395.234       8.233865       4.706100       4009525.      0.3080793E-04
  3395.783       8.235699       4.706658       4009970.      0.3077652E-04
  3396.332       8.237530       4.707216       4010421.      0.3074522E-04
  3396.880       8.239359       4.707773       4010873.      0.3071403E-04
  3397.428       8.241187       4.708330       4011322.      0.3068290E-04
  3397.976       8.243013       4.708886       4011777.      0.3065183E-04
  3398.523       8.244838       4.709442       4012225.      0.3062081E-04
  3399.070       8.246660       4.709998       4012692.      0.3058985E-04
  3399.617       8.248483       4.710553       4013135.      0.3055907E-04
  3400.163       8.250302       4.711107       4013586.      0.3052826E-04
  3400.709       8.252120       4.711661       4014037.      0.3049764E-04
  3401.255       8.253938       4.712215       4014471.      0.3046696E-04
  3401.800       8.255751       4.712768       4014942.      0.3043641E-04
  3402.345       8.257564       4.713320       4015396.      0.3040592E-04
  3402.889       8.259376       4.713872       4015842.      0.3037552E-04
  3404.026       8.263432       4.714515       4017063.      0.3034421E-04
  3404.569       8.265236       4.715066       4017526.      0.3031408E-04
  3405.112       8.267039       4.715616       4017960.      0.3028400E-04
  3405.654       8.268839       4.716166       4018441.      0.3025397E-04
  3406.197       8.270639       4.716716       4018874.      0.3022403E-04
  3406.738       8.272437       4.717265       4019325.      0.3019420E-04
  3407.280       8.274233       4.717814       4019782.      0.3016439E-04
  3407.821       8.276027       4.718362       4020233.      0.3013465E-04
  3408.361       8.277819       4.718910       4020689.      0.3010495E-04
  3408.902       8.279611       4.719457       4021135.      0.3007539E-04
  3409.442       8.281402       4.720004       4021583.      0.3004586E-04
  3409.981       8.283189       4.720550       4022044.      0.3001639E-04
  3410.521       8.284977       4.721096       4022494.      0.2998701E-04
  3411.059       8.286762       4.721642       4022937.      0.2995770E-04
  3411.598       8.288546       4.722187       4023370.      0.2992842E-04
  3412.136       8.290328       4.722731       4023840.      0.2989922E-04
  3412.674       8.292109       4.723275       4024292.      0.2987015E-04
  3413.212       8.293888       4.723819       4024740.      0.2984102E-04
  3414.160       8.297083       4.724357       4025747.      0.2981484E-04
  3414.696       8.298856       4.724900       4026182.      0.2978599E-04
  3415.232       8.300629       4.725442       4026628.      0.2975721E-04
  3415.768       8.302397       4.725984       4027110.      0.2972851E-04
  3416.304       8.304166       4.726525       4027543.      0.2969984E-04
  3416.839       8.305934       4.727066       4027983.      0.2967127E-04
  3417.374       8.307699       4.727606       4028441.      0.2964273E-04
  3417.908       8.309463       4.728146       4028895.      0.2961426E-04
  3418.442       8.311227       4.728686       4029329.      0.2958584E-04
  3418.976       8.312987       4.729225       4029787.      0.2955753E-04
  3419.509       8.314747       4.729763       4030242.      0.2952928E-04
  3420.042       8.316505       4.730301       4030692.      0.2950102E-04
  3420.575       8.318262       4.730839       4031141.      0.2947289E-04
  3421.107       8.320017       4.731376       4031602.      0.2944477E-04
  3421.639       8.321772       4.731913       4032028.      0.2941677E-04
  3422.171       8.323524       4.732449       4032478.      0.2938881E-04
  3422.702       8.325275       4.732985       4032923.      0.2936093E-04
  3423.234       8.327026       4.733520       4033369.      0.2933308E-04
  3424.072       8.329735       4.734001       4034266.      0.2931023E-04
  3424.602       8.331478       4.734535       4034736.      0.2928258E-04
  3425.132       8.333222       4.735069       4035169.      0.2925500E-04
  3425.662       8.334963       4.735603       4035621.      0.2922748E-04
  3426.191       8.336704       4.736136       4036064.      0.2919996E-04
  3426.720       8.338442       4.736669       4036522.      0.2917258E-04
  3427.248       8.340180       4.737201       4036960.      0.2914522E-04
  3427.776       8.341915       4.737733       4037432.      0.2911789E-04
  3428.304       8.343650       4.738264       4037853.      0.2909062E-04
  3428.832       8.345383       4.738795       4038309.      0.2906344E-04
  3429.359       8.347115       4.739326       4038751.      0.2903637E-04
  3429.886       8.348845       4.739856       4039207.      0.2900923E-04
  3430.412       8.350574       4.740385       4039665.      0.2898224E-04
  3430.938       8.352303       4.740915       4040087.      0.2895528E-04
  3431.464       8.354027       4.741443       4040548.      0.2892837E-04
  3431.990       8.355754       4.741972       4040979.      0.2890157E-04
  3432.515       8.357476       4.742500       4041439.      0.2887478E-04
  3433.275       8.359834       4.742924       4042239.      0.2885421E-04
  3433.800       8.361554       4.743451       4042677.      0.2882754E-04
  3434.324       8.363271       4.743978       4043115.      0.2880098E-04
  3434.847       8.364987       4.744504       4043585.      0.2877443E-04
  3435.371       8.366701       4.745030       4044033.      0.2874797E-04
  3435.894       8.368415       4.745555       4044481.      0.2872157E-04
  3436.417       8.370127       4.746080       4044925.      0.2869524E-04
  3436.939       8.371837       4.746605       4045375.      0.2866895E-04
  3437.462       8.373548       4.747129       4045806.      0.2864271E-04
  3437.983       8.375255       4.747652       4046255.      0.2861652E-04
  3438.505       8.376963       4.748175       4046705.      0.2859037E-04
  3439.026       8.378668       4.748698       4047157.      0.2856429E-04
  3439.547       8.380372       4.749221       4047605.      0.2853831E-04
  3440.068       8.382074       4.749743       4048057.      0.2851236E-04
  3440.588       8.383776       4.750264       4048494.      0.2848643E-04
  3141.682       6.988538       3.463253       3714593.      0.2957426E-04
  3142.309       7.601420       4.322602       3715157.      0.2954142E-04
  3162.185       7.611359       4.336936       3740041.      0.3078817E-04
  3162.822       7.613551       4.337583       3740559.      0.3074738E-04
  3163.519       7.615789       4.338347       3741179.      0.3070913E-04
  3164.156       7.617975       4.338992       3741711.      0.3066859E-04
  3164.680       7.620067       4.339422       3742086.      0.3062384E-04
  3165.315       7.622251       4.340066       3742594.      0.3058360E-04
  3166.165       7.624607       4.341126       3743421.      0.3055193E-04
  3166.799       7.626785       4.341768       3743939.      0.3051187E-04
  3167.432       7.628960       4.342410       3744463.      0.3047195E-04
  3168.065       7.631132       4.343052       3745000.      0.3043221E-04
  3168.697       7.633301       4.343692       3745517.      0.3039255E-04
  3169.329       7.635468       4.344332       3746040.      0.3035302E-04
  3169.960       7.637634       4.344971       3746556.      0.3031363E-04
  3170.591       7.639796       4.345610       3747086.      0.3027435E-04
  3171.221       7.641956       4.346248       3747604.      0.3023514E-04
  3171.851       7.644113       4.346885       3748116.      0.3019605E-04
  3172.480       7.646268       4.347521       3748651.      0.3015717E-04
  3173.774       7.648997       4.349440       3750046.      0.3014311E-04
  3174.402       7.651150       4.350075       3750583.      0.3010432E-04
  3175.030       7.653297       4.350709       3751142.      0.3006565E-04
  3175.657       7.655446       4.351342       3751637.      0.3002702E-04
  3176.283       7.657590       4.351975       3752168.      0.2998860E-04
  3176.909       7.659733       4.352607       3752679.      0.2995035E-04
  3177.535       7.661874       4.353238       3753192.      0.2991217E-04
  3178.160       7.664012       4.353869       3753710.      0.2987402E-04
  3178.784       7.666146       4.354499       3754254.      0.2983608E-04
  3179.848       7.668672       4.355975       3755360.      0.2981386E-04
  3180.471       7.670805       4.356603       3755872.      0.2977611E-04
  3181.094       7.672935       4.357231       3756382.      0.2973841E-04
  3181.502       7.674864       4.357444       3756635.      0.2969316E-04
  3182.124       7.676988       4.358071       3757160.      0.2965568E-04
  3182.869       7.679221       4.358934       3757838.      0.2962271E-04
  3183.490       7.681339       4.359560       3758368.      0.2958547E-04
  3184.432       7.683818       4.360802       3759319.      0.2955978E-04
  3185.052       7.685935       4.361425       3759810.      0.2952271E-04
  3186.627       7.689219       4.363872       3761640.      0.2952003E-04
  3187.246       7.691333       4.364494       3762128.      0.2948308E-04
  3187.865       7.693443       4.365115       3762640.      0.2944630E-04
  3188.832       7.695923       4.366407       3763626.      0.2942175E-04
  3189.450       7.698029       4.367027       3764166.      0.2938515E-04
  3190.902       7.701106       4.369240       3765757.      0.2937756E-04
  3191.519       7.703207       4.369858       3766297.      0.2934112E-04
  3375.193       8.159588       4.682351       3994537.      0.3173156E-04
  3375.758       8.161510       4.682922       3994998.      0.3169693E-04
  3380.268       8.179926       4.689145       4000276.      0.3160932E-04
  3380.829       8.181816       4.689716       4000723.      0.3157561E-04
  3381.690       8.185095       4.690568       4001526.      0.3153673E-04
  3382.249       8.186978       4.691138       4002004.      0.3150328E-04
  3382.808       8.188860       4.691707       4002465.      0.3146984E-04
  3382.853       8.188509       4.691633       4002290.      0.3144255E-04
  3383.412       8.190391       4.692202       4002757.      0.3140914E-04
  3385.534       8.198862       4.694416       4005119.      0.3135924E-04
  3386.090       8.200731       4.694983       4005565.      0.3132637E-04
  3386.646       8.202596       4.695550       4006022.      0.3129358E-04
  3387.202       8.204461       4.696115       4006469.      0.3126087E-04
  3387.757       8.206324       4.696681       4006927.      0.3122825E-04
  3388.312       8.208185       4.697246       4007377.      0.3119572E-04
  3388.866       8.210043       4.697810       4007827.      0.3116323E-04
  3389.420       8.211900       4.698374       4008286.      0.3113082E-04
  3389.974       8.213757       4.698937       4008734.      0.3109857E-04
  3390.527       8.215611       4.699500       4009190.      0.3106632E-04
  3391.080       8.217463       4.700062       4009653.      0.3103415E-04
  3392.528       8.222976       4.700941       4011239.      0.3099383E-04
  3393.080       8.224818       4.701502       4011697.      0.3096194E-04
  3393.630       8.226659       4.702063       4012138.      0.3093030E-04
  3394.181       8.228498       4.702623       4012589.      0.3089868E-04
  3394.731       8.230335       4.703183       4013050.      0.3086709E-04
  3395.281       8.232170       4.703742       4013511.      0.3083559E-04
  3395.830       8.234005       4.704301       4013951.      0.3080423E-04
  3396.379       8.235836       4.704859       4014410.      0.3077286E-04
  3396.928       8.237667       4.705417       4014852.      0.3074160E-04
  3397.476       8.239497       4.705974       4015306.      0.3071040E-04
  3398.024       8.241324       4.706531       4015737.      0.3067928E-04
  3398.572       8.243148       4.707088       4016228.      0.3064826E-04
  3399.119       8.244973       4.707643       4016666.      0.3061731E-04
  3399.665       8.246796       4.708199       4017102.      0.3058640E-04
  3400.212       8.248616       4.708754       4017570.      0.3055560E-04
  3400.758       8.250435       4.709308       4018017.      0.3052488E-04
  3401.303       8.252252       4.709862       4018466.      0.3049414E-04
  3401.849       8.254069       4.710415       4018914.      0.3046361E-04
  3402.986       8.258141       4.711062       4020160.      0.3043196E-04
  3403.531       8.259949       4.711615       4020612.      0.3040161E-04
  3404.074       8.261756       4.712167       4021060.      0.3037132E-04
  3404.618       8.263560       4.712718       4021514.      0.3034111E-04
  3405.161       8.265365       4.713269       4021950.      0.3031105E-04
  3405.703       8.267167       4.713820       4022403.      0.3028095E-04
  3406.245       8.268967       4.714370       4022857.      0.3025097E-04
  3406.787       8.270764       4.714919       4023317.      0.3022109E-04
  3407.329       8.272561       4.715469       4023765.      0.3019129E-04
  3407.870       8.274357       4.716017       4024224.      0.3016148E-04
  3408.411       8.276151       4.716565       4024652.      0.3013179E-04
  3408.951       8.277943       4.717113       4025135.      0.3010215E-04
  3409.491       8.279735       4.717660       4025562.      0.3007259E-04
  3410.031       8.281524       4.718207       4026011.      0.3004303E-04
  3410.571       8.283312       4.718753       4026462.      0.3001360E-04
  3411.110       8.285098       4.719299       4026913.      0.2998427E-04
  3411.648       8.286881       4.719845       4027388.      0.2995492E-04
  3412.187       8.288666       4.720389       4027809.      0.2992574E-04
  3413.135       8.291873       4.720931       4028833.      0.2989922E-04
  3413.673       8.293651       4.721475       4029274.      0.2987022E-04
  3414.210       8.295426       4.722019       4029726.      0.2984122E-04
  3414.746       8.297200       4.722562       4030173.      0.2981232E-04
  3415.283       8.298973       4.723105       4030633.      0.2978357E-04
  3415.819       8.300743       4.723647       4031092.      0.2975480E-04
  3416.354       8.302513       4.724188       4031533.      0.2972608E-04
  3416.889       8.304281       4.724730       4031977.      0.2969747E-04
  3417.424       8.306047       4.725270       4032439.      0.2966886E-04
  3417.959       8.307814       4.725811       4032876.      0.2964043E-04
  3418.493       8.309576       4.726350       4033321.      0.2961197E-04
  3419.027       8.311338       4.726890       4033781.      0.2958359E-04
  3419.561       8.313100       4.727429       4034223.      0.2955529E-04
  3420.094       8.314859       4.727967       4034665.      0.2952706E-04
  3420.627       8.316618       4.728505       4035102.      0.2949885E-04
  3421.159       8.318373       4.729043       4035577.      0.2947071E-04
  3421.691       8.320127       4.729580       4036030.      0.2944264E-04
  3422.223       8.321881       4.730117       4036475.      0.2941464E-04
  3423.062       8.324601       4.730600       4037343.      0.2939159E-04
  3423.593       8.326349       4.731136       4037799.      0.2936374E-04
  3424.124       8.328096       4.731671       4038233.      0.2933602E-04
  3424.654       8.329841       4.732206       4038692.      0.2930831E-04
  3425.184       8.331585       4.732740       4039130.      0.2928069E-04
  3425.714       8.333327       4.733274       4039592.      0.2925307E-04
  3426.243       8.335069       4.733808       4040039.      0.2922561E-04
  3426.772       8.336808       4.734341       4040492.      0.2919814E-04
  3427.301       8.338545       4.734874       4040966.      0.2917070E-04
  3427.829       8.340283       4.735406       4041387.      0.2914341E-04
  3428.357       8.342019       4.735938       4041839.      0.2911611E-04
  3428.884       8.343753       4.736469       4042279.      0.2908888E-04
  3429.412       8.345485       4.737000       4042734.      0.2906171E-04
  3429.939       8.347216       4.737530       4043186.      0.2903462E-04
  3430.465       8.348945       4.738060       4043636.      0.2900757E-04
  3430.992       8.350674       4.738590       4044072.      0.2898059E-04
  3431.518       8.352401       4.739119       4044524.      0.2895363E-04
  3432.278       8.354768       4.739546       4045321.      0.2893282E-04
  3432.803       8.356492       4.740074       4045753.      0.2890608E-04
  3433.328       8.358212       4.740602       4046212.      0.2887933E-04
  3433.853       8.359932       4.741130       4046652.      0.2885266E-04
  3434.377       8.361650       4.741657       4047107.      0.2882606E-04
  3434.901       8.363367       4.742183       4047550.      0.2879950E-04
  3435.425       8.365083       4.742709       4047990.      0.2877298E-04
  3435.948       8.366798       4.743235       4048438.      0.2874661E-04
  3436.471       8.368511       4.743760       4048886.      0.2872025E-04
  3436.994       8.370223       4.744285       4049330.      0.2869388E-04
  3437.516       8.371932       4.744810       4049776.      0.2866759E-04
  3438.038       8.373642       4.745334       4050209.      0.2864139E-04
  3438.559       8.375349       4.745857       4050678.      0.2861521E-04
  3439.081       8.377054       4.746381       4051125.      0.2858910E-04
  3439.602       8.378759       4.746903       4051580.      0.2856306E-04
  3141.052       6.983487       3.459764       3717739.      0.2969066E-04
  3141.680       7.596313       4.319191       3718253.      0.2965738E-04
  3161.265       7.605702       4.333391       3742874.      0.3089694E-04
  3161.904       7.607900       4.334040       3743386.      0.3085585E-04
  3162.642       7.610183       4.334882       3744038.      0.3081902E-04
  3163.279       7.612375       4.335529       3744568.      0.3077814E-04
  3163.916       7.614566       4.336176       3745074.      0.3073743E-04
  3164.552       7.616753       4.336821       3745622.      0.3069682E-04
  3165.191       7.618937       4.337472       3746114.      0.3065641E-04
  3165.826       7.621118       4.338116       3746660.      0.3061606E-04
  3166.461       7.623299       4.338759       3747196.      0.3057581E-04
  3167.095       7.625477       4.339402       3747710.      0.3053575E-04
  3167.728       7.627650       4.340044       3748240.      0.3049578E-04
  3168.361       7.629824       4.340685       3748760.      0.3045606E-04
  3168.993       7.631995       4.341325       3749287.      0.3041631E-04
  3169.625       7.634162       4.341965       3749815.      0.3037670E-04
  3170.256       7.636328       4.342604       3750336.      0.3033723E-04
  3170.887       7.638490       4.343243       3750863.      0.3029787E-04
  3171.517       7.640650       4.343880       3751376.      0.3025872E-04
  3172.811       7.643375       4.345800       3752794.      0.3024453E-04
  3173.440       7.645533       4.346436       3753302.      0.3020540E-04
  3174.069       7.647690       4.347072       3753825.      0.3016655E-04
  3174.697       7.649843       4.347706       3754340.      0.3012764E-04
  3175.324       7.651992       4.348340       3754871.      0.3008893E-04
  3175.952       7.654139       4.348974       3755409.      0.3005034E-04
  3176.578       7.656284       4.349607       3755939.      0.3001183E-04
  3177.204       7.658428       4.350239       3756439.      0.2997350E-04
  3177.830       7.660568       4.350870       3756964.      0.2993524E-04
  3178.893       7.663094       4.352346       3758062.      0.2991289E-04
  3179.518       7.665231       4.352976       3758580.      0.2987484E-04
  3180.142       7.667365       4.353605       3759112.      0.2983686E-04
  3180.765       7.669499       4.354234       3759628.      0.2979897E-04
  3181.388       7.671628       4.354862       3760164.      0.2976126E-04
  3182.048       7.673777       4.355559       3760727.      0.2972471E-04
  3182.670       7.675904       4.356185       3761238.      0.2968728E-04
  3185.191       7.680229       4.360452       3764261.      0.2971823E-04
  3185.812       7.682354       4.361077       3764781.      0.2968077E-04
  3186.432       7.684474       4.361700       3765308.      0.2964346E-04
  3187.052       7.686593       4.362324       3765844.      0.2960609E-04
  3187.672       7.688710       4.362946       3766351.      0.2956894E-04
  3188.291       7.690825       4.363568       3766868.      0.2953192E-04
  3188.909       7.692938       4.364189       3767373.      0.2949495E-04
  3190.130       7.695782       4.365958       3768702.      0.2947959E-04
  3190.748       7.697890       4.366578       3769232.      0.2944286E-04
  3361.016       8.099169       4.659372       3981590.      0.3201239E-04
  3361.592       8.101188       4.659942       3982045.      0.3197501E-04
  3378.995       8.173577       4.685377       4003038.      0.3170758E-04
  3379.556       8.175473       4.685949       4003491.      0.3167360E-04
  3380.102       8.177343       4.686407       4003921.      0.3163868E-04
  3380.663       8.179234       4.686978       4004382.      0.3160481E-04
  3381.223       8.181125       4.687549       4004821.      0.3157107E-04
  3381.783       8.183013       4.688119       4005275.      0.3153746E-04
  3382.342       8.184899       4.688689       4005747.      0.3150390E-04
  3382.842       8.186586       4.688959       4006132.      0.3146925E-04
  3383.401       8.188468       4.689527       4006582.      0.3143589E-04
  3383.959       8.190350       4.690096       4007040.      0.3140261E-04
  3384.517       8.192230       4.690664       4007471.      0.3136939E-04
  3385.074       8.194107       4.691231       4007928.      0.3133627E-04
  3385.631       8.195983       4.691798       4008388.      0.3130319E-04
  3386.188       8.197856       4.692364       4008841.      0.3127022E-04
  3386.744       8.199728       4.692930       4009298.      0.3123732E-04
  3387.300       8.201598       4.693495       4009766.      0.3120454E-04
  3387.855       8.203467       4.694060       4010192.      0.3117182E-04
  3388.410       8.205334       4.694624       4010652.      0.3113923E-04
  3390.298       8.212914       4.696014       4012758.      0.3108993E-04
  3390.851       8.214767       4.696577       4013212.      0.3105769E-04
  3391.403       8.216619       4.697140       4013678.      0.3102561E-04
  3391.955       8.218470       4.697702       4014119.      0.3099359E-04
  3392.507       8.220319       4.698264       4014570.      0.3096157E-04
  3393.059       8.222166       4.698825       4015031.      0.3092970E-04
  3393.610       8.224011       4.699385       4015471.      0.3089787E-04
  3394.161       8.225855       4.699946       4015934.      0.3086616E-04
  3394.711       8.227697       4.700505       4016376.      0.3083448E-04
  3395.261       8.229538       4.701065       4016818.      0.3080290E-04
  3395.811       8.231375       4.701623       4017297.      0.3077135E-04
  3396.360       8.233211       4.702181       4017756.      0.3073996E-04
  3396.909       8.235047       4.702739       4018211.      0.3070856E-04
  3397.457       8.236881       4.703296       4018643.      0.3067732E-04
  3398.005       8.238713       4.703853       4019092.      0.3064614E-04
  3398.553       8.240543       4.704409       4019561.      0.3061498E-04
  3399.100       8.242371       4.704965       4020004.      0.3058390E-04
  3399.647       8.244199       4.705520       4020423.      0.3055292E-04
  3401.039       8.249486       4.706501       4021974.      0.3051647E-04
  3401.584       8.251302       4.707055       4022443.      0.3048581E-04
  3402.129       8.253119       4.707609       4022883.      0.3045520E-04
  3402.674       8.254934       4.708162       4023322.      0.3042473E-04
  3403.218       8.256746       4.708715       4023782.      0.3039419E-04
  3403.762       8.258558       4.709267       4024225.      0.3036388E-04
  3404.306       8.260368       4.709819       4024676.      0.3033356E-04
  3404.849       8.262176       4.710370       4025129.      0.3030324E-04
  3405.392       8.263982       4.710921       4025578.      0.3027312E-04
  3405.935       8.265788       4.711472       4026022.      0.3024303E-04
  3406.477       8.267591       4.712021       4026477.      0.3021302E-04
  3407.019       8.269391       4.712571       4026933.      0.3018306E-04
  3407.561       8.271192       4.713120       4027381.      0.3015319E-04
  3408.102       8.272991       4.713668       4027818.      0.3012337E-04
  3408.642       8.274788       4.714216       4028284.      0.3009363E-04
  3409.183       8.276583       4.714764       4028732.      0.3006389E-04
  3409.723       8.278376       4.715311       4029213.      0.3003428E-04
  3410.263       8.280169       4.715858       4029641.      0.3000478E-04
  3411.371       8.284157       4.716620       4030842.      0.2997569E-04
  3411.909       8.285942       4.717165       4031289.      0.2994640E-04
  3412.447       8.287726       4.717710       4031744.      0.2991716E-04
  3412.985       8.289508       4.718255       4032202.      0.2988800E-04
  3413.523       8.291289       4.718799       4032631.      0.2985890E-04
  3414.060       8.293068       4.719343       4033080.      0.2982985E-04
  3414.597       8.294845       4.719887       4033527.      0.2980081E-04
  3415.133       8.296621       4.720429       4033989.      0.2977195E-04
  3415.669       8.298396       4.720972       4034432.      0.2974309E-04
  3416.205       8.300168       4.721514       4034897.      0.2971436E-04
  3416.740       8.301941       4.722055       4035333.      0.2968562E-04
  3417.276       8.303711       4.722596       4035779.      0.2965700E-04
  3417.810       8.305479       4.723137       4036226.      0.2962840E-04
