|6.6.6
chon_1.tab                                                                                          
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3500.506       7.823253       4.418008       3944900.      0.3000034E-04
  3501.097       7.825282       4.418591       3945359.      0.2996561E-04
  3501.688       7.827311       4.419172       3945815.      0.2993099E-04
  3502.278       7.829337       4.419754       3946284.      0.2989645E-04
  3502.868       7.831361       4.420334       3946745.      0.2986202E-04
  3503.457       7.833383       4.420915       3947209.      0.2982767E-04
  3504.046       7.835403       4.421494       3947666.      0.2979337E-04
  3504.634       7.837422       4.422074       3948134.      0.2975919E-04
  3505.222       7.839438       4.422652       3948587.      0.2972514E-04
  3505.810       7.841453       4.423231       3949046.      0.2969107E-04
  3506.397       7.843466       4.423809       3949513.      0.2965715E-04
  3506.983       7.845476       4.424386       3949970.      0.2962334E-04
  3507.570       7.847484       4.424963       3950441.      0.2958956E-04
  3508.423       7.850430       4.425832       3951230.      0.2955890E-04
  3509.008       7.852433       4.426407       3951693.      0.2952534E-04
  3509.593       7.854434       4.426983       3952162.      0.2949184E-04
  3510.177       7.856435       4.427558       3952612.      0.2945845E-04
  3510.761       7.858434       4.428132       3953074.      0.2942520E-04
  3511.344       7.860430       4.428706       3953532.      0.2939197E-04
  3511.927       7.862425       4.429280       3954003.      0.2935884E-04
  3512.509       7.864417       4.429853       3954455.      0.2932577E-04
  3513.091       7.866409       4.430425       3954918.      0.2929280E-04
  3513.673       7.868398       4.430997       3955379.      0.2925991E-04
  3514.254       7.870385       4.431569       3955839.      0.2922713E-04
  3514.835       7.872370       4.432140       3956306.      0.2919441E-04
  3515.415       7.874355       4.432710       3956758.      0.2916177E-04
  3515.995       7.876336       4.433280       3957224.      0.2912923E-04
  3516.574       7.878316       4.433850       3957683.      0.2909673E-04
  3318.070       6.537482       3.140505       3769065.      0.3509186E-04
  3318.778       7.243023       4.139670       3769562.      0.3504147E-04
  3319.501       7.245472       4.140408       3770110.      0.3498871E-04
  3320.224       7.247920       4.141145       3770655.      0.3493616E-04
  3320.946       7.250363       4.141881       3771173.      0.3488370E-04
  3321.667       7.252803       4.142616       3771707.      0.3483147E-04
  3322.387       7.255239       4.143350       3772251.      0.3477943E-04
  3323.107       7.257674       4.144083       3772773.      0.3472754E-04
  3323.826       7.260104       4.144816       3773314.      0.3467590E-04
  3324.544       7.262531       4.145547       3773836.      0.3462436E-04
  3325.261       7.264956       4.146277       3774378.      0.3457310E-04
  3332.233       7.280451       4.158460       3782350.      0.3460830E-04
  3332.947       7.282870       4.159184       3782877.      0.3455717E-04
  3333.660       7.285285       4.159908       3783411.      0.3450614E-04
  3334.372       7.287698       4.160631       3783936.      0.3445531E-04
  3335.084       7.290105       4.161354       3784483.      0.3440464E-04
  3335.795       7.292511       4.162075       3785006.      0.3435411E-04
  3336.505       7.294916       4.162795       3785515.      0.3430387E-04
  3337.215       7.297313       4.163515       3786065.      0.3425374E-04
  3341.092       7.305619       4.169997       3790340.      0.3425090E-04
  3341.799       7.308015       4.170713       3790864.      0.3420097E-04
  3342.506       7.310410       4.171428       3791385.      0.3415119E-04
  3343.212       7.312798       4.172143       3791935.      0.3410152E-04
  3343.917       7.315186       4.172856       3792450.      0.3405209E-04
  3346.798       7.321825       4.177531       3795596.      0.3403944E-04
  3347.501       7.324207       4.178241       3796118.      0.3399021E-04
  3350.123       7.330879       4.182484       3798875.      0.3395651E-04
  3350.824       7.333257       4.183192       3799394.      0.3390756E-04
  3351.524       7.335632       4.183899       3799912.      0.3385874E-04
  3352.224       7.338001       4.184605       3800445.      0.3381013E-04
  3352.923       7.340370       4.185311       3800963.      0.3376172E-04
  3353.621       7.342735       4.186015       3801483.      0.3371339E-04
  3354.318       7.345096       4.186719       3802011.      0.3366526E-04
  3355.015       7.347454       4.187422       3802542.      0.3361722E-04
  3355.711       7.349809       4.188124       3803060.      0.3356939E-04
  3356.407       7.352161       4.188825       3803606.      0.3352176E-04
  3357.101       7.354512       4.189525       3804119.      0.3347424E-04
  3441.635       7.610388       4.355296       3901379.      0.3351841E-04
  3442.276       7.612650       4.355927       3901849.      0.3347269E-04
  3442.917       7.614909       4.356557       3902316.      0.3342714E-04
  3443.591       7.618041       4.357520       3902872.      0.3338374E-04
  3444.230       7.620293       4.358149       3903330.      0.3333853E-04
  3444.869       7.622542       4.358777       3903809.      0.3329347E-04
  3445.507       7.624790       4.359405       3904253.      0.3324848E-04
  3446.188       7.628604       4.360633       3904878.      0.3320854E-04
  3446.825       7.630842       4.361260       3905344.      0.3316392E-04
  3447.461       7.633078       4.361886       3905802.      0.3311954E-04
  3448.096       7.635310       4.362511       3906281.      0.3307529E-04
  3448.731       7.637541       4.363136       3906747.      0.3303111E-04
  3449.366       7.639769       4.363760       3907200.      0.3298709E-04
  3449.999       7.641995       4.364384       3907653.      0.3294317E-04
  3450.633       7.644217       4.365007       3908122.      0.3289948E-04
  3451.265       7.646438       4.365630       3908591.      0.3285591E-04
  3454.164       7.657030       4.368527       3911546.      0.3277230E-04
  3454.794       7.659238       4.369148       3912014.      0.3272924E-04
  3455.423       7.661440       4.369768       3912484.      0.3268630E-04
  3456.052       7.663642       4.370388       3912950.      0.3264355E-04
  3456.680       7.665841       4.371007       3913411.      0.3260092E-04
  3457.308       7.668038       4.371626       3913857.      0.3255843E-04
  3457.935       7.670231       4.372244       3914334.      0.3251601E-04
  3458.561       7.672424       4.372861       3914789.      0.3247378E-04
  3459.187       7.674613       4.373478       3915260.      0.3243167E-04
  3459.813       7.676799       4.374095       3915734.      0.3238963E-04
  3460.438       7.678984       4.374710       3916184.      0.3234776E-04
  3462.445       7.687786       4.377333       3918347.      0.3229583E-04
  3463.068       7.689958       4.377947       3918797.      0.3225446E-04
  3463.690       7.692126       4.378561       3919254.      0.3221322E-04
  3464.311       7.694291       4.379174       3919739.      0.3217215E-04
  3464.932       7.696455       4.379787       3920185.      0.3213112E-04
  3465.552       7.698615       4.380400       3920655.      0.3209025E-04
  3466.172       7.700775       4.381011       3921107.      0.3204955E-04
  3466.791       7.702930       4.381623       3921587.      0.3200889E-04
  3467.410       7.705086       4.382233       3922045.      0.3196836E-04
  3468.028       7.707236       4.382843       3922508.      0.3192796E-04
  3468.646       7.709386       4.383453       3922967.      0.3188773E-04
  3469.263       7.711534       4.384062       3923435.      0.3184754E-04
  3469.880       7.713678       4.384670       3923903.      0.3180746E-04
  3470.496       7.715822       4.385278       3924355.      0.3176755E-04
  3471.112       7.717961       4.385885       3924837.      0.3172773E-04
  3471.727       7.720100       4.386492       3925280.      0.3168810E-04
  3472.341       7.722235       4.387098       3925751.      0.3164845E-04
  3472.955       7.724368       4.387703       3926216.      0.3160896E-04
  3474.421       7.730453       4.389530       3927735.      0.3156770E-04
  3475.034       7.732577       4.390134       3928199.      0.3152860E-04
  3475.645       7.734699       4.390738       3928652.      0.3148961E-04
  3476.257       7.736819       4.391342       3929101.      0.3145068E-04
  3476.867       7.738934       4.391944       3929579.      0.3141194E-04
  3477.478       7.741048       4.392547       3930059.      0.3137326E-04
  3478.087       7.743161       4.393148       3930508.      0.3133474E-04
  3478.697       7.745271       4.393750       3930978.      0.3129630E-04
  3479.305       7.747380       4.394350       3931426.      0.3125798E-04
  3479.914       7.749486       4.394951       3931893.      0.3121970E-04
  3480.521       7.751590       4.395550       3932363.      0.3118162E-04
  3481.128       7.753692       4.396149       3932818.      0.3114358E-04
  3481.735       7.755791       4.396748       3933272.      0.3110565E-04
  3482.341       7.757889       4.397346       3933738.      0.3106788E-04
  3482.947       7.759984       4.397943       3934212.      0.3103016E-04
  3483.552       7.762078       4.398540       3934670.      0.3099256E-04
  3484.157       7.764167       4.399137       3935146.      0.3095506E-04
  3484.761       7.766256       4.399733       3935603.      0.3091768E-04
  3485.910       7.770669       4.401046       3936738.      0.3088100E-04
  3486.512       7.772752       4.401641       3937199.      0.3084393E-04
  3487.115       7.774831       4.402235       3937664.      0.3080693E-04
  3487.717       7.776908       4.402829       3938129.      0.3077001E-04
  3488.318       7.778983       4.403422       3938584.      0.3073321E-04
  3488.919       7.781056       4.404015       3939043.      0.3069651E-04
  3489.519       7.783128       4.404607       3939501.      0.3065992E-04
  3490.119       7.785196       4.405199       3939972.      0.3062338E-04
  3490.719       7.787264       4.405790       3940435.      0.3058699E-04
  3491.318       7.789328       4.406381       3940889.      0.3055066E-04
  3491.916       7.791391       4.406971       3941365.      0.3051445E-04
  3492.514       7.793452       4.407561       3941817.      0.3047831E-04
  3493.112       7.795511       4.408150       3942288.      0.3044234E-04
  3493.709       7.797567       4.408738       3942752.      0.3040642E-04
  3494.306       7.799623       4.409327       3943201.      0.3037053E-04
  3494.902       7.801676       4.409914       3943671.      0.3033484E-04
  3495.497       7.803727       4.410501       3944125.      0.3029919E-04
  3496.093       7.805775       4.411088       3944588.      0.3026365E-04
  3497.076       7.809421       4.412188       3945555.      0.3023152E-04
  3497.670       7.811464       4.412773       3946008.      0.3019616E-04
  3498.264       7.813504       4.413358       3946479.      0.3016098E-04
  3498.857       7.815544       4.413943       3946926.      0.3012584E-04
  3499.449       7.817580       4.414527       3947395.      0.3009083E-04
  3500.041       7.819614       4.415111       3947867.      0.3005591E-04
  3500.633       7.821648       4.415694       3948317.      0.3002106E-04
  3501.224       7.823679       4.416276       3948771.      0.2998631E-04
  3501.815       7.825708       4.416858       3949240.      0.2995162E-04
  3502.406       7.827735       4.417440       3949693.      0.2991701E-04
  3502.995       7.829759       4.418021       3950172.      0.2988253E-04
  3503.585       7.831783       4.418602       3950618.      0.2984811E-04
  3504.174       7.833804       4.419182       3951079.      0.2981379E-04
  3504.762       7.835823       4.419761       3951550.      0.2977960E-04
  3505.350       7.837841       4.420341       3952007.      0.2974547E-04
  3505.938       7.839856       4.420919       3952455.      0.2971144E-04
  3506.525       7.841870       4.421497       3952924.      0.2967746E-04
  3507.379       7.844821       4.422367       3953709.      0.2964654E-04
  3507.965       7.846829       4.422945       3954193.      0.2961276E-04
  3508.551       7.848836       4.423521       3954641.      0.2957912E-04
  3509.136       7.850840       4.424097       3955102.      0.2954548E-04
  3509.721       7.852844       4.424673       3955565.      0.2951203E-04
  3510.305       7.854844       4.425248       3956026.      0.2947856E-04
  3510.889       7.856844       4.425823       3956479.      0.2944523E-04
  3511.473       7.858840       4.426397       3956947.      0.2941195E-04
  3512.056       7.860837       4.426971       3957405.      0.2937882E-04
  3512.638       7.862831       4.427545       3957867.      0.2934578E-04
  3513.220       7.864822       4.428117       3958329.      0.2931277E-04
  3513.802       7.866813       4.428690       3958774.      0.2927984E-04
  3514.383       7.868800       4.429262       3959248.      0.2924695E-04
  3514.964       7.870787       4.429833       3959711.      0.2921422E-04
  3515.545       7.872772       4.430404       3960154.      0.2918155E-04
  3316.898       6.532084       3.137912       3771442.      0.3521882E-04
  3317.607       7.236968       4.136148       3771957.      0.3516795E-04
  3318.332       7.239425       4.136887       3772492.      0.3511473E-04
  3319.056       7.241880       4.137626       3773013.      0.3506170E-04
  3319.780       7.244329       4.138364       3773564.      0.3500894E-04
  3320.502       7.246777       4.139101       3774083.      0.3495631E-04
  3321.224       7.249220       4.139837       3774634.      0.3490384E-04
  3321.945       7.251662       4.140572       3775159.      0.3485156E-04
  3322.666       7.254099       4.141306       3775676.      0.3479945E-04
  3323.385       7.256531       4.142039       3776220.      0.3474754E-04
  3324.104       7.258962       4.142771       3776747.      0.3469578E-04
  3331.072       7.274429       4.154945       3784730.      0.3473142E-04
  3331.787       7.276854       4.155671       3785257.      0.3467989E-04
  3332.502       7.279276       4.156397       3785785.      0.3462848E-04
  3333.216       7.281694       4.157122       3786326.      0.3457721E-04
  3333.929       7.284110       4.157845       3786854.      0.3452621E-04
  3334.641       7.286522       4.158568       3787375.      0.3447530E-04
  3335.353       7.288932       4.159290       3787900.      0.3442459E-04
  3336.064       7.291337       4.160011       3788427.      0.3437406E-04
  3339.940       7.299628       4.166491       3792709.      0.3437132E-04
  3340.649       7.302031       4.167209       3793245.      0.3432099E-04
  3341.357       7.304430       4.167926       3793787.      0.3427078E-04
  3342.064       7.306826       4.168642       3794312.      0.3422077E-04
  3342.770       7.309221       4.169357       3794806.      0.3417095E-04
  3345.739       7.316072       4.174213       3798062.      0.3415756E-04
  3346.443       7.318459       4.174925       3798580.      0.3410799E-04
  3348.978       7.324910       4.178984       3801227.      0.3407474E-04
  3349.681       7.327291       4.179693       3801774.      0.3402541E-04
  3350.382       7.329672       4.180402       3802291.      0.3397630E-04
  3351.083       7.332050       4.181110       3802802.      0.3392724E-04
  3351.783       7.334423       4.181817       3803324.      0.3387843E-04
  3352.483       7.336794       4.182523       3803865.      0.3382973E-04
  3353.182       7.339161       4.183228       3804383.      0.3378121E-04
  3353.880       7.341526       4.183933       3804926.      0.3373292E-04
  3354.577       7.343889       4.184636       3805442.      0.3368470E-04
  3355.274       7.346246       4.185339       3805963.      0.3363662E-04
  3355.970       7.348603       4.186041       3806476.      0.3358874E-04
  3440.115       7.603073       4.351422       3903520.      0.3364238E-04
  3440.758       7.605342       4.352055       3903978.      0.3359630E-04
  3441.400       7.607609       4.352687       3904434.      0.3355033E-04
  3442.434       7.611826       4.353903       3905371.      0.3349863E-04
  3443.074       7.614084       4.354534       3905839.      0.3345303E-04
  3443.715       7.616341       4.355164       3906298.      0.3340764E-04
  3444.354       7.618594       4.355793       3906758.      0.3336232E-04
  3445.036       7.622422       4.357025       3907385.      0.3332187E-04
  3445.674       7.624668       4.357653       3907838.      0.3327695E-04
  3446.312       7.626910       4.358281       3908303.      0.3323223E-04
  3446.948       7.629150       4.358908       3908757.      0.3318762E-04
  3447.585       7.631385       4.359534       3909236.      0.3314315E-04
  3448.220       7.633620       4.360160       3909702.      0.3309877E-04
  3448.855       7.635852       4.360785       3910156.      0.3305457E-04
  3449.490       7.638082       4.361410       3910606.      0.3301051E-04
  3450.124       7.640308       4.362034       3911081.      0.3296659E-04
  3453.025       7.650923       4.364934       3914042.      0.3288214E-04
  3453.656       7.653135       4.365556       3914512.      0.3283875E-04
  3454.286       7.655346       4.366178       3914976.      0.3279552E-04
  3454.916       7.657554       4.366800       3915435.      0.3275249E-04
  3455.546       7.659758       4.367420       3915893.      0.3270948E-04
  3456.175       7.661962       4.368041       3916350.      0.3266668E-04
  3456.803       7.664162       4.368660       3916814.      0.3262397E-04
  3457.431       7.666360       4.369279       3917285.      0.3258145E-04
  3458.058       7.668556       4.369898       3917733.      0.3253897E-04
  3458.685       7.670747       4.370516       3918211.      0.3249667E-04
  3459.311       7.672939       4.371133       3918655.      0.3245450E-04
  3461.320       7.681766       4.373759       3920819.      0.3240181E-04
  3461.944       7.683944       4.374375       3921268.      0.3236019E-04
  3462.567       7.686117       4.374990       3921743.      0.3231862E-04
  3463.189       7.688288       4.375605       3922210.      0.3227720E-04
  3463.812       7.690457       4.376220       3922679.      0.3223591E-04
  3464.433       7.692625       4.376834       3923134.      0.3219477E-04
  3465.054       7.694789       4.377447       3923604.      0.3215373E-04
  3465.675       7.696952       4.378059       3924054.      0.3211281E-04
  3466.295       7.699112       4.378672       3924512.      0.3207199E-04
  3466.914       7.701269       4.379283       3924982.      0.3203131E-04
  3467.533       7.703424       4.379894       3925441.      0.3199074E-04
  3468.151       7.705577       4.380505       3925901.      0.3195031E-04
  3468.769       7.707727       4.381114       3926367.      0.3190998E-04
  3469.386       7.709876       4.381724       3926825.      0.3186975E-04
  3470.003       7.712021       4.382333       3927303.      0.3182966E-04
  3470.619       7.714166       4.382941       3927745.      0.3178971E-04
  3471.235       7.716307       4.383548       3928219.      0.3174987E-04
  3471.850       7.718446       4.384156       3928683.      0.3171006E-04
  3473.318       7.724547       4.385984       3930200.      0.3166827E-04
  3473.931       7.726676       4.386590       3930656.      0.3162892E-04
  3474.544       7.728803       4.387196       3931116.      0.3158968E-04
  3475.156       7.730928       4.387801       3931582.      0.3155050E-04
  3475.768       7.733050       4.388405       3932050.      0.3151151E-04
  3476.380       7.735170       4.389009       3932511.      0.3147256E-04
  3476.991       7.737289       4.389612       3932967.      0.3143372E-04
  3477.601       7.739403       4.390215       3933440.      0.3139505E-04
  3478.211       7.741518       4.390817       3933892.      0.3135648E-04
  3478.820       7.743629       4.391419       3934355.      0.3131797E-04
  3479.429       7.745739       4.392020       3934818.      0.3127956E-04
  3480.037       7.747846       4.392620       3935285.      0.3124126E-04
  3480.645       7.749950       4.393220       3935731.      0.3120310E-04
  3481.253       7.752054       4.393820       3936198.      0.3116503E-04
  3481.859       7.754153       4.394419       3936665.      0.3112715E-04
  3482.466       7.756252       4.395017       3937130.      0.3108925E-04
  3483.072       7.758348       4.395615       3937587.      0.3105152E-04
  3483.677       7.760442       4.396212       3938059.      0.3101387E-04
  3484.826       7.764868       4.397528       3939197.      0.3097684E-04
  3485.430       7.766954       4.398124       3939657.      0.3093949E-04
  3486.034       7.769039       4.398720       3940125.      0.3090223E-04
  3486.637       7.771121       4.399315       3940569.      0.3086506E-04
  3487.239       7.773202       4.399909       3941039.      0.3082805E-04
  3487.841       7.775280       4.400504       3941499.      0.3079111E-04
  3488.443       7.777357       4.401097       3941947.      0.3075423E-04
  3489.044       7.779431       4.401690       3942421.      0.3071747E-04
  3489.644       7.781502       4.402283       3942884.      0.3068085E-04
  3490.244       7.783572       4.402875       3943347.      0.3064433E-04
  3490.844       7.785640       4.403467       3943807.      0.3060787E-04
  3491.443       7.787705       4.404058       3944284.      0.3057148E-04
  3492.042       7.789770       4.404648       3944721.      0.3053523E-04
  3492.640       7.791832       4.405238       3945189.      0.3049906E-04
  3493.238       7.793893       4.405828       3945645.      0.3046304E-04
  3493.835       7.795950       4.406417       3946100.      0.3042705E-04
  3494.432       7.798006       4.407005       3946575.      0.3039121E-04
  3495.028       7.800059       4.407593       3947041.      0.3035541E-04
  3496.012       7.803713       4.408694       3948007.      0.3032299E-04
  3496.607       7.805762       4.409281       3948445.      0.3028741E-04
  3497.202       7.807807       4.409868       3948920.      0.3025203E-04
  3497.796       7.809851       4.410454       3949375.      0.3021666E-04
  3498.390       7.811893       4.411039       3949839.      0.3018143E-04
  3498.983       7.813933       4.411624       3950283.      0.3014624E-04
  3499.576       7.815970       4.412209       3950766.      0.3011118E-04
  3500.168       7.818005       4.412793       3951225.      0.3007618E-04
  3500.760       7.820039       4.413376       3951671.      0.3004131E-04
  3501.351       7.822071       4.413959       3952143.      0.3000653E-04
  3501.942       7.824101       4.414541       3952605.      0.2997179E-04
  3502.532       7.826129       4.415123       3953064.      0.2993720E-04
  3503.122       7.828155       4.415705       3953530.      0.2990267E-04
  3503.712       7.830178       4.416286       3954000.      0.2986820E-04
  3504.301       7.832202       4.416866       3954434.      0.2983386E-04
  3504.890       7.834221       4.417446       3954915.      0.2979961E-04
  3505.478       7.836240       4.418026       3955363.      0.2976540E-04
  3506.333       7.839196       4.418897       3956164.      0.2973424E-04
  3506.920       7.841210       4.419475       3956617.      0.2970031E-04
  3507.507       7.843221       4.420053       3957084.      0.2966639E-04
  3508.093       7.845231       4.420631       3957553.      0.2963262E-04
  3508.679       7.847239       4.421208       3957998.      0.2959887E-04
  3509.264       7.849245       4.421784       3958465.      0.2956530E-04
  3509.849       7.851249       4.422360       3958911.      0.2953175E-04
  3510.433       7.853250       4.422936       3959388.      0.2949826E-04
  3511.017       7.855250       4.423511       3959839.      0.2946488E-04
  3511.601       7.857249       4.424086       3960297.      0.2943160E-04
  3512.184       7.859245       4.424660       3960766.      0.2939841E-04
  3512.767       7.861239       4.425233       3961222.      0.2936531E-04
  3513.349       7.863233       4.425807       3961668.      0.2933224E-04
  3513.931       7.865224       4.426379       3962127.      0.2929930E-04
  3514.512       7.867212       4.426952       3962603.      0.2926643E-04
  3315.722       6.526662       3.135307       3773798.      0.3534612E-04
  3316.433       7.230895       4.132619       3774305.      0.3529503E-04
  3317.159       7.233359       4.133360       3774833.      0.3524138E-04
  3317.885       7.235820       4.134100       3775370.      0.3518798E-04
  3318.610       7.238278       4.134840       3775882.      0.3513466E-04
  3319.334       7.240731       4.135578       3776432.      0.3508167E-04
  3320.057       7.243182       4.136316       3776956.      0.3502871E-04
  3320.780       7.245628       4.137053       3777504.      0.3497607E-04
  3321.502       7.248073       4.137788       3778007.      0.3492356E-04
  3322.223       7.250514       4.138523       3778545.      0.3487128E-04
  3322.943       7.252951       4.139257       3779082.      0.3481912E-04
  3329.907       7.268387       4.151423       3787061.      0.3485504E-04
  3330.624       7.270819       4.152151       3787591.      0.3480306E-04
  3331.340       7.273248       4.152878       3788120.      0.3475130E-04
  3332.056       7.275672       4.153605       3788658.      0.3469962E-04
  3332.770       7.278095       4.154330       3789178.      0.3464820E-04
  3333.484       7.280514       4.155055       3789696.      0.3459688E-04
  3334.197       7.282929       4.155779       3790240.      0.3454580E-04
  3334.910       7.285342       4.156501       3790765.      0.3449488E-04
  3337.549       7.290831       4.160766       3793600.      0.3448017E-04
  3338.260       7.293243       4.161486       3794105.      0.3442949E-04
  3338.970       7.295648       4.162205       3794668.      0.3437892E-04
  3341.592       7.301599       4.166410       3797472.      0.3436152E-04
  3342.300       7.303999       4.167127       3797997.      0.3431122E-04
  3342.953       7.306064       4.167739       3798453.      0.3426193E-04
  3343.660       7.308461       4.168455       3798974.      0.3421199E-04
  3347.830       7.318919       4.175476       3803565.      0.3419343E-04
  3348.533       7.321308       4.176188       3804095.      0.3414370E-04
  3349.236       7.323694       4.176898       3804623.      0.3409419E-04
  3349.939       7.326077       4.177608       3805149.      0.3404480E-04
  3350.640       7.328458       4.178316       3805657.      0.3399557E-04
  3351.341       7.330835       4.179024       3806186.      0.3394655E-04
  3352.042       7.333209       4.179731       3806713.      0.3389763E-04
  3352.741       7.335581       4.180437       3807224.      0.3384890E-04
  3353.440       7.337949       4.181142       3807762.      0.3380041E-04
  3354.138       7.340314       4.181847       3808271.      0.3375195E-04
  3354.835       7.342676       4.182550       3808799.      0.3370371E-04
  3438.120       7.594111       4.347120       3905091.      0.3377685E-04
  3438.765       7.596389       4.347755       3905556.      0.3373030E-04
  3439.409       7.598665       4.348389       3906017.      0.3368385E-04
  3440.504       7.603162       4.349689       3906992.      0.3362978E-04
  3441.147       7.605427       4.350321       3907467.      0.3358380E-04
  3442.557       7.610118       4.351543       3908762.      0.3352220E-04
  3443.197       7.612380       4.352174       3909205.      0.3347653E-04
  3443.881       7.616224       4.353409       3909823.      0.3343556E-04
  3444.520       7.618476       4.354039       3910275.      0.3339035E-04
  3445.159       7.620723       4.354668       3910753.      0.3334524E-04
  3445.797       7.622969       4.355297       3911209.      0.3330033E-04
  3446.435       7.625213       4.355925       3911658.      0.3325547E-04
  3447.072       7.627453       4.356553       3912142.      0.3321083E-04
  3447.708       7.629692       4.357180       3912584.      0.3316628E-04
  3448.344       7.631927       4.357806       3913056.      0.3312185E-04
  3448.979       7.634160       4.358432       3913517.      0.3307765E-04
  3451.882       7.644797       4.361333       3916497.      0.3299231E-04
  3452.514       7.647017       4.361957       3916954.      0.3294861E-04
  3453.146       7.649233       4.362581       3917414.      0.3290511E-04
  3453.777       7.651448       4.363204       3917870.      0.3286165E-04
  3454.408       7.653657       4.363826       3918350.      0.3281839E-04
  3455.038       7.655867       4.364448       3918792.      0.3277525E-04
  3455.668       7.658074       4.365069       3919264.      0.3273224E-04
  3456.297       7.660277       4.365690       3919720.      0.3268932E-04
  3456.926       7.662479       4.366310       3920181.      0.3264661E-04
  3457.554       7.664678       4.366929       3920641.      0.3260400E-04
  3458.181       7.666874       4.367548       3921098.      0.3256151E-04
  3460.191       7.675728       4.370178       3923240.      0.3250806E-04
  3460.816       7.677911       4.370795       3923703.      0.3246611E-04
  3461.440       7.680090       4.371412       3924183.      0.3242428E-04
  3462.064       7.682268       4.372029       3924643.      0.3238256E-04
  3462.688       7.684444       4.372645       3925088.      0.3234097E-04
  3463.310       7.686616       4.373260       3925550.      0.3229954E-04
  3463.933       7.688787       4.373875       3926021.      0.3225822E-04
  3464.554       7.690954       4.374489       3926480.      0.3221700E-04
  3465.176       7.693120       4.375103       3926944.      0.3217591E-04
  3465.796       7.695283       4.375716       3927415.      0.3213492E-04
  3466.416       7.697444       4.376329       3927870.      0.3209406E-04
  3467.036       7.699602       4.376941       3928337.      0.3205333E-04
  3467.655       7.701760       4.377552       3928779.      0.3201277E-04
  3468.274       7.703914       4.378163       3929241.      0.3197223E-04
  3468.892       7.706066       4.378773       3929707.      0.3193187E-04
  3469.509       7.708215       4.379383       3930168.      0.3189162E-04
  3470.126       7.710362       4.379992       3930636.      0.3185147E-04
  3470.742       7.712506       4.380601       3931091.      0.3181143E-04
  3472.211       7.718624       4.382432       3932617.      0.3176913E-04
  3472.825       7.720759       4.383040       3933075.      0.3172951E-04
  3473.439       7.722892       4.383647       3933533.      0.3168993E-04
  3474.053       7.725021       4.384253       3934001.      0.3165048E-04
  3474.666       7.727150       4.384859       3934458.      0.3161123E-04
  3475.278       7.729275       4.385464       3934923.      0.3157205E-04
  3475.891       7.731398       4.386069       3935383.      0.3153295E-04
  3476.502       7.733521       4.386673       3935833.      0.3149396E-04
  3477.113       7.735640       4.387277       3936302.      0.3145511E-04
  3477.724       7.737757       4.387880       3936760.      0.3141642E-04
  3478.334       7.739872       4.388482       3937215.      0.3137773E-04
  3478.943       7.741983       4.389084       3937683.      0.3133917E-04
  3479.552       7.744093       4.389686       3938155.      0.3130081E-04
  3480.161       7.746201       4.390287       3938623.      0.3126247E-04
  3480.769       7.748308       4.390887       3939072.      0.3122423E-04
  3481.376       7.750411       4.391487       3939535.      0.3118614E-04
  3481.983       7.752513       4.392086       3939998.      0.3114817E-04
  3482.590       7.754613       4.392685       3940455.      0.3111024E-04
  3483.740       7.759049       4.394002       3941594.      0.3107280E-04
  3484.345       7.761142       4.394600       3942054.      0.3103523E-04
  3484.949       7.763231       4.395197       3942510.      0.3099769E-04
  3485.554       7.765319       4.395794       3942984.      0.3096036E-04
  3486.157       7.767405       4.396390       3943437.      0.3092305E-04
  3486.760       7.769488       4.396986       3943898.      0.3088586E-04
  3487.363       7.771568       4.397581       3944362.      0.3084875E-04
  3487.965       7.773648       4.398175       3944833.      0.3081178E-04
  3488.567       7.775726       4.398769       3945278.      0.3077488E-04
  3489.168       7.777801       4.399363       3945748.      0.3073810E-04
  3489.769       7.779873       4.399956       3946207.      0.3070139E-04
  3490.369       7.781945       4.400548       3946668.      0.3066479E-04
  3490.969       7.784014       4.401140       3947131.      0.3062834E-04
  3491.568       7.786081       4.401731       3947585.      0.3059192E-04
  3492.167       7.788146       4.402322       3948041.      0.3055564E-04
  3492.765       7.790208       4.402913       3948517.      0.3051944E-04
  3493.363       7.792270       4.403503       3948964.      0.3048334E-04
  3493.960       7.794329       4.404092       3949431.      0.3044731E-04
  3494.945       7.797991       4.405195       3950384.      0.3041459E-04
  3495.541       7.800044       4.405783       3950841.      0.3037882E-04
  3496.137       7.802095       4.406371       3951293.      0.3034310E-04
  3496.732       7.804143       4.406958       3951771.      0.3030756E-04
  3497.327       7.806189       4.407545       3952226.      0.3027212E-04
  3497.921       7.808236       4.408131       3952679.      0.3023674E-04
  3498.515       7.810276       4.408717       3953153.      0.3020143E-04
  3499.108       7.812318       4.409302       3953603.      0.3016621E-04
  3499.701       7.814356       4.409887       3954060.      0.3013113E-04
  3500.294       7.816393       4.410471       3954530.      0.3009611E-04
  3500.886       7.818428       4.411055       3954982.      0.3006115E-04
  3501.477       7.820460       4.411638       3955443.      0.3002635E-04
  3502.068       7.822491       4.412221       3955913.      0.2999157E-04
  3502.659       7.824520       4.412803       3956365.      0.2995695E-04
  3503.249       7.826548       4.413385       3956816.      0.2992239E-04
  3503.839       7.828572       4.413966       3957283.      0.2988790E-04
