Contains (theta, phi) pairs for HEALpix pixel locations with Nside = 16 (3072 pix).
        Colatitude (rad),       E longitude (rad)
        0.73057374489655,        1.06589750746797
        0.73057374489655,        1.17809724509617
        0.73057374489655,        1.29029698272438
        0.73057374489655,        1.40249672035259
        0.73057374489655,        1.51469645798079
        0.73057374489655,        1.62689619560900
        0.73057374489655,        1.73909593323721
        0.73057374489655,        1.85129567086541
        0.73057374489655,        1.96349540849362
        0.73057374489655,        2.07569514612183
        0.73057374489655,        2.18789488375003
        0.73057374489655,        2.30009462137824
        0.73057374489655,        2.41229435900645
        0.73057374489655,        2.52449409663466
        0.73057374489655,        2.63669383426286
        0.73057374489655,        2.74889357189107
        0.73057374489655,        2.86109330951928
        0.73057374489655,        2.97329304714748
        0.73057374489655,        3.08549278477569
        0.73057374489655,        3.19769252240390
        0.73057374489655,        3.30989226003210
        0.73057374489655,        3.42209199766031
        0.73057374489655,        3.53429173528852
        0.73057374489655,        3.64649147291672
        0.73057374489655,        3.75869121054493
        0.73057374489655,        3.87089094817314
        0.73057374489655,        3.98309068580134
        0.73057374489655,        4.09529042342955
        0.73057374489655,        4.20749016105776
        0.73057374489655,        4.31968989868597
        0.73057374489655,        4.43188963631417
        0.73057374489655,        4.54408937394238
        0.73057374489655,        4.65628911157059
        0.73057374489655,        4.76848884919879
        0.73057374489655,        4.88068858682700
        0.73057374489655,        4.99288832445521
        0.73057374489655,        5.10508806208341
        0.73057374489655,        5.21728779971162
        0.73057374489655,        5.32948753733983
        0.73057374489655,        5.44168727496803
        0.73057374489655,        5.55388701259624
        0.73057374489655,        5.66608675022445
        0.73057374489655,        5.77828648785265
        0.73057374489655,        5.89048622548086
        0.73057374489655,        6.00268596310907
        0.73057374489655,        6.11488570073728
        0.73057374489655,        6.22708543836548
        0.78550497492170,        0.05235987755983
        0.78550497492170,        0.15707963267949
        0.78550497492170,        0.26179938779915
        0.78550497492170,        0.36651914291881
        0.78550497492170,        0.47123889803847
        0.78550497492170,        0.57595865315813
        0.78550497492170,        0.68067840827779
        0.78550497492170,        0.78539816339745
        0.78550497492170,        0.89011791851711
        0.78550497492170,        0.99483767363677
        0.78550497492170,        1.09955742875643
        0.78550497492170,        1.20427718387609
        0.78550497492170,        1.30899693899575
        0.78550497492170,        1.41371669411541
        0.78550497492170,        1.51843644923507
        0.78550497492170,        1.62315620435473
        0.78550497492170,        1.72787595947439
        0.78550497492170,        1.83259571459405
        0.78550497492170,        1.93731546971371
        0.78550497492170,        2.04203522483337
        0.78550497492170,        2.14675497995302
        0.78550497492170,        2.25147473507268
        0.78550497492170,        2.35619449019234
        0.78550497492170,        2.46091424531200
        0.78550497492170,        2.56563400043166
        0.78550497492170,        2.67035375555132
        0.78550497492170,        2.77507351067098
        0.78550497492170,        2.87979326579064
        0.78550497492170,        2.98451302091030
        0.78550497492170,        3.08923277602996
        0.78550497492170,        3.19395253114962
        0.78550497492170,        3.29867228626928
        0.78550497492170,        3.40339204138894
        0.78550497492170,        3.50811179650860
        0.78550497492170,        3.61283155162826
        0.78550497492170,        3.71755130674792
        0.78550497492170,        3.82227106186758
        0.78550497492170,        3.92699081698724
        0.78550497492170,        4.03171057210690
        0.78550497492170,        4.13643032722656
        0.78550497492170,        4.24115008234622
        0.78550497492170,        4.34586983746588
        0.78550497492170,        4.45058959258554
        0.78550497492170,        4.55530934770520
        0.78550497492170,        4.66002910282486
        0.78550497492170,        4.76474885794452
        0.78550497492170,        4.86946861306418
        0.78550497492170,        4.97418836818384
        0.78550497492170,        5.07890812330350
        0.78550497492170,        5.18362787842316
        0.78550497492170,        5.28834763354282
        0.78550497492170,        5.39306738866248
        0.78550497492170,        5.49778714378214
        0.78550497492170,        5.60250689890180
        0.78550497492170,        5.70722665402146
        0.78550497492170,        5.81194640914112
        0.78550497492170,        5.91666616426078
        0.78550497492170,        6.02138591938044
        0.78550497492170,        6.12610567450010
        0.78550497492170,        6.23082542961976
        0.84106867056793,        0.04908738521234
        0.84106867056793,        0.14726215563702
        0.84106867056793,        0.24543692606170
        0.84106867056793,        0.34361169648638
        0.84106867056793,        0.44178646691106
        0.84106867056793,        0.53996123733575
        0.84106867056793,        0.63813600776043
        0.84106867056793,        0.73631077818511
        0.84106867056793,        0.83448554860979
        0.84106867056793,        0.93266031903447
        0.84106867056793,        1.03083508945915
        0.84106867056793,        1.12900985988383
        0.84106867056793,        1.22718463030851
        0.84106867056793,        1.32535940073319
        0.84106867056793,        1.42353417115787
        0.84106867056793,        1.52170894158256
        0.84106867056793,        1.61988371200724
        0.84106867056793,        1.71805848243192
        0.84106867056793,        1.81623325285660
        0.84106867056793,        1.91440802328128
        0.84106867056793,        2.01258279370596
        0.84106867056793,        2.11075756413064
        0.84106867056793,        2.20893233455532
        0.84106867056793,        2.30710710498000
        0.84106867056793,        2.40528187540469
        0.84106867056793,        2.50345664582937
        0.84106867056793,        2.60163141625405
        0.84106867056793,        2.69980618667873
        0.84106867056793,        2.79798095710341
        0.84106867056793,        2.89615572752809
        0.84106867056793,        2.99433049795277
        0.84106867056793,        3.09250526837745
        0.84106867056793,        3.19068003880213
        0.84106867056793,        3.28885480922681
        0.84106867056793,        3.38702957965150
        0.84106867056793,        3.48520435007618
        0.84106867056793,        3.58337912050086
        0.84106867056793,        3.68155389092554
        0.84106867056793,        3.77972866135022
        0.84106867056793,        3.87790343177490
        0.84106867056793,        3.97607820219958
        0.84106867056793,        4.07425297262426
        0.84106867056793,        4.17242774304894
        0.84106867056793,        4.27060251347362
        0.84106867056793,        4.36877728389831
        0.84106867056793,        4.46695205432299
        0.84106867056793,        4.56512682474767
        0.84106867056793,        4.66330159517235
        0.84106867056793,        4.76147636559703
        0.84106867056793,        4.85965113602171
        0.84106867056793,        4.95782590644639
        0.84106867056793,        5.05600067687107
        0.84106867056793,        5.15417544729575
        0.84106867056793,        5.25235021772044
        0.84106867056793,        5.35052498814512
        0.84106867056793,        5.44869975856980
        0.84106867056793,        5.54687452899448
        0.84106867056793,        5.64504929941916
        0.84106867056793,        5.74322406984384
        0.84106867056793,        5.84139884026852
        0.84106867056793,        5.93957361069320
        0.84106867056793,        6.03774838111788
        0.84106867056793,        6.13592315154256
        0.84106867056793,        6.23409792196724
        0.89566479385787,        0.00000000000000
        0.89566479385787,        0.09817477042468
        0.89566479385787,        0.19634954084936
        0.89566479385787,        0.29452431127404
        0.89566479385787,        0.39269908169872
        0.89566479385787,        0.49087385212341
        0.89566479385787,        0.58904862254809
        0.89566479385787,        0.68722339297277
        0.89566479385787,        0.78539816339745
        0.89566479385787,        0.88357293382213
        0.89566479385787,        0.98174770424681
        0.89566479385787,        1.07992247467149
        0.89566479385787,        1.17809724509617
        0.89566479385787,        1.27627201552085
        0.89566479385787,        1.37444678594553
        0.89566479385787,        1.47262155637022
        0.89566479385787,        1.57079632679490
        0.89566479385787,        1.66897109721958
        0.89566479385787,        1.76714586764426
        0.89566479385787,        1.86532063806894
        0.89566479385787,        1.96349540849362
        0.89566479385787,        2.06167017891830
        0.89566479385787,        2.15984494934298
        0.89566479385787,        2.25801971976766
        0.89566479385787,        2.35619449019234
        0.89566479385787,        2.45436926061703
        0.89566479385787,        2.55254403104171
        0.89566479385787,        2.65071880146639
        0.89566479385787,        2.74889357189107
        0.89566479385787,        2.84706834231575
        0.89566479385787,        2.94524311274043
        0.89566479385787,        3.04341788316511
        0.89566479385787,        3.14159265358979
        0.89566479385787,        3.23976742401447
        0.89566479385787,        3.33794219443916
        0.89566479385787,        3.43611696486384
        0.89566479385787,        3.53429173528852
        0.89566479385787,        3.63246650571320
        0.89566479385787,        3.73064127613788
        0.89566479385787,        3.82881604656256
        0.89566479385787,        3.92699081698724
        0.89566479385787,        4.02516558741192
        0.89566479385787,        4.12334035783660
        0.89566479385787,        4.22151512826128
        0.89566479385787,        4.31968989868597
        0.89566479385787,        4.41786466911065
        0.89566479385787,        4.51603943953533
        0.89566479385787,        4.61421420996001
        0.89566479385787,        4.71238898038469
        0.89566479385787,        4.81056375080937
        0.89566479385787,        4.90873852123405
        0.89566479385787,        5.00691329165873
        0.89566479385787,        5.10508806208341
        0.89566479385787,        5.20326283250809
        0.89566479385787,        5.30143760293278
        0.89566479385787,        5.39961237335746
        0.89566479385787,        5.49778714378214
        0.89566479385787,        5.59596191420682
        0.89566479385787,        5.69413668463150
        0.89566479385787,        5.79231145505618
        0.89566479385787,        5.89048622548086
        0.89566479385787,        5.98866099590554
        0.89566479385787,        6.08683576633022
        0.89566479385787,        6.18501053675491
        0.94796974138289,        0.04908738521234
        0.94796974138289,        0.14726215563702
        0.94796974138289,        0.24543692606170
        0.94796974138289,        0.34361169648638
        0.94796974138289,        0.44178646691106
        0.94796974138289,        0.53996123733575
        0.94796974138289,        0.63813600776043
        0.94796974138289,        0.73631077818511
        0.94796974138289,        0.83448554860979
        0.94796974138289,        0.93266031903447
        0.94796974138289,        1.03083508945915
        0.94796974138289,        1.12900985988383
        0.94796974138289,        1.22718463030851
        0.94796974138289,        1.32535940073319
        0.94796974138289,        1.42353417115787
        0.94796974138289,        1.52170894158256
        0.94796974138289,        1.61988371200724
        0.94796974138289,        1.71805848243192
        0.94796974138289,        1.81623325285660
        0.94796974138289,        1.91440802328128
        0.94796974138289,        2.01258279370596
        0.94796974138289,        2.11075756413064
        0.94796974138289,        2.20893233455532
        0.94796974138289,        2.30710710498000
        0.94796974138289,        2.40528187540469
        0.94796974138289,        2.50345664582937
        0.94796974138289,        2.60163141625405
        0.94796974138289,        2.69980618667873
        0.94796974138289,        2.79798095710341
        0.94796974138289,        2.89615572752809
        0.94796974138289,        2.99433049795277
        0.94796974138289,        3.09250526837745
        0.94796974138289,        3.19068003880213
        0.94796974138289,        3.28885480922681
        0.94796974138289,        3.38702957965150
        0.94796974138289,        3.48520435007618
        0.94796974138289,        3.58337912050086
        0.94796974138289,        3.68155389092554
        0.94796974138289,        3.77972866135022
        0.94796974138289,        3.87790343177490
        0.94796974138289,        3.97607820219958
        0.94796974138289,        4.07425297262426
        0.94796974138289,        4.17242774304894
        0.94796974138289,        4.27060251347362
        0.94796974138289,        4.36877728389831
        0.94796974138289,        4.46695205432299
        0.94796974138289,        4.56512682474767
        0.94796974138289,        4.66330159517235
        0.94796974138289,        4.76147636559703
        0.94796974138289,        4.85965113602171
        0.94796974138289,        4.95782590644639
        0.94796974138289,        5.05600067687107
        0.94796974138289,        5.15417544729575
        0.94796974138289,        5.25235021772044
        0.94796974138289,        5.35052498814512
        0.94796974138289,        5.44869975856980
        0.94796974138289,        5.54687452899448
        0.94796974138289,        5.64504929941916
        0.94796974138289,        5.74322406984384
        0.94796974138289,        5.84139884026852
        0.94796974138289,        5.93957361069320
        0.94796974138289,        6.03774838111788
        0.94796974138289,        6.13592315154256
        0.94796974138289,        6.23409792196724
        0.99837775470208,        0.00000000000000
        0.99837775470208,        0.09817477042468
        0.99837775470208,        0.19634954084936
        0.99837775470208,        0.29452431127404
        0.99837775470208,        0.39269908169872
        0.99837775470208,        0.49087385212341
        0.99837775470208,        0.58904862254809
        0.99837775470208,        0.68722339297277
        0.99837775470208,        0.78539816339745
        0.99837775470208,        0.88357293382213
        0.99837775470208,        0.98174770424681
        0.99837775470208,        1.07992247467149
        0.99837775470208,        1.17809724509617
        0.99837775470208,        1.27627201552085
        0.99837775470208,        1.37444678594553
        0.99837775470208,        1.47262155637022
        0.99837775470208,        1.57079632679490
        0.99837775470208,        1.66897109721958
        0.99837775470208,        1.76714586764426
        0.99837775470208,        1.86532063806894
        0.99837775470208,        1.96349540849362
        0.99837775470208,        2.06167017891830
        0.99837775470208,        2.15984494934298
        0.99837775470208,        2.25801971976766
        0.99837775470208,        2.35619449019234
        0.99837775470208,        2.45436926061703
        0.99837775470208,        2.55254403104171
        0.99837775470208,        2.65071880146639
        0.99837775470208,        2.74889357189107
        0.99837775470208,        2.84706834231575
        0.99837775470208,        2.94524311274043
        0.99837775470208,        3.04341788316511
        0.99837775470208,        3.14159265358979
        0.99837775470208,        3.23976742401447
        0.99837775470208,        3.33794219443916
        0.99837775470208,        3.43611696486384
        0.99837775470208,        3.53429173528852
        0.99837775470208,        3.63246650571320
        0.99837775470208,        3.73064127613788
        0.99837775470208,        3.82881604656256
        0.99837775470208,        3.92699081698724
        0.99837775470208,        4.02516558741192
        0.99837775470208,        4.12334035783660
        0.99837775470208,        4.22151512826128
        0.99837775470208,        4.31968989868597
        0.99837775470208,        4.41786466911065
        0.99837775470208,        4.51603943953533
        0.99837775470208,        4.61421420996001
        0.99837775470208,        4.71238898038469
        0.99837775470208,        4.81056375080937
        0.99837775470208,        4.90873852123405
        0.99837775470208,        5.00691329165873
        0.99837775470208,        5.10508806208341
        0.99837775470208,        5.20326283250809
        0.99837775470208,        5.30143760293278
        0.99837775470208,        5.39961237335746
        0.99837775470208,        5.49778714378214
        0.99837775470208,        5.59596191420682
        0.99837775470208,        5.69413668463150
        0.99837775470208,        5.79231145505618
        0.99837775470208,        5.89048622548086
        0.99837775470208,        5.98866099590554
        0.99837775470208,        6.08683576633022
        0.99837775470208,        6.18501053675491
        1.04719755119660,        0.04908738521234
        1.04719755119660,        0.14726215563702
        1.04719755119660,        0.24543692606170
        1.04719755119660,        0.34361169648638
        1.04719755119660,        0.44178646691106
        1.04719755119660,        0.53996123733575
        1.04719755119660,        0.63813600776043
        1.04719755119660,        0.73631077818511
        1.04719755119660,        0.83448554860979
        1.04719755119660,        0.93266031903447
        1.04719755119660,        1.03083508945915
        1.04719755119660,        1.12900985988383
        1.04719755119660,        1.22718463030851
        1.04719755119660,        1.32535940073319
        1.04719755119660,        1.42353417115787
        1.04719755119660,        1.52170894158256
        1.04719755119660,        1.61988371200724
        1.04719755119660,        1.71805848243192
        1.04719755119660,        1.81623325285660
        1.04719755119660,        1.91440802328128
        1.04719755119660,        2.01258279370596
        1.04719755119660,        2.11075756413064
        1.04719755119660,        2.20893233455532
        1.04719755119660,        2.30710710498000
        1.04719755119660,        2.40528187540469
        1.04719755119660,        2.50345664582937
        1.04719755119660,        2.60163141625405
        1.04719755119660,        2.69980618667873
        1.04719755119660,        2.79798095710341
        1.04719755119660,        2.89615572752809
        1.04719755119660,        2.99433049795277
        1.04719755119660,        3.09250526837745
        1.04719755119660,        3.19068003880213
        1.04719755119660,        3.28885480922681
        1.04719755119660,        3.38702957965150
